logFC	logCPM	PValue	FDR	Bo_14_4a	Bo_15_4a	Bo_22_4a	Bo_23_4a	Bo_24_4a	Bo_25_4a	Bo_20_4a	Bo_21_4a	V1	V2	V3	V4
chr10,53037510,53039088	0.350848457009782	3.94755561476394	0.000600978988306642	0.00181320754871828	16.1274765688193	18.0203549527552	17.6624583715191	16.5440191901104	14.1538943143281	12.4422182379454	15.0616628855095	11.9727302816422	chr10	53037510	53039088	Shisa6
chr10,57274687,57276732	-0.0461204729786665	6.06195571978053	0.344348437469923	0.438144885269664	64.8817449231976	64.3123490632602	66.2814827833315	66.7416880174094	67.203271397049	65.4892509370917	70.2066723476612	67.8146078136142	chr10	57274687	57276732	Pfn1
chr10,57308507,57309877	0.243953565693744	5.25529816670472	0.00016141576546221	0.000568491327223425	40.6483120011745	41.0222392420921	40.9236328847552	42.2798185598347	35.1999907987118	33.8146246955408	37.6474716137723	32.5948581583532	chr10	57308507	57309877	Camta2
chr10,59584595,59585874	-0.0751741165992586	6.20031373186773	0.228857092276762	0.312708714651292	71.1567214773626	66.9506074573452	75.8048116537271	71.7958626866003	70.8952669468478	71.1278478993964	77.7350533466663	81.1807711904741	chr10	59584595	59585874	Camkk1
chr10,62034778,62035065	0.629133446012431	2.82357824916838	1.46649136333217e-06	8.7209851384292e-06	8.59180915366207	8.3798634885397	8.32888179651218	8.22204838714436	5.33428937656003	5.72981656162879	5.45832601427242	5.14789081040714	chr10	62034778	62035065	Rtn4rl1
chr10,62035239,62036026	0.523502268056735	3.6744920991812	2.55893802439364e-05	0.00011060149236286	14.676221137873	17.3271665363299	14.0237367070308	13.3853651840683	11.5321778506853	11.456873612736	9.69115003799898	8.6773047025055	chr10	62035239	62036026	Rtn4rl1
chr10,63325479,63326217	-0.379147253214362	5.90126763280624	7.12130091907038e-10	9.47376424686323e-09	50.497437186078	49.9912990209051	54.3409558475078	52.2857601805967	65.7509313317037	62.0953835680431	69.4534214375822	72.0214236464616	chr10	63325479	63326217	Cpd
chr10,66481745,66482776	-0.00278517505708747	5.43419474395515	0.982915686301282	0.994631829674098	43.1569363653704	38.8921954500797	44.8310960097144	45.1455282722866	39.9617501026824	40.4259560161296	46.0225627115957	45.8863538847608	chr10	66481745	66482776	Ksr1
chr10,67676628,67678209	-0.0857454208293471	4.89923717390085	0.381057219111153	0.476013988971116	29.2528671278324	30.781115223857	24.3185764182737	30.7830700190034	33.4450912657014	33.5076695222825	29.0767542522298	26.1699053473279	chr10	67676628	67678209	Rhbdl3
chr10,7279802,7280784	0.444945907140957	2.22981101247873	0.00629403010303654	0.0142520927284661	5.30959749206987	5.6472004582916	5.0677941356365	4.76062087215268	3.87854224007493	4.27090885255099	3.48062182441973	3.63886394836471	chr10	7279802	7280784	Tmem114
chr10,74678886,74680353	0.0453009682228056	4.64784063800875	0.637486474716937	0.717509170658761	23.9482973501481	23.8793978582919	26.9067701739284	26.3334793521795	23.9546509144159	21.098327160842	28.8998023722689	23.9900995624017	chr10	74678886	74680353	Ppm1e
chr10,74723494,74724552	0.0896137706152799	4.82651229323447	0.238674375943786	0.323842587399151	29.25374659294	27.3878872609556	27.8770965282754	31.7680937691901	26.8633480849914	26.624264368473	29.4595965646051	26.2950947833709	chr10	74723494	74724552	Rad51c
chr10,86283554,86284285	0.692900250180388	2.56413190514382	3.860073399999e-06	2.06656133593737e-05	7.43239613209435	7.40265029242765	7.2458428457624	6.25122095900414	4.26786146975166	5.04636114978586	3.85639035303168	4.35387472244035	chr10	86283554	86284285	Neurod2
chr10,89180984,89181713	0.00103506198944298	2.86898719726285	1	1	7.14456146204373	6.82343763153831	6.23279648837223	8.30109584332862	7.36825847834567	6.99644075338372	7.90769575411922	6.2005530305383	chr10	89180984	89181713	Wnk4
chr10,90999261,90999679	0.880952065576297	2.09527312165195	5.90354143613191e-05	0.000232333258848528	4.5424230283683	6.61304403499229	6.44943475508533	3.59084117691051	3.19738942636198	2.72200695624466	2.91744731439271	2.65998968361215	chr10	90999261	90999679	Gfap
chr10,91185924,91186924	0.289625275145044	4.6174411655423	0.000170648206520934	0.000596806929820495	26.3591924011632	26.8926006080434	26.4352407370359	27.524906557568	22.3987955059708	21.280814993944	23.9074426392469	20.1502638601954	chr10	91185924	91186924	Acbd4
chr10,91187123,91188092	-0.0407760919030276	6.0844542530105	0.407461307271464	0.502446844546819	67.4862319646788	64.8983784796029	67.7315000869111	66.7466332005257	66.5276558603831	68.7874384069019	67.6624591394784	71.4759644804108	chr10	91187123	91188092	Acbd4
chr10,91710054,91711224	0.601566282106725	3.93512819319486	3.86223687429827e-10	5.46236505828028e-09	19.1133127860928	17.5431296083698	17.4661034349741	18.8102480377724	11.6390937747811	13.0127348513138	12.0458056107357	11.3637711710027	chr10	91710054	91711224	Rprml
chr10,91798201,91798790	0.963908738609798	1.31213422589424	5.96281789748014e-05	0.000234333532594819	3.18525908942391	3.11741836416478	2.43252688153905	3.45890277437855	1.64782393139099	1.84316262039738	1.59995529874312	1.14323941516922	chr10	91798201	91798790	Wnt9b
chr10,94351702,94352690	0.242314028061805	4.06949788835455	0.0550100431944269	0.0933434490335374	18.2468129908883	15.3137984785932	21.2246701275276	17.1411209140049	12.620054706516	13.9978803899863	15.6228284186416	18.5447081771704	chr10	94351702	94352690	Limd2
chr10,94352714,94353588	0.220742830072577	4.16673879901575	0.0170221761740741	0.033948968584977	18.6358091868146	19.0013501117199	21.2102330211858	17.6420638314536	15.9063285373803	15.6468694442273	16.9405762152979	17.1653353156402	chr10	94352714	94353588	Limd2
chr10,94353710,94354407	0.799535074183585	3.83401803865295	2.53921915517975e-12	5.78975023334356e-11	17.2846396914116	19.3811713252108	16.9203646556414	18.022579099225	11.2428200892679	10.2022591018507	11.6735161117705	8.04415018854403	chr10	94353710	94354407	Limd2
chr10,94466146,94466900	0.186372911857896	4.54621957781897	0.0757748955543652	0.123023532709157	22.9840339589474	26.3000527172781	29.1991349072306	20.1405023063831	21.6253511684587	20.2160008819908	21.6446123906578	23.2186942791789	chr10	94466146	94466900	Tcam1
chr10,96583897,96585483	-0.137692554284828	5.72850708980386	0.0206179711992278	0.0399962200264355	51.7472070776403	49.4040379055217	46.9727210762719	53.1645719482209	55.3715542816702	57.99639646927	53.3567932221736	54.6545996110145	chr10	96583897	96585483	Prkca
chr1,101085820,101086444	-0.387758531904672	3.28158128363097	0.00889937404789458	0.019340783346282	8.11094166978183	7.315777509569	9.71162877641524	7.8295739798466	9.31852343361179	9.530056303046	10.7279811497193	13.5657025597373	chr1	101085820	101086444	Rcn3
chr1,101161077,101161514	1.07588924500721	2.69639468495257	2.75333956035437e-09	3.21047689415742e-08	8.11253125771998	9.92717216726424	10.0743905187531	6.07353828699575	4.16900769553053	4.36937622017599	3.66867481318852	3.99765589985878	chr1	101161077	101161514	Slc17a7
chr1,101166927,101167189	0.70665490151161	1.90726701263372	0.000282919133616752	0.000931084294705805	4.15341278254303	4.96407454021584	5.08268523830761	3.48134909548379	2.81145473510021	2.72046761453927	2.63464052997149	2.66464809363438	chr1	101166927	101167189	Slc17a7
chr1,112946151,112947686	0.778801629063662	3.8359862034948	1.65785851584822e-12	3.9492515833683e-11	18.0537987754198	19.3807086274277	18.5697465184928	15.2761402933716	10.4726834039536	11.55379207754	9.59659776954285	9.94505159501227	chr1	112946151	112947686	Gabra5
chr1,114258200,114259696	0.160896110861596	5.50971465018835	0.0151144351721879	0.0306455694192197	48.9479973230131	50.2703234478036	46.6221729567666	45.7638130048024	43.6356736358789	46.5270729820875	39.5207321344765	41.7624875007701	chr1	114258200	114259696	Cyfip1
chr1,124038476,124039690	0.280124123517932	4.29684746495502	0.00861548529372334	0.0187889791505077	20.1828228128882	21.6298939843411	25.3950141832299	18.1515267866124	16.8769345320607	16.2327576057303	18.0697346365403	19.1331655087395	chr1	124038476	124039690	Chrna7
chr1,13174623,13176167	-0.025295523021476	4.84892525586839	0.773815977910796	0.832544535285133	28.3853278752031	30.6821869839568	29.6185314254997	24.7851280361202	29.2844348897389	30.7912862907682	25.3087497936414	30.1443815875356	chr1	13174623	13176167	Abracl
chr11,31751750,31752747	-0.316371373301211	6.57397247504614	4.67052616005941e-06	2.44306986509803e-05	81.8768435554753	87.5907317241818	93.0213357976726	76.1834745466757	104.828632637071	101.244839709641	100.127045097845	115.5868644515	chr11	31751750	31752747	Tmem50b
chr1,13594183,13595590	-0.162198670970481	3.87455122331043	0.150944870780625	0.220951368284899	13.8059102505683	14.2222017676651	14.6812244175238	11.9037131860142	14.7429129699986	16.1234533261322	13.0754899082063	17.1858763090575	chr1	13594183	13595590	Nhsl1
chr11,36634087,36634843	-0.432847621263078	2.25691619440636	0.0214589421163783	0.0413935430802166	3.38259182351065	3.80129134479743	4.53942283784569	3.86315461913831	5.23694836146618	3.8974982819585	6.59247601393319	5.33378340730979	chr11	36634087	36634843	B3galt5
chr1,137013662,137014710	-0.226054085559985	5.9592944575919	0.000788674602160671	0.00230106152446115	54.4582834906634	56.2245269874853	61.3203953156829	56.648136566091	66.4274342694483	59.7676634055083	72.2798760421001	68.9828635185121	chr1	137013662	137014710	Akap13
chr1,14223823,14224745	0.298706566753612	2.00820740964367	0.15506573868473	0.226029004394112	3.67245543889733	5.15484686498662	5.08672047959356	2.99071752441985	3.77916335199877	3.20846431545523	3.38760439649599	3.37519877575999	chr1	14223823	14224745	Perp
chr1,143277623,143279484	0.0240934258867327	4.76025566837406	0.763281066288753	0.823499723277363	26.3601764966832	29.0274536478113	26.8890921389059	26.250350421744	28.3097975266022	26.5249404011072	27.0094183808785	24.9528481194574	chr1	143277623	143279484	Cpeb1
chr1,146288683,146290039	0.0972144104872908	5.34835775029673	0.14830963226354	0.217798071456786	40.1682000954549	44.6168935751595	42.9244197685323	39.921324605063	41.2074096342076	37.8959715846803	40.7507970931069	36.9514142078137	chr1	146288683	146290039	Abhd17c
chr11,47187963,47189140	-0.0504171668265077	5.80354869059615	0.400252080329173	0.495448011820054	54.4538531616046	58.2573517451264	53.2316944474659	52.7926907218268	59.2444405642908	59.0658492335107	53.7322677986847	54.5555928011406	chr11	47187963	47189140	Nxpe3
chr1,153740451,153741528	0.132082825513228	2.54750981700155	0.48095322662576	0.574673475730012	5.98573097833067	7.10180924040078	5.0553962906406	5.55162349122285	6.20008901546911	6.40388150621955	4.60840992479223	4.42006366116895	chr1	153740451	153741528	Prss23
chr11,57207126,57208239	0.135888650796172	5.91113514099557	0.051627455923444	0.0883765485429042	66.9976402822328	59.8348835154776	60.1986955299055	64.2646092141694	53.924448057195	63.0404723393093	52.2244164681147	59.4761626727556	chr11	57207126	57208239	Plcxd2
chr1,157699962,157701401	-0.114298573877635	6.49541363215631	0.0225531936313893	0.0431938567139842	87.7609657228296	81.5656130016759	86.2875624261107	90.3028912278282	89.8027719994567	92.3991076712834	94.4847025655694	97.6078697927675	chr1	157699962	157701401	Prcp
chr11,57992865,57993608	-0.065767962875837	3.02741994606629	0.602814909547918	0.686495652843419	7.43621484147826	7.98830898591541	8.06265183151002	7.62783455267006	8.43479511905318	7.58263375667024	8.65951109560966	7.90441684353816	chr11	57992865	57993608	Nectin3
chr11,57993777,57994532	0.0805603907747216	4.36227433640639	0.445191563729382	0.53988693961949	20.9511205505488	23.6620890717562	18.9023187024908	20.307459264609	21.9060635406529	21.8500995674381	18.3477515443717	17.204056700955	chr11	57993777	57994532	Nectin3
chr1,162385289,162385944	0.459535008278045	2.34424159586097	0.00881101416260307	0.0191668565335476	5.40837447714507	6.03783342736103	6.81128605695547	4.37691485410016	3.97719040986123	4.08112835051502	3.85734594601371	4.54363554891079	chr1	162385289	162385944	Thrsp
chr11,62450254,62451146	0.015127440785192	1.92080612238194	0.999999999999999	1	3.47677382676896	3.50906161936098	3.7138685381623	3.76097630849697	3.58806961557789	3.20968962362736	4.04845633659214	3.46266522432847	chr11	62450254	62451146	Zbtb20
chr1,164142842,164144276	0.00936518724115103	5.30278342352052	0.898181896621528	0.931026686187903	38.3323797416669	40.9183665580833	41.4835851700835	36.8553219383647	39.7571886383601	38.2832201656477	39.0544600525112	39.5541839446801	chr1	164142842	164144276	Dgat2
chr11,64883185,64884243	1.06068662275804	2.26407841871177	3.58256986603432e-08	3.1941741804909e-07	6.85155519931807	6.91217040198651	4.95803698418883	6.33704081885631	3.19846554927623	3.97395331305898	2.53903462387574	2.29174112523247	chr11	64883185	64884243	Pla1a
chr1,165237165,165238666	-0.0238838572619862	6.12381771980016	0.621181528984835	0.703131382470324	69.4177405109756	67.916970010195	66.9933280694806	71.5884904203649	70.1115019953546	70.4387966961187	71.0520949647757	68.8725825357831	chr1	165237165	165238666	Pgm2l1
chr1,165505956,165506789	-0.128998483384486	3.21226768750626	0.466842601510703	0.560940984776644	9.55366871396062	6.73872598701642	9.24428043104368	9.10500285124484	7.28680994951786	9.61786373294986	8.46654603234372	12.508107942669	chr1	165505956	165506789	Ucp2
chr1,165529856,165530378	0.557298155171408	3.28139421172323	3.73010508128565e-06	2.00682728878126e-05	11.1044230835788	11.6902824047446	12.4192595955109	10.2145008598072	7.66142732727863	7.67597764941467	7.90557946206008	7.64125594168353	chr1	165529856	165530378	Dnajb13
chr11,66932420,66933451	0.442173332601385	2.77795025893659	0.0128633487814712	0.02664216290177	8.39594168378974	8.76019166284486	6.40805825407585	7.23601482870369	6.00975728039602	7.46558652641503	4.32430765107036	4.86905371977602	chr11	66932420	66933451	Slc15a2
chr11,70322393,70323562	-0.195433909631995	4.38077086309945	0.0301601800957479	0.055690695148639	17.8666097696613	20.8423675034173	20.3847733813444	17.8392244092363	23.5577819713357	20.120877565547	23.2470498307665	21.2302004064269	chr11	70322393	70323562	Heg1
chr11,71872406,71873303	0.0571475431723506	2.72709870683809	0.714109877769964	0.783131125450816	6.46938793019962	5.75614978160548	6.88659420797792	7.12196656330987	5.82205619595077	5.54417576749223	7.24959055056852	6.5831379295785	chr11	71872406	71873303	Nrros
chr11,72157430,72158093	0.398566784490161	2.34093945309536	0.0219292666021497	0.0421651364217615	5.7915894320649	4.49201450861915	6.16777482307199	5.74111659248702	3.49680673309635	3.88929422809052	4.51829147198857	4.90644553805314	chr11	72157430	72158093	Meltf
chr1,173763726,173764827	0.327793735794263	3.73250055806154	0.00952851546285381	0.0205405474870012	13.7137126843119	16.1641285670951	13.4768113342259	15.0478444283922	13.1789046879269	11.0796971676941	13.273886622994	9.01709609214789	chr1	173763726	173764827	Lmo1
chr11,74313212,74314331	0.399950280646962	4.00569261975949	5.46644212274015e-05	0.000217017589241405	18.0547476495721	16.4767194793751	18.8416110070467	18.9066691872154	12.8054962528168	12.8302172317817	15.4382822027365	13.6866347900379	chr11	74313212	74314331	Hes1
chr11,74315193,74315543	-0.235033635375939	2.71235054941908	0.163788736601653	0.236393514951669	5.98528910276608	6.90806882954257	5.42502022168234	5.06266805042359	7.36652409003204	8.24746020896513	5.17030870667084	6.75132401908387	chr11	74315193	74315543	Hes1
chr11,74315909,74316736	-0.131937497294888	4.49143725742412	0.0982026461153349	0.153439761426822	20.5674264523394	21.1449637306017	22.0094842908359	21.3898666155851	23.4669510280706	21.57717700305	24.9417467147177	23.2851593178579	chr11	74315909	74316736	Hes1
chr1,174410615,174411739	-0.0112933522782352	4.13515694662689	0.916370845061002	0.945268438622421	16.4168335726497	17.9249426295373	17.4765783547929	17.4284636338294	18.4201100506444	16.0387765364558	19.2964068410298	16.0647400534451	chr1	174410615	174411739	Nrip3
chr1,176606500,176607894	0.716549727861972	4.5192370188792	1.39013418649483e-17	9.41232564094977e-16	29.2514669506568	25.8326217562326	30.1673458094633	27.929764036409	15.5241831972267	17.3904665711696	18.0706284322128	17.8745926687298	chr1	176606500	176607894	Galnt18
chr1,176981624,176983317	0.594333213101533	3.75681243171491	5.46365697832173e-08	4.66091537434196e-07	15.738785044591	17.3357634820429	15.2009078590508	15.9453369253922	11.4378480333789	10.8801284935656	11.3892108928201	8.85300789111515	chr1	176981624	176983317	Dkk3
chr1,177048206,177049101	-0.141483104915459	6.02376676534594	0.0217225478849805	0.0418159832127448	58.8029689231406	62.6501272623258	66.1193901175916	59.1327412886075	68.7524623183165	62.4846061144172	71.6192737445922	69.332860199689	chr1	177048206	177049101	Mical2
chr1,177049249,177049587	0.359652171154194	2.62033616028252	0.0177248668077013	0.0351681013599694	7.1421940730655	5.66072370683859	6.69981385970755	7.31928336057209	4.56289396836199	5.246493327478	5.36458381715334	5.69974712233601	chr1	177049249	177049587	Mical2
chr11,77592491,77593820	-0.241243293439116	6.06661071030095	6.72983274017563e-06	3.38101960815119e-05	60.9227271217987	63.2319610867748	62.4813841387335	58.3421250192618	73.0194967554869	73.2552797052837	68.0359014261864	75.2971731220971	chr11	77592491	77593820	Il1rap
chr11,782673,783842	0.301809619126517	4.13205525949169	0.000520703850153473	0.001597956757408	19.309249274412	19.3889771194754	18.8292125414629	19.1136204254854	15.7088784580827	15.9317904306987	15.810682473953	14.7398798039709	chr11	782673	783842	Epha3
chr11,81971705,81972752	0.50569074563527	3.84638694842642	7.78253206400768e-07	4.99163521811852e-06	16.702871179256	16.3716388263412	18.4009018628588	15.167454025739	11.0591004689895	11.7561529984609	11.7634515443213	12.3656542704233	chr11	81971705	81972752	Dgkg
chr11,83865668,83867545	0.46807678631976	4.31145070002403	3.01804463703089e-06	1.66097200025961e-05	24.229060693972	22.1224159387817	24.3714111565666	20.6179746406589	14.9418951914793	18.2558924742629	14.4877272838641	18.3388325652111	chr11	83865668	83867545	Chrd
chr11,87015830,87016333	0.851420396487511	2.06365770908109	1.36282770084985e-06	8.17463259602229e-06	5.78904965543632	4.68164505061547	4.97645966632845	5.14988964294761	2.52421818470213	3.39535232353281	2.53958868241834	2.9349088437214	chr11	87015830	87016333	Rtn4r
chr11,87016929,87017913	0.538591459786942	4.11065777016548	2.93180098350496e-06	1.61962050181889e-05	19.505596150309	22.4953456983642	18.2687244988192	20.7916058993706	15.6997679954361	14.0871490908255	15.3432099161675	10.6987640389913	chr11	87016929	87017913	Rtn4r
chr1,188100527,188102366	-0.0532776716310373	4.83101050490254	0.474555264810559	0.568340856515572	27.3245881677245	29.2244805416547	26.3356104182091	28.1219725167727	30.6365979864379	29.1460518432225	28.985424919494	26.4578008986832	chr1	188100527	188102366	Syt17
chr11,88971849,88972926	0.332622148968211	3.46363558932697	0.0276975549506493	0.0516521760955552	11.9727099453042	14.8870739281971	11.0316179250741	10.5162755230387	11.0454571710267	11.2584186973341	8.18308989434713	7.96577990619378	chr11	88971849	88972926	AABR07034767.1
chr11,89007272,89008916	-0.06022475158434	5.74348377182715	0.32225561799626	0.414557330530308	51.8474268966586	53.3926748430589	55.3398391826686	48.4452886476084	53.9184311144381	54.505622787324	52.0387282388407	57.5269918387788	chr11	89007272	89008916	Cebpd
chr11,90233848,90234817	0.333680099822551	4.37241985954983	0.000256312695953873	0.000854551124810996	23.8443735580347	22.0257633127029	20.5300369275849	25.2321019095591	18.13422975293	19.328294054617	18.728654925097	16.5054237350315	chr11	90233848	90234817	Efcab1
chr1,198127891,198129355	0.425815636045607	4.85768713773361	1.45582440094614e-09	1.8047179112269e-08	33.6937565968417	33.1286804623882	31.6794391172865	33.6661969759105	24.7276831560331	25.838483017237	25.0334195731555	22.8181851012302	chr1	198127891	198129355	Coro1a
chr1,199822969,199824090	0.402491090425235	4.10827792659867	5.62658345102047e-05	0.000222658014596331	20.8493040547568	17.6467137690013	20.0162749215419	19.2143406418595	13.0035364545988	15.9266761964551	13.6428724996539	16.2017637448977	chr1	199822969	199824090	Rgs10
chr1,201336526,201337867	-0.0581621994101013	3.15589103927202	0.64880583035025	0.727312433567384	8.11245881246179	9.05760442430022	8.97021764220762	8.02885140457129	9.30681492801486	8.45608602372752	9.22350107366491	8.61467399232887	chr1	201336526	201337867	Btbd16
chr1,202431776,202432695	-0.0535368585725581	3.13038055686049	0.717167725552174	0.785720696453927	8.88004492606731	7.1236280665902	8.23648149565982	9.39422385656879	7.66794551715046	8.74423156067533	8.75202391452177	9.70867139859383	chr1	202431776	202432695	Plpp4
chr12,10254002,10255781	0.669634140894569	3.24008923198851	1.06656239226473e-07	8.44181152835816e-07	11.3928041018587	11.4970279502002	12.6945682004468	9.92114508709366	6.79083005790289	7.38237560069561	6.96325367620668	7.47260362986151	chr12	10254002	10255781	Gpr12
chr1,211580453,211582339	0.437612256380016	4.82196967635147	1.8828206709783e-09	2.27266767135116e-08	32.0549514303687	34.0957944593149	33.2366515807055	29.9244381507045	24.3384147754427	24.6745832971585	23.7147293460593	22.8272381164796	chr1	211580453	211582339	Pwwp2b
chr12,12024970,12025921	-0.228305614951849	5.03532391259537	0.00432774890796774	0.0102528884422316	30.2192215834385	27.7799805181445	32.161035973621	29.9083480564488	32.3980554802961	33.5254184461465	34.8192322140549	39.8670636369653	chr12	12024970	12025921	Nptx2
chr1,212229586,212230600	-0.235575310877546	5.16077961168997	0.00116188366899155	0.00324268246213816	30.9966565423766	32.9330856110998	35.3333420787435	31.4018932993599	38.5949662597258	34.7948269738025	40.6576422986245	39.8303758915825	chr1	212229586	212230600	Kndc1
chr1,212621847,212622899	0.40280443949689	3.51976384156201	0.000156990263759261	0.000554430700680522	12.8411243136656	12.6684420226669	13.3158352788185	12.5804034386674	9.50488708873178	9.61950521014447	10.1649118740972	9.59577155771136	chr1	212621847	212622899	Sprn
chr1,212622960,212623930	0.61699090038417	3.79223031729268	7.13374130124205e-06	3.5589567482705e-05	17.3755572046852	18.7912854370721	16.5692983608442	13.4995267986248	10.8606778397685	13.3897232665639	8.36873871079456	10.5717042553766	chr1	212622960	212623930	Sprn
chr1,21525038,21526018	0.709300257993944	2.49075815856856	0.00475316285369014	0.0111330328002905	5.12604024241316	6.82030375056013	9.7411755714795	5.27015028466256	3.9771889587244	2.53920965438392	6.12517728514508	3.81338292300285	chr1	21525038	21526018	Arg1
chr1,219167625,219168460	-0.188840208121231	4.01140584111467	0.0651876740640493	0.108059476044954	15.2532467659299	13.1655905009604	15.2151050145413	15.9325732095087	15.4265389526015	16.2295844026871	17.4108948727678	18.7825023610289	chr1	219167625	219168460	Aldh3b1
chr1,219199396,219200275	0.669099712955397	3.04538993138836	6.92284613387743e-06	3.46647509879988e-05	9.56020703084993	9.4553152544521	12.1670544881773	8.43681965484099	5.62899160358972	5.73644582288174	6.58872054713379	6.94935279595804	chr1	219199396	219200275	AABR07006089.1
