logFC	logCPM	PValue	FDR	Bo_14_5a	Bo_15_5a	Bo_22_5a	Bo_23_5a	Bo_24_5a	Bo_25_5a	Bo_20_5a	Bo_21_5a	V1	V2	V3	V4
chr1,2626500,2628196	0.0050435963777167	5.22522788626613	0.953848038261947	0.987924790578855	35.4568149653759	40.2964788345216	33.8742497829287	39.7311216076804	41.6838533349276	38.0542687494126	34.1130186761417	34.9584908147819	chr1	2626500	2628196	Ust
chr1,266051424,266052531	0.19268179566874	4.12655068878033	0.0586257921007664	0.174443668303948	16.2740340111137	18.0661677451951	20.9122416929508	18.7549118377536	16.2277947942613	13.458165704835	16.9568233013561	18.0632515851324	chr1	266051424	266052531	Nfkb2
chr1,266052605,266053442	0.140033518641567	3.58956997216433	0.266294088026006	0.472811469985045	13.8700954953332	11.5885325064443	13.5626561618952	10.908822682549	9.05169753903754	12.6117296028667	12.7195800087645	10.9525146921819	chr1	266052605	266053442	Nfkb2
chr1,274764509,274765576	-0.388444097812824	4.05886936335688	1.38960164119341e-06	6.66097724445165e-05	13.5211460322451	15.1715543245419	14.2159447229618	14.3096002361675	18.8113357174139	19.0270691288291	18.5276454083493	18.5006687815049	chr1	274764509	274765576	Adra2a
chr13,15395485,15396425	-0.556931002793929	2.08365685954624	0.000178195858136229	0.00261622604619846	3.43289057437373	3.10185256817633	3.14550132526603	3.5419867589529	5.30480530440295	4.3234893828836	4.57984078762537	5.25556080919891	chr13	15395485	15396425	LOC304725
chr13,26769807,26770337	-0.2009320006821	2.53730563454489	0.148502149546079	0.324686122528159	4.63782593408577	6.17020688724891	5.07431132404518	5.20999389574479	6.16104542602658	6.75816796260638	5.87920817576041	5.43580278023469	chr13	26769807	26770337	Bcl2
chr13,42262228,42264026	-0.081762596237594	4.24971439370909	0.303463517168483	0.513260727565649	19.0465881762166	18.136878852399	17.0105804089733	19.1708113080968	20.8082996985191	19.4458820282644	18.3211363146215	19.0901976097816	chr13	42262228	42264026	Lypd1
chr13,49074368,49075443	-0.32406276253356	3.11172497901046	0.00517392865568984	0.0316332381530402	8.62122577374606	7.2309266925409	6.86512555420193	7.4329481216405	9.2707733437216	10.451644367923	9.16074466423812	8.91600058574306	chr13	49074368	49075443	Klhdc8a
chr13,63525325,63526540	-0.233449363038417	4.00718712966129	0.0118729946864695	0.0574512378685175	12.9105768027981	15.539931041893	16.1315652008367	14.0328265278729	16.1526384963634	16.7288122641926	18.2562462125578	17.7204356563638	chr13	63525325	63526540	Brinp3
chr13,85818216,85819226	0.048841752049533	3.29009040458916	0.741432579076879	0.867225227144624	7.92826024467615	11.3950889101809	11.3422704957281	8.61606383281634	7.93134165898541	10.3822977244006	10.6682770412988	8.98199643180494	chr13	85818216	85819226	Rxrg
chr13,88060745,88062257	-0.206335261114312	3.93125218784342	0.0183309619639344	0.0781351721283514	13.8609006407304	14.6593188931687	13.0801731804954	14.5171270332378	17.1630326396751	16.7264069389033	15.3130930955491	15.5434953890355	chr13	88060745	88062257	Rgs4
chr14,103321508,103323674	0.17987241058869	5.36574427347418	0.00586666283563136	0.0347548635378813	43.9416424591567	44.2245707435519	40.5145996750267	45.9832089036624	42.0094778106098	38.7521519333977	36.2332748105729	37.194758133117	chr14	103321508	103323674	Meis1
chr14,18076307,18077321	0.0726672971544016	5.1507408235359	0.249589849043621	0.453192757722318	36.0672297001604	36.6332034365401	34.4388917209294	37.9951490890502	37.1050384067856	34.0136272121487	32.8837322874	33.9842548511088	chr14	18076307	18077321	Parm1
chr14,2031822,2032288	0.261306542584676	2.32353346144681	0.0685251195331522	0.19423993252121	5.11231046574584	5.01992782881889	6.06241119061105	5.07156268108753	4.03445631834111	4.04413384361116	4.85542981788141	4.79602650580923	chr14	2031822	2032288	Fgfrl1
chr14,2032401,2033229	-0.0368215672463265	4.21236056166736	0.722112861205414	0.854864182903601	19.5884566025255	16.0252273515888	20.2714610173419	16.7430251025714	15.9421431835248	17.9141403397616	20.6506895970709	20.0252620847104	chr14	2032401	2033229	Fgfrl1
chr14,70780082,70781306	-0.253849802800805	3.57426127833724	0.00899271917144863	0.0471394848166732	11.5116528858805	9.96553155446724	11.0689469155055	10.3509417021621	11.9806274120348	12.6159780127635	13.2644702514946	13.3255228776181	chr14	70780082	70781306	Ldb2
chr14,80195672,80196431	-0.0211594151610543	4.09381362112788	0.819208423254953	0.914088994321032	19.5958459408267	15.0628178834464	15.5816367508241	16.9490198760958	17.2890384931414	17.4933857332757	16.5443719679057	16.9266225264395	chr14	80195672	80196431	Sh3tc1
chr15,18399205,18399841	-0.369379449352792	3.1099788916073	0.00173559374161367	0.0142673493028664	8.62239618434318	6.72260092511414	7.21693039511731	7.01681700161124	8.66687132060102	10.3130849296059	9.77720478179561	9.51297863961865	chr15	18399205	18399841	Fam107a
chr15,45375671,45376621	-0.230451107190698	2.04864982252066	0.144674339987537	0.319053534598831	4.10865826429533	3.18271500356549	3.43227641994321	3.95863985715276	4.70830458664404	3.76597175169061	4.03288900746548	4.73148285482877	chr15	45375671	45376621	Dleu7
chr15,57505077,57505543	-0.27554121361274	2.42686173819182	0.0369317853355592	0.127051309618494	4.84579209987454	4.71845393704437	4.36231415328621	5.00069835028055	6.23270010313884	5.64596133710338	5.33164127583782	5.70771344119123	chr15	57505077	57505543	Siah3
chr15,57505722,57506737	-0.108268825286743	3.90063194252127	0.25715332131687	0.462148095598668	12.7096508351894	15.9683674785646	13.7195010783605	14.586849675844	16.1684015502409	15.9594998097991	14.7666175458414	14.4912608200308	chr15	57505722	57506737	Siah3
chr15,80712350,80713724	-0.502233880781983	2.37299296339055	0.00125340355603911	0.0112447450160718	3.01837048708882	4.99107811233985	4.3549425095515	4.30638327903825	6.36462522193068	5.36879375061959	5.74252259436811	6.10517060807616	chr15	80712350	80713724	Klhl1
chr15,83707240,83708522	-0.0316094218274079	5.65170345879615	0.526880555282572	0.715929666439661	51.4145720762786	47.8524264805104	49.1471821965148	49.8749288997447	50.8691793333328	50.0442698396384	50.5245015066984	51.3123339761088	chr15	83707240	83708522	Klf5
chr16,7006885,7007911	-0.420269629250763	3.91348679176674	5.95983885514345e-05	0.00115218775687537	13.1914813066946	11.3750177214885	14.202261033641	12.2266827178649	15.4861064459775	15.1985702544956	18.3249968687968	19.2467872179464	chr16	7006885	7007911	Itih3
chr16,81202949,81204032	0.224373585610801	3.75935411084028	0.0217223882354858	0.0880685701491456	15.2794616085045	14.230713505302	13.0125712446384	15.2806420351997	13.5900500263526	12.614824692626	11.4841678662714	11.803365276179	chr16	81202949	81204032	Tmem255b
chr16,81204181,81204498	-0.0489675150685375	1.98182392471525	0.766269330472749	0.882773113288579	4.1079650096598	3.18437898798008	3.92649629562901	3.75108334402187	3.84089681706383	3.34775722316717	3.96563197200092	4.3388737870354	chr16	81204181	81204498	Tmem255b
chr16,86629552,86631018	-0.136722848906978	6.05568637302051	0.00312722391149469	0.0219673518961468	62.2422191591742	65.2993381972906	62.7905012328906	62.5874562930632	68.4840923977224	72.3447354031444	69.5312183102591	67.7063241217712	chr16	86629552	86631018	Efnb2
chr17,11099645,11100646	-0.37761352324683	2.83537951778219	0.0034718487649478	0.0237071590052535	5.64895654303099	6.83804898969977	6.21318292327841	5.62776453395722	7.14434585821572	9.05687730660203	8.13645546847378	7.27379315006715	chr17	11099645	11100646	Drd1
chr17,16694594,16696057	-0.115113603187805	5.64693206840215	0.0328260839275668	0.117205247669752	48.9227865234666	48.7200185565864	45.5114910088406	48.6936967781361	53.3907908458665	53.944585855914	50.2498426691138	50.2518568479281	chr17	16694594	16696057	Id4
chr17,33951148,33951994	-0.298971466430565	3.18216975036989	0.0619492142788281	0.18124276793516	8.14309037611532	6.51691048945599	9.76665952885982	7.57260819436133	8.59703265059843	7.53428738571426	11.0100160974276	12.236834425686	chr17	33951148	33951994	Foxc1
chr1,78932925,78933439	-0.361964649241297	2.80129682420682	0.0152282590333677	0.0685555801153247	7.75318405569596	4.67298670197822	5.8590268175878	5.55821917992896	6.81183798928565	7.59745008954286	7.99995116673784	8.27610633650407	chr1	78932925	78933439	Ccdc8
chr17,9638413,9640287	0.0324015035912683	3.91192714673222	0.719929138414133	0.853409612963533	14.5318099489932	15.2565572212423	15.0016792177278	15.5591474904495	15.4387920924462	14.1503438575014	14.4937125912182	14.8956021491697	chr17	9638413	9640287	Dok3
chr1,80073141,80073617	-0.0587081231184037	2.5755492284159	0.682837814767276	0.828899527388342	5.85543026263602	6.10907352297116	5.43235394592508	5.41897167757196	5.49144472909354	7.10483867643305	5.94807668690303	5.23761323787119	chr1	80073141	80073617	Gipr
chr1,80219365,80220720	0.073777815842218	5.6883033309876	0.175902654285009	0.363387562285676	53.4305038674073	52.9990839446885	50.0832114554709	54.4585286527257	52.7996728041945	50.600642839032	48.1985676402122	48.8759014945465	chr1	80219365	80220720	Fosb
chr1,80221635,80222358	0.219854934360437	4.81043082640784	0.0010004221741465	0.00946680054737847	30.146549995567	28.7616779382912	30.1442340684658	31.1880951544149	27.0981862438738	23.8404034674694	25.5011826287466	26.7775324484063	chr1	80221635	80222358	Fosb
chr1,82165388,82166744	-0.0316548261475523	3.95909557954515	0.753144400233827	0.874710779347457	13.3135168375652	16.3478680381177	16.6326905214823	14.7272846427442	14.7632652017426	15.3343290245973	16.4784970645605	15.7487347227744	chr1	82165388	82166744	Pafah1b3
chr18,61563014,61563840	-0.270445303283031	2.36590184127912	0.201027921853721	0.395042543688924	6.47753513770984	2.84061178336689	4.36001029540402	4.44601894485305	5.29619630723028	4.32558870516817	5.46945924363819	6.78049623048301	chr18	61563014	61563840	Grp
chr18,63130118,63131498	0.246014447397653	3.38417319086376	0.0521997691284645	0.161203442538045	12.7276043879698	9.03076855211257	11.9224863727307	11.0451063011258	9.00303037708633	8.08918472993167	9.91456673419692	10.7124890628002	chr18	63130118	63131498	Tubb6
chr18,70733059,70734187	0.03790165963809	6.28706827172204	0.334401031059635	0.545104633225851	79.3366068354193	78.8748013003842	78.291692296871	79.3971150179149	77.4965993690748	77.3650589144257	76.5730116818528	76.3060679556875	chr18	70733059	70734187	RF00283
chr1,8932544,8933298	0.180330962972309	2.45670470744061	0.209268554161406	0.405520403558538	4.56686370475861	6.54064484030618	5.64394421826483	6.04247477793264	5.63852189471608	4.74065739165181	4.78510248860417	4.91896313512086	chr1	8932544	8933298	Nmbr
chr19,33927964,33928674	-0.00143647655416666	2.49325985165067	1	1	5.58581273039447	5.02378262305405	6.13524881451662	5.21057651086041	4.96028395590651	5.08958415553338	5.94934531760042	5.97872118117609	chr19	33927964	33928674	Ednra
chr19,37916687,37918208	0.344636292246004	4.45472135425471	5.04433536459748e-06	0.000177153827280412	25.8454200638091	24.2539363853513	23.8618182955448	23.6187814465983	18.3402922985119	21.1841116275292	19.4855306402626	17.8999742537112	chr19	37916687	37918208	Lcat
chr19,41482439,41482833	-0.0607205393595019	1.75530600168493	0.769158002991703	0.884455736720289	3.02662977336663	3.67210861612377	2.57986618777741	3.40305244540453	3.85007163818747	3.83113344082071	2.80151268075735	2.74514515144086	chr19	41482439	41482833	Calb2
chr19,52646608,52647557	-0.0736745613970622	3.28470524231715	0.502070734602986	0.696402695155486	10.0308131444312	8.8557344834542	9.78209809555823	8.75380586674285	8.79783365516843	10.3140092047971	10.4617966483317	9.84161780979334	chr19	52646608	52647557	Crispld2
chr19,55257205,55258301	-0.190548877717273	2.90667964473444	0.123717325568052	0.288333829472942	6.1177393174419	7.14458043900677	7.70510896675686	6.53048392754316	7.21201136915159	7.5285434603417	8.41076961959364	8.20684879648186	chr19	55257205	55258301	Cyba
chr19,55669168,55670008	0.0421786404605255	3.94961710273058	0.620648272680512	0.785435364939395	15.7470696962425	15.6990322821696	15.0051965080245	15.6986230021622	15.3687948300641	15.6112321472112	14.7670641423995	14.6265272013621	chr19	55669168	55670008	Cdh15
chr20,10386352,10387251	-0.241328283213422	3.36551123487796	0.104002540702186	0.256977771030485	10.7765421976557	7.26256320452487	10.7712691025528	8.40713031721731	9.05451601779724	9.69189887500291	12.4462545743948	12.8179348495491	chr20	10386352	10387251	Cbs
chr20,10679771,10681309	0.033275714216079	5.15321651800942	0.554797063634041	0.737573578935189	35.1910836032297	36.4833409458641	36.0014622802196	35.7740601669531	34.9716735995305	35.406369522627	35.1417173810098	34.6411452234893	chr20	10679771	10681309	Sik1
chr20,11339558,11340701	-0.23007309450396	3.64029385024034	0.0388565607248621	0.131580534890763	9.13837210539186	13.3790321089631	11.3577789900633	11.5306750336664	14.0487354285967	13.3124467086045	12.9894545919296	12.8548314349149	chr20	11339558	11340701	Icoslg
chr20,22458640,22459608	0.146979838907139	5.62713629806435	0.0133610002282971	0.0625174579820527	48.7116575741024	51.6747976060077	55.2768102066458	51.6119035409208	46.1632952581914	43.8437436772605	48.4065673366554	48.6944639265732	chr20	22458640	22459608	Egr2
chr20,3135968,3136668	-0.184122292596569	2.63211946951337	0.136907187700735	0.307863195034792	5.31298997089586	6.03629051148582	5.85537612062019	5.48817165840423	6.15599991973077	6.69021370464951	6.63225331136519	6.29631771182259	chr20	3135968	3136668	AABR07044362.6
chr20,6930337,6931349	0.173443925139873	4.32446896138356	0.0667138906101882	0.190764354926561	20.7238727887391	23.0479788773933	20.8600483502178	19.7990897786404	17.1427472703542	22.086895207575	19.1439645427404	16.5138410057196	chr20	6930337	6931349	Pi16
chr20,6931646,6932610	0.259355843253536	4.01657418439888	0.00143891600302936	0.0124507088123453	16.6840871242491	18.1978617035551	17.3593276810695	17.7823697429478	15.0389565716148	14.7757463676199	14.4939472054532	14.1673030407953	chr20	6931646	6932610	Pi16
chr2,104460302,104461289	-0.166266654627368	3.02994618255544	0.200542758347864	0.394482132731142	6.45187224116879	8.96298755613602	7.57192039942311	7.29438981347657	8.20975871401214	9.47576522187789	8.54621941951168	7.73151946302971	chr2	104460302	104461289	Crh
chr2,116432407,116433434	-0.0353592709415738	3.69087475339931	0.752003680543817	0.874010925404917	10.755831597415	13.6928329653804	13.5639052716732	12.5037739339525	12.7817810793437	12.4077889150076	13.332705460579	13.1911022963241	chr2	116432407	116433434	Terc
chr2,181101652,181103178	-0.161600547288119	3.62888561364713	0.0940923887899151	0.240655689436017	11.7772482518093	10.8484398734395	12.2089122557331	11.3230983790638	12.313892487398	12.1296816923589	13.4012499445591	13.7889574547477	chr2	181101652	181103178	Gucy1a1
chr2,188843409,188844368	-0.0571057784646614	5.25469780457404	0.528635975992826	0.717412591700323	33.7023897150233	42.5612285031815	33.8740432820693	39.0371011197101	42.7403471303059	41.3974695245836	35.6855850709679	35.3458556751517	chr2	188843409	188844368	Kcnn3
chr2,206221271,206222825	0.112595150624021	4.29212488606184	0.193168353578801	0.385118264712496	17.4160205814917	21.7263102118674	22.1311056067431	19.6591536366827	18.0104875361408	18.122922050693	19.6918305739096	18.9645542405581	chr2	206221271	206222825	Olfml3
chr2,230899928,230901720	0.117202846836649	6.07891829423904	0.0462881660887845	0.148513801406051	73.150456852109	64.8221097914809	71.0018218040634	71.8248358010661	66.1733395149921	59.7360017237	64.7453875290635	68.2512001998267	chr2	230899928	230901720	Camk2d
chr2,240020859,240021947	-0.0461593315719133	2.22644451539769	0.827631366081317	0.919390924429904	4.64450195673278	3.56048268768897	5.06390216673286	4.58433337668907	4.5693649986939	3.28094661711853	4.78629231521121	5.79521633648605	chr2	240020859	240021947	Tacr3
chr2,263895278,263896264	-0.35778778203002	2.35800922955415	0.0639607605524011	0.185404237466694	2.67795243458068	6.07299738546364	4.71002429289298	4.02987204299204	5.3616407659867	5.99262621893692	5.88047445564049	5.17625383406269	chr2	263895278	263896264	Ptger3
chr2,60681911,60682759	-0.0664321813427516	2.19772195300853	0.648195785927812	0.80536012052391	4.50981727145669	4.06173964456846	4.35742684723888	4.44545187787795	4.63748981214969	4.25286055547314	4.51219155161145	4.79382660948481	chr2	60681911	60682759	Rai14
chr2,60682919,60683648	-0.39760529422722	2.23744048969876	0.00504305989786739	0.0310507126707129	4.30986162139165	3.83622180287462	3.92915130586333	3.68237840709184	4.69569723542351	5.78271591043738	5.33312841450005	4.98276335198679	chr2	60682919	60683648	Rai14
chr2,61950209,61950599	-0.383020628677722	1.55814141598395	0.0384916403768695	0.130733584633203	2.21840264168691	2.64781238547512	2.71036864685304	2.15429358281085	2.64115294239899	3.55297741753776	3.48781009250714	3.01496702395729	chr2	61950209	61950599	Npr3
chr3,107761116,107761689	-0.140714771317983	3.47748499148982	0.237551766344437	0.438556383812081	12.1231649771393	9.81612507380686	10.3588825832191	9.51852935250249	9.85233629131057	13.3767786151504	12.1024710467247	10.8171958179366	chr3	107761116	107761689	Meis2
chr3,110323811,110324441	-0.206726542865099	3.97100811990499	0.0569881252636119	0.171077827328004	14.9413289455962	12.6330073934352	16.2712222766889	13.8244174493009	15.0887166383561	14.5022579011397	18.0518171389869	18.9200791943827	chr3	110323811	110324441	Bmf
chr3,110491909,110493559	0.100064842939645	4.40467714719131	0.252855387765252	0.457033982315812	20.3831723526028	24.4399209697113	20.580400291989	21.742309554253	20.667764566364	22.7862381887866	19.6207930637246	18.2216525952341	chr3	110491909	110493559	Ankrd63
chr3,148214001,148214771	0.199929095351199	4.47923371915446	0.005966530276124	0.0351666019284932	25.3078393636128	23.2258875172405	22.8636834771998	23.4097810659316	20.2649879581775	22.0914810304847	20.578911103143	19.6751127446462	chr3	148214001	148214771	Id1
chr3,148215347,148215942	0.0287492579787094	3.13791075620862	0.830494261939851	0.920889839657276	6.5123579202442	10.5053406377385	9.42214704146309	8.6138766994605	8.61069052619794	8.50353510636812	8.82012299444083	8.39561011612215	chr3	148215347	148215942	Id1
chr3,152856990,152857875	0.0524254379752245	3.64791115691899	0.652960084385394	0.808365611943681	15.3587144338603	10.5750522995166	12.2895350880719	12.2264516040188	11.5183335528941	12.1972336846198	12.4436601018068	12.5362952258235	chr3	152856990	152857875	Myl9
chr3,154043593,154044300	0.00147534704221532	2.38356055109268	1	1	3.68980727196552	6.81186840556652	5.42464933203719	4.44741979226384	4.36156400979554	6.26811990155145	5.47060604723417	4.25084120079216	chr3	154043593	154044300	Nnat
chr3,154626904,154627519	-0.38032936951645	2.3582836252345	0.00760227181939603	0.0418830900106336	5.05325025049396	4.06128171152613	4.00462797116593	4.16832753626349	5.29406553511169	6.40932368420836	5.53757233952806	5.30908749312017	chr3	154626904	154627519	Tgm2
chr3,170039628,170041276	-0.313994304078549	2.11399649217738	0.0437580787291211	0.142726938691024	4.10812657407606	3.83086640726148	3.15095926081197	3.82029284010778	4.83781305474171	5.3638648881485	4.23766608481877	4.1245378327778	chr3	170039628	170041276	Cbln4
chr3,175478873,175479821	-0.0318186444975479	4.34162117808373	0.725646606966212	0.857176907170881	20.9320291621458	20.5581011150997	17.4461946004655	20.6991388904289	21.9353849331305	22.2299373222634	18.6621377345956	18.6184650321168	chr3	175478873	175479821	Hrh3
chr3,175885458,175886020	-0.152804967801242	1.94624775840012	0.558237236559749	0.740113738129303	3.9064102681337	3.46629406526368	2.16051351577059	4.51209921811343	5.99422590223652	3.76438464079969	2.59419833216112	3.26901401729452	chr3	175885458	175886020	Ntsr1
chr3,176547472,176549013	-0.308189618091159	3.47637340129674	0.00339157395322442	0.0232952661139055	9.35031784669154	10.889177655642	9.36227414612172	9.6558608556798	12.0536694581175	13.5871969616201	11.8271358696943	11.1420196077893	chr3	176547472	176549013	Chrna4
chr3,2181544,2182899	-0.0249675304596488	6.95255603579304	0.612255221049313	0.779548658850542	119.572803393782	126.701984959858	117.300763787859	127.048056673606	132.351240415853	124.969361803663	119.712218052146	122.100579148701	chr3	2181544	2182899	Pnpla7
chr3,3311442,3312407	0.159416982556711	2.85157094303026	0.167333531004864	0.351566078463562	8.01149955453085	7.30176393839183	7.07642342660205	7.50208766812565	6.75655971044793	7.0383714607931	6.56303058504111	6.42567196140441	chr3	3311442	3312407	Kcnt1
chr3,3325216,3326540	-0.508697240320976	3.53747671213485	6.19571584161461e-06	0.000208081969642391	11.1820961989562	8.64038715031352	8.08555262022835	9.863026755202	14.5153549425054	13.8689585212494	12.2356847643486	13.1849720179531	chr3	3325216	3326540	Kcnt1
chr3,50120958,50122078	-0.187028281906409	3.18138049686708	0.102471015273183	0.254606932700158	7.32753168882749	9.0526974650957	8.21634330387286	8.82087518516017	10.4088572813078	8.9232612196995	9.09209228305305	9.5803235384654	chr3	50120958	50122078	Fign
chr3,63187904,63188491	-0.419284182541211	1.70848351009697	0.0263228501576603	0.100669576765707	3.50752779087199	2.00834267405768	2.71402297133279	2.43202926922152	3.10587263811805	3.34655433550807	3.82943004343545	4.01047705372577	chr3	63187904	63188491	Pde11a
chr3,93648809,93649807	0.0697230392475933	3.06594504961462	0.547760788224041	0.732016425029435	7.19146749492489	9.12680779000168	8.78271340652746	8.68248004018782	8.48320257297786	7.45971301629834	7.99902639559759	8.20381640135015	chr3	93648809	93649807	AABR07053136.1
chr4,117295315,117296543	-0.226316591727149	4.67931682986223	0.000815617466903708	0.00812373852648374	24.7007124058285	22.27597971556	22.8623082495939	24.03382740017	28.2205712975645	26.4175694067966	26.8682166777618	28.3513021238104	chr4	117295315	117296543	Egr4
chr4,144192603,144193249	-0.0756795378025351	3.64837485193322	0.487980478880048	0.684625516888929	11.84171631021	11.2194574293715	13.5586578238961	11.6707618509908	11.7807137479267	11.4340512871937	13.6756695021087	13.9905921266343	chr4	144192603	144193249	Lmcd1
chr4,144416942,144417529	-0.272406897977602	2.31758786418751	0.0850240450239497	0.224771133176704	4.23793093379404	5.0690013458766	3.72317597482346	4.51482761445147	5.76881434221267	6.1996485596058	4.71579656484182	4.5142034894694	chr4	144416942	144417529	Oxtr
