V1	V2	V3	logFC	logCPM	PValue	FDR	Bo_14_2b	Bo_15_2b	Bo_22_2b	Bo_23_2b	Bo_24_2b	Bo_25_2b	Bo_20_2b	Bo_21_2b	DAR_logFC	DAR_logCPM	DAR_PValue	DAR_FDR	DAR_Bo_14_2a	DAR_Bo_15_2a	DAR_Bo_22_2a	DAR_Bo_23_2a	DAR_Bo_24_2a	DAR_Bo_25_2a	DAR_Bo_20_2a	DAR_Bo_21_2a
chr1,48488046,48489035	0	Slc22a3	0.506275320799484	2.02467819901431	0.00104688658125763	0.0124894111572315	4.57350408902384	4.26088967947912	4.94772594897636	4.62243521346831	3.37905230072488	3.14698260246472	3.209633834693	3.20408751935905	0.900943204074554	3.16452144375722	1.65127197577102e-11	1.48472940221469e-09	11.6625893560317	13.0348683578297	11.8360960514448	9.17440008930931	6.15905264937347	6.89096308927261	5.50168579081086	5.9078289660604
chr1,49982147,49982797	137600	AABR07001519.1	0.0276841603822513	3.55324886903005	0.827446857987689	0.939546395649363	12.2742069526393	10.0679999290872	11.7213346938824	12.7261005308988	12.5493823958465	11.1775018058896	9.8000251196631	12.4130021883045	0.686967273165955	2.82415291618703	7.07503808269602e-08	2.17800438691586e-06	9.34866780372449	7.9809257753072	8.07170622040461	8.61772595778761	5.41218008513629	5.49519032232421	5.59225199703312	4.61485976665246
chr1,51217545,51218554	165205	LOC108348175	-0.197544464946646	4.60979007263836	0.0201442762142563	0.115618270004134	22.7060707274931	23.8071295950792	21.7982768708294	22.0605227698609	25.3495022699389	24.0174333834556	28.8875052865082	25.3119877506643	0.940509231355872	2.76119632170497	1.35738361172237e-05	0.000205774243428918	6.01609229323155	8.90118837283913	10.6494933988341	9.08094809130875	4.47953972928664	2.89158471403201	3.91696950633569	6.74201585924641
chr1,52198997,52199596	130847	MGC94891	-1.01468790343929	0.463800656890435	0.00143972376279173	0.0159757299461588	0.642675393298299	0.774813633277968	1.2300722187293	0.569970175370113	1.52959698649833	2.54770249403329	1.19309086994442	1.28288126192389	0.963562648871964	1.95042012133607	2.47202783925183e-08	8.68773479303355e-07	4.99825813095827	5.13940572540429	5.23073504821432	4.07749292493552	2.51959229629628	2.60784269304446	2.33101090458634	2.49246701898535
chr1,52489366,52489854	0	Pde10a	0.719555386733114	8.77192382171055	6.46926395224624e-10	5.91873387419084e-08	491.921694193846	642.439405926849	549.251522259908	491.619633679968	293.484847428022	421.621307434583	292.442678744456	313.587413272813	0.879655411342333	2.4795535196807	2.88578034672423e-10	1.7696555936679e-08	6.57170776555362	7.71024326718489	6.78814059924188	6.857187454366	3.91905403402686	3.81902070501323	3.54310852155677	3.87729028113498
chr1,52524230,52524652	0	Pde10a	0.719555386733114	8.77192382171055	6.46926395224624e-10	5.91873387419084e-08	491.921694193846	642.439405926849	549.251522259908	491.619633679968	293.484847428022	421.621307434583	292.442678744456	313.587413272813	0.64777693584004	2.39649980118949	8.49796555162062e-06	0.000137914080373653	6.29409256459462	5.50276031850532	6.69907750961152	6.30112662753421	4.10561212845433	3.4478324077349	4.28709001536038	3.96951029041882
chr1,52624548,52625355	80098	Pde10a	0.719555386733114	8.77192382171055	6.46926395224624e-10	5.91873387419084e-08	491.921694193846	642.439405926849	549.251522259908	491.619633679968	293.484847428022	421.621307434583	292.442678744456	313.587413272813	0.767724564375503	2.92213054658385	5.09648848366253e-08	1.62904101421003e-06	10.7371396508397	8.2544181474524	8.43716803742056	9.82223241819529	5.69182397420935	5.68148810360242	6.15045532565635	4.33736840397204
chr1,52673913,52674415	129463	Pde10a	0.719555386733114	8.77192382171055	6.46926395224624e-10	5.91873387419084e-08	491.921694193846	642.439405926849	549.251522259908	491.619633679968	293.484847428022	421.621307434583	292.442678744456	313.587413272813	0.591674929479346	3.47959559306015	1.14978870582419e-05	0.000178926660505803	16.1057811732573	11.5561879404474	14.0393550417062	11.0276326243331	8.77207625974801	9.40636021068818	9.50629137351439	7.29115078485508
chr1,52675184,52675832	130734	Pde10a	0.719555386733114	8.77192382171055	6.46926395224624e-10	5.91873387419084e-08	491.921694193846	642.439405926849	549.251522259908	491.619633679968	293.484847428022	421.621307434583	292.442678744456	313.587413272813	0.82290406221011	4.049309839764	2.15081823695818e-19	1.40480896054304e-16	22.9550858290821	19.7244348581543	19.7212768615238	21.2199944619515	12.2238163080076	12.2015191322827	12.5826422376657	10.2451848740706
chr1,52685134,52685523	140684	Pde10a	0.719555386733114	8.77192382171055	6.46926395224624e-10	5.91873387419084e-08	491.921694193846	642.439405926849	549.251522259908	491.619633679968	293.484847428022	421.621307434583	292.442678744456	313.587413272813	0.951039212925497	2.22128259756005	5.22388228347519e-07	1.24627934532778e-05	5.8312709000231	5.04338224721902	7.71364847073792	5.0041636139484	3.07950850715279	2.423529956998	3.16910611694116	3.50855856530201
chr1,52716814,52717409	169658	Tbxt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.863839775263125	2.39961514410647	3.83182131500376e-09	1.67601114095831e-07	6.84947719850327	5.77771498750851	7.06602079252494	6.57914981111323	3.7324135478531	3.26112645279862	3.91427966528534	3.50778929716674
chr1,52719072,52719637	167430	Tbxt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13437680915307	2.40274471176747	1.12251573449343e-12	1.41559661861417e-10	7.12713601388395	5.86827817468655	7.06431762971004	7.96878596173695	3.35896283488004	2.70261367835697	3.63416720065925	3.04615945211376
chr1,53097015,53097450	9541	Ccr6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.726342087984411	2.26030117072093	7.38497035661459e-05	0.00084918013911817	4.9981433489592	6.24134268636736	4.39857826306615	7.3198986206328	3.63892528557228	3.539451760535	3.3562589766014	3.32310063213655
chr1,56580738,56581332	39230	AABR07001762.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.715187841406405	2.05457076158516	3.60340907904607e-05	0.000466489200034921	4.72053102315728	5.78402697356423	5.13833565082172	4.07751530328534	2.98635665391281	3.25948741341763	2.61135584538955	3.13885075371051
chr1,57371931,57372563	0	Fam120b	0.0219408106643371	7.23346719151848	0.773541415759629	0.914311011391082	149.396735651195	150.638259207359	154.931057860587	150.920675458311	149.513408581558	164.597679228315	131.300802986365	151.544904039378	0.750305488896783	1.97615187926391	2.05095270593678e-05	0.000291443895465981	4.81313484823137	4.21888453343619	5.59992083752219	4.17007263974985	2.79963471898577	2.51577874311682	2.88952248267839	2.95425773876077
