V1	V2	V3	logFC	logCPM	PValue	FDR	Bo_14_5b	Bo_15_5b	Bo_20_5b	Bo_21_5b	Bo_22_5b	Bo_23_5b	Bo_24_5b	Bo_25_5b	DAR_logFC	DAR_logCPM	DAR_PValue	DAR_FDR	DAR_Bo_14_5a	DAR_Bo_15_5a	DAR_Bo_22_5a	DAR_Bo_23_5a	DAR_Bo_24_5a	DAR_Bo_25_5a	DAR_Bo_20_5a	DAR_Bo_21_5a
chr1,93920078,93920698	0	Zfp536	0.136594908725907	5.46406197195684	0.0781891014258359	0.244166970312902	46.5575672695522	47.4464885429982	41.423349149138	42.8149798771215	44.85138656371	45.4709044152727	46.6785334543219	36.8318548592424	0.847791340201647	2.68146985573248	4.61914741128181e-10	1.18559754885102e-07	6.65162230775886	8.97529741813993	8.4964140291628	8.33518511122448	4.83988370161009	4.25266647233226	4.512340353025	4.39394560887555
chr1,94650739,94651420	9708	Pop4	0.14350727529723	4.01192084709276	0.121085891392403	0.324317740813005	16.4192553070189	17.2076345081176	15.8678577754383	15.6006619877042	17.63159804742	15.8960277390732	15.9474003721064	13.4134806039013	0.639493663184531	1.98730879966478	2.74214801067573e-05	0.000645400619465786	4.98203179284446	4.71716789614906	4.15002128506438	4.86200957139632	3.24926891113705	3.27466193333163	2.80243863096854	2.6838171767168
chr1,100380628,100381637	0	Syt3	0.154119210666776	5.82772406814252	0.013159583033399	0.0708123217573859	60.3446627772918	58.5696281228585	52.6692771968368	53.9389418765489	58.355509842065	61.4477020203753	52.4380459353741	55.471364130752	0.842100711015238	2.11793882543883	7.75917382585954e-07	4.25789810985246e-05	5.38281913874059	5.67046812306885	6.06384198914324	4.58683371772903	2.30725309475069	3.69100826459035	3.48833395616183	2.6166105728088
chr1,100407547,100407914	0	Syt3	0.154119210666776	5.82772406814252	0.013159583033399	0.0708123217573859	60.3446627772918	58.5696281228585	52.6692771968368	53.9389418765489	58.355509842065	61.4477020203753	52.4380459353741	55.471364130752	0.7558772314059	1.86414747939787	9.97944808056439e-06	0.000300341967367705	3.96613467967773	4.85446619031631	4.92231540789026	3.96076710079265	2.24594751147038	2.99532409160155	2.87232759032854	2.3567570582406
chr1,126280578,126281159	53109	Tjp1	0.0757142069929286	7.86669858859215	0.291283186061259	0.543855794523438	242.624892554889	253.881268086383	228.531166958379	222.05326525839	231.741397216604	229.319859492775	256.253227742825	201.88863893178	0.789958629194435	1.99494454399339	6.05949327295113e-06	0.000204186304743704	3.69109270553022	5.80115178206795	4.9286642046386	5.20897929110706	3.25217246085708	2.6494175112212	2.73439225072852	2.68705536232715
chr1,148634062,148634666	190704	Vbp1	-0.0334839123151484	4.95563385833876	0.690448411723876	0.854300909189658	29.6517427012515	28.4749244641968	30.8188842655874	35.1871848235764	32.3248818110795	31.6739382311985	30.3199746142722	28.7033711958771	0.749158923632156	2.34179839733729	3.007861897404e-05	0.000689245913759744	4.56334224686312	7.48922524342758	7.34383698176671	5.48949469264087	3.17136574038753	3.9716844391857	4.24057608404314	3.40634693506087
chr1,165471970,165472303	0	C2cd3	0.0746869287830291	5.43006979333663	0.299641416760001	0.553271238286852	45.1723651975189	45.8167928357616	41.4231953059538	40.647353474015	41.7732992744244	43.5764796186507	45.5962097517509	39.8291728563608	0.743872376011035	1.81065071664312	3.08982612537853e-06	0.000120823719492719	4.37498010572466	3.84342444714164	4.6379363712144	4.09881956924068	2.38187448526774	2.30114083535822	2.73541829716636	2.6932116489719
chr1,165602200,165602685	0	Mrpl48	0.0371009389485892	5.03537006268385	0.620416125303293	0.811422123678413	32.977961397223	34.9094994242966	33.9432363281164	30.1540551032628	33.5153362471094	30.9149469982608	32.4880544742456	32.3644516824275	0.592389984227547	2.72583895396765	5.210814168181e-06	0.000180807258057099	8.21229931807305	8.17501568930913	7.00922151577319	7.84938334004648	5.36745195195178	5.99089878123668	4.92179146624344	4.44935967676911
chr1,170465242,170465665	730	Arfip2	0.0202310404587742	5.70413543543307	0.747713442524458	0.887245122052088	52.0996290648972	52.2650819325554	52.5226427945477	51.5604747318159	53.2467330045407	51.8321818711004	50.5521452815149	51.8890159022117	0.637731677484906	2.04054984587454	2.68391497892e-05	0.000634436479716552	4.57324093208455	5.44075124500562	4.64603919514885	4.79324004491264	3.11271100769747	3.62211844356532	3.07641487645557	2.68162719254584
chr1,171866372,171867096	0	Ppfibp2	0.0222405562579321	3.52704659491016	0.862619217769815	0.948821758259783	11.6395403447726	12.8826887081843	11.8822426921163	10.2154137045861	11.125666074984	10.2759601489743	13.0338339330213	10.1092285893753	0.66286059308701	2.48183281890023	3.59228056450927e-07	2.36590409044354e-05	6.7969891793964	6.34757394297519	6.50285945273951	7.15369591632868	4.64235679646344	3.90450199983552	4.10170504681688	4.2652260838834
chr1,174598155,174598932	6902	Tmem41b	0.18168371983083	5.43299043144758	0.025091350354724	0.111962050047918	43.299387419515	45.608191542328	43.3350627805585	42.3945668671212	51.3550083999156	42.8238848017861	38.7350573100539	36.9742380036653	1.20225663508687	1.65813159395362	2.80395706643569e-10	7.91751922530669e-08	4.44288295216458	3.55550605700962	5.06064578819413	3.89100875752451	1.58521065030636	1.60422509631442	2.12041508918555	2.03803292336914
chr1,188619749,188620839	0	Iqck	0.121334995726527	2.3887848107172	0.52823105347667	0.749799247595665	5.33469830706492	6.7191851941493	5.47547823082016	3.84936165786507	5.1081535897434	4.11550029391122	6.21603548460355	4.0211748037103	0.699162606238051	3.38532057248443	2.57538251160814e-08	3.08113655492081e-06	13.1235119260391	10.7952420829157	13.7779537739615	13.4747674588839	8.28403899389066	6.1391503248511	7.99941778550945	9.07227733897658
chr1,198669151,198669913	6541	Sept1	-0.437737426802995	0.573995133417906	0.0977283067623231	0.281825827197741	1.10838019530821	1.13330083404411	1.63627786788925	1.53917031822282	1.2592536619076	1.08168572370283	1.4524968974623	1.5888967672818	0.588108476898968	3.18808745302293	8.42984088382509e-06	0.000263454366585554	9.14122542710073	12.8618887932708	10.9989757358177	10.2817772827192	6.88450473734059	8.29025173506856	7.38430604563371	6.2185977846513
chr1,198931767,198932166	0	Zfp629	-0.0808813738597191	5.41912437957383	0.234179644045533	0.482268220904261	42.1237069864666	41.288231536481	42.7061020373901	44.8437797700032	40.0935537169763	42.2957233988517	46.4007071754942	41.4821672500558	0.715572749324279	2.10794747221628	1.2241851910486e-06	6.04831046507088e-05	4.97748065699962	4.87349046035656	5.84945473356162	5.14056280371149	3.04466844088703	2.78963495447003	3.41922111501175	3.41644128727742
chr1,200673409,200674087	0	Fgfr2	0.00939262608511794	6.77589315042443	0.894814777454253	0.962239422135158	109.950028779734	117.128516743645	113.228869032431	104.38128268268	109.503053787782	102.640967887968	118.259854062372	100.574053515541	0.672874190490793	3.12299445805554	2.77787974586833e-09	5.12922739504326e-07	11.4450028395386	9.67314545251688	10.9966431241002	10.1426550797954	6.15368878057036	6.76033960083221	7.04306499017529	6.56001181704363
chr1,204799747,204800126	0	Fam53b	0.109883929326864	5.78205544245873	0.225316103523507	0.471153050216331	57.2267675309876	62.0294831134571	54.2295338856083	51.2113503106687	56.1162918642086	52.5655189315	61.531412932504	44.2981658890606	0.680751672425421	2.9003366761521	5.55372629339721e-08	5.61430534696066e-06	7.59405925984196	9.71748526550917	9.70821047819878	9.23834618048767	5.89812249783924	5.22901180468237	5.74321748781226	5.70913268235639
chr1,210992033,210992456	202996	Mapk1ip1	-0.057263085851736	4.38589048981103	0.548982943409524	0.764686746499992	20.2300703849241	20.3959888457372	20.9256738074144	22.8055454893723	20.570994632642	20.2319344572667	23.5497195168303	17.5019589395708	0.688951233548574	2.20761246487772	1.46854706845539e-05	0.000398855179594257	6.80685739326969	4.95308842863335	4.93651214182065	5.48787089828961	3.44406440198576	3.83176028791166	3.34974657015897	3.14364971700735
chr1,214981976,214982611	0	AABR07006038.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61279336694381	2.8341280133067	8.47761851665236e-07	4.5554454777566e-05	8.07193117238581	8.54986538367712	8.00564731242321	9.30631147422371	6.43697391976941	5.0897595026885	5.1264735597237	5.51070160354487
chr1,218721052,218721686	0	Ppp6r3	0.0307003586328863	6.61917321981814	0.641410854661315	0.823828246216015	97.4093673511675	95.1149816224303	96.2964180315149	105.846904145535	102.994728118245	101.303256192735	96.744234939693	89.6544700966029	0.673925754564719	2.41426787573173	3.94529007627521e-07	2.52488099921199e-05	6.121128784814	6.84586080290779	6.07584028460922	6.59863537860968	4.3095083596226	4.2506726846673	3.82805361583533	3.6678830251713
chr1,219328998,219329470	104	Cabp2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.685906445598055	2.30438873769562	1.83226552466473e-06	8.16337934176337e-05	6.39617073252915	5.82652021323465	5.22329857906256	6.32028064122053	4.11282578746947	3.90227978447725	3.41755411559092	3.33956029506136
chr1,221716421,221717140	0	Map4k2	-0.180571459117521	5.4452425984612	0.00918588468807024	0.0542979032706493	41.4309281699078	41.7813151000085	45.8354296361691	45.5441970186599	39.3239132593928	40.3287391776937	49.80423984943	43.4663549075212	0.676145219405603	2.6115576851372	1.0443857121499e-05	0.000310829285489809	6.65644814761717	6.72207097973886	7.92297819201679	8.194782592276	5.30874272785916	3.35039899075097	4.44343551486935	5.32722818391716
chr1,242037349,242038473	0	Tjp2	0.00409609616357736	5.24903191385121	0.974860673593769	0.99816494112404	38.5210165611322	42.2693773361436	39.0696293511735	35.1214213940447	36.5251748099344	34.4972514181595	44.6339307747223	32.5926780673756	0.849100331209213	2.09691077447356	3.18199032375348e-08	3.67916360421087e-06	4.97633514971682	5.09276853302768	6.20391969203069	5.14093726205743	2.77870788594355	2.64999127127458	3.28271543479736	3.15282832138302
chr1,244730321,244730893	0	Smarca2	0.0782831038713939	7.50004154702517	0.203929862857927	0.445281034521761	188.793124661228	184.273421916437	169.749390840149	182.943957353497	178.774304605126	191.304123397589	187.811114578508	163.515853475512	0.595721711271341	3.04221280285812	1.62517903422504e-05	0.000430886753392829	11.0441354542941	10.0208362872706	8.22992692317031	9.79442353822686	6.62539595740341	7.94015713738753	5.94669942967629	5.36317451926587
chr1,263422901,263423467	0	Slc25a28	0.0725106532265608	4.53494294966945	0.402625879332157	0.648073372760901	23.6250236070636	23.8655109861784	22.2067397043856	23.5056806867502	23.5100142454571	23.4800008014659	24.5679047012661	19.6288827159706	0.70106213265918	2.29453438592936	2.90400540320881e-05	0.000672623408286903	6.26061763163034	6.2584181649499	4.65804669682925	6.52807473335047	4.38287231748082	4.11023910514157	3.07482891177422	3.00646393855006
chr1,265229510,265230134	0	Btrc	0.205016210153359	7.00158184225885	0.000585417462633292	0.00657079348179482	136.969804203961	143.475412384626	122.837680529923	115.224751505424	137.490869312311	130.387749232938	123.92749018921	113.755295005114	0.633890810872917	2.53480471231007	2.49805690349528e-05	0.000600105730938904	5.84637479610163	6.64037128225451	8.05846420303388	7.08491796142168	4.50459291214608	3.48872336499903	4.71822723393655	5.06310438587469
chr1,265320783,265321259	0	Fbxw4	-0.164396652515224	4.90431538467406	0.0455251754310016	0.170042255089578	27.781608147493	29.8103318672331	33.2313783065067	30.5730950755744	28.9669495256533	25.9062013365901	33.7082969122964	28.5681159077985	0.882064316449754	1.60982047922845	8.64945306043343e-07	4.63745231086838e-05	4.24329944399736	3.68897968633124	3.78631406845591	3.47418498926668	1.7836158199375	2.50701362036618	2.18821849541005	1.7653808481947
chr1,277109383,277110468	0	Nrap	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.725983844690085	2.43926852622589	2.77606340722116e-08	3.26722350370854e-06	7.06897773642508	6.41784519880924	6.21937458356413	6.73773651918383	4.17527023002346	4.18119619712011	3.89668105733951	3.73498137853054
chr1,280544847,280545439	29197	Pdzd8	-0.0257494992694327	7.07758666274276	0.654519760911245	0.832313697144488	131.703880366101	134.415020253556	139.919530204284	138.729913350465	138.749349415993	130.053366329405	137.135475928336	128.841680815381	0.748181390016825	2.00239295652952	1.15748636700959e-05	0.000335522710174293	4.8445858692277	4.36176527928039	4.57564730031557	5.69376582691457	3.58784782390411	2.23325760034437	2.59700394031241	3.15426197896386
chr2,52522448,52523395	0	Zfp131	-0.0290844737397854	5.12032765148818	0.73481045192698	0.88054737399591	33.8090249605697	36.5374525245841	36.7901451593985	34.4905434769663	35.3341758541988	31.5216450688316	38.4878224226851	30.2779363887425	0.603141640692122	2.65559416581679	4.28709603316176e-05	0.000897871232570258	6.04600801582378	8.16728825429556	8.77131472981276	6.87833886774922	4.36382011634057	4.87907082261872	5.53971283696001	4.85420197018659
chr2,63227041,63227945	60532	Cdh6	0.0607485811816693	4.13369825792157	0.605514503400279	0.801570898817588	18.9846530912864	18.6225214133912	15.5937332477288	16.5809527129521	15.1160453074934	18.409691132227	20.8496681429314	15.2010114608432	0.586999600528833	3.1778572198379	2.01022244843759e-05	0.00050846592927835	10.7666806997611	8.9512241306681	12.2007411941543	10.9748391492353	7.15334324357443	5.44221297943239	7.52152777888285	8.41825713272685
chr2,121086646,121087990	41209	AABR07010030.2	-0.258962139253262	0.0506348396708194	0.46189795476394	0.698101569802271	0.831389104727488	0.709094414038068	0.85538017352627	1.04928183277738	0.769786726542324	0.94905148782447	0.801182963229738	1.19634624591082	0.620194507287513	3.40806857733312	3.28710934513675e-09	5.84580495111408e-07	14.1393574450964	11.5922383818064	12.361203432915	12.781305718591	8.34621188420286	8.3636018396684	8.27258526758341	8.13371194111827
chr2,121233365,121233930	17	AABR07010031.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.785500320410066	2.10444213197008	2.78329713119081e-07	1.94269845373888e-05	5.72322366795433	4.73124047790075	4.93349253504234	5.76426668536918	3.51748874014803	2.71981113462123	2.8708187840791	3.1507955601779
chr2,140611680,140612122	0	Setd7	0.122363060948701	6.53875397347218	0.0441820320818528	0.166369545131556	98.8656719374803	97.3055567564158	86.2640223342231	89.7582789607792	92.0817674608949	98.7994957496016	94.4067574223991	85.2313189600487	0.591679824703046	2.26865894805689	3.40358537850262e-05	0.000754532659361096	6.26304096044886	5.24339338254156	5.78452471464851	5.28025763119273	3.37226428342784	4.11069876557707	3.96605079361019	3.53908327294706
chr2,140952230,140952980	115628	Dusp14l1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74734134286981	2.13407592336674	6.94043842102765e-07	3.89725270250118e-05	4.56934013032247	5.59682799391092	5.49868034996999	5.76443687638316	3.58280753359487	2.78970146410315	3.07620761498327	3.28227091132092
chr2,185394894,185395683	0	Sh3d19	0.0302147267406274	4.65102113266688	0.725478316024036	0.875650116889621	25.2878199645126	27.1889102914015	25.9727634256848	23.0880250398937	25.1892477909555	23.3355520148706	26.3853136042632	23.4834279800398	0.62964021058081	2.39987047044787	7.24323042091716e-07	4.03541191702834e-05	6.1900482151343	6.3381601847995	6.28601781532463	6.25183505970009	4.04002392115974	4.18141129582968	4.10226146558627	3.86768519701428
chr2,188713556,188714033	0	Zbtb7b	0.230510245312371	3.83753195177324	0.0233770271780022	0.106844101504269	16.005013313288	15.2265237769441	11.9628618664457	13.4318692709219	13.6458494959707	16.247056015264	14.7037531181515	12.0320934109952	0.636185494853184	2.83963760122807	5.22503398221008e-08	5.37206228219244e-06	8.13908530907862	8.3348264579717	8.99617060210673	8.82139766094967	5.69856070179769	5.02020014865304	5.6064774026311	5.71145056778725
chr2,189746661,189747357	13121	Gatad2b	0.0275774008677513	7.00349774490451	0.653753093622245	0.832027281726822	127.962817925191	133.137710594728	131.022501364847	127.256950665258	132.732271387344	123.757258309635	132.412120058318	117.186088338537	0.74134625117789	2.49437254231341	3.10672544087449e-07	2.10945491684743e-05	5.5752620013473	7.3617433710434	7.70557320367159	7.01563490758019	4.24047522005063	3.62642097291407	4.30774566960818	4.33394435740399
chr2,198015138,198015408	0	Car14	0.446113216839072	2.44103133932341	0.0639078535236338	0.212467217594122	6.65207620355466	7.70984132885799	4.13077797775343	3.70906516158659	4.75994599848404	5.33797214377082	7.20659412622013	2.88340324687438	0.62468133683755	2.80889533770732	3.00964598847828e-05	0.000689370842696349	7.59847058404636	7.60796719603992	8.8525065992617	9.37530670458226	6.30444952073622	3.90866519383306	5.19536236979593	6.24714884538701
chr2,199357501,199358120	2708	Bcl9	-0.181008857612675	6.45161140065133	0.00203248422068216	0.0176414057846656	81.1977913182151	82.7163169416852	95.0110657409469	93.536173390145	83.8933368693119	79.8441042699484	94.5629496977875	88.4059738636174	0.826947225810753	2.5858862915624	8.20193353243116e-09	1.21155949185898e-06	6.58757106667442	7.23077727031555	8.2779838947164	8.056606187001	4.64212378632399	3.27968899751814	4.3073869277153	4.73280336696045
chr2,199979762,199980489	0	Pde4dip	0.0637232687163325	8.26635662755367	0.332858749975547	0.584253352317263	326.872399335622	319.39444431841	286.259394249581	299.008669359227	287.718921916901	324.272929038844	331.537180500684	287.220707770405	0.614540031031074	2.58246172740413	4.03678591918011e-06	0.000148318071886383	8.08232454414186	6.42786182257788	6.57786431294479	7.29329054901046	4.83784381534489	4.66972871214309	4.51194076759253	4.52511133391977
chr2,200018915,200019707	15472	Pde4dip	0.0637232687163325	8.26635662755367	0.332858749975547	0.584253352317263	326.872399335622	319.39444431841	286.259394249581	299.008669359227	287.718921916901	324.272929038844	331.537180500684	287.220707770405	0.766675997455689	1.87059655028737	1.66468246776824e-05	0.000439749568246471	4.30520136949749	4.35206995450786	5.34555111022585	3.82229957784589	2.0441996477006	2.78720729886282	3.0781539747259	2.55752202824058
chr2,204319659,204320666	0	Slc22a15	-0.0137235965308592	3.69545251135717	0.899961398305857	0.964481303285772	13.2334764186697	13.1707037787318	12.5282962630354	12.3135784090399	11.7561046779333	12.8576144977376	13.8413037445537	12.8387785030688	1.62403000489283	3.34741134643982	8.29627893044058e-06	0.0002602917057929	9.93282478098656	24.2516643840487	7.76806683417521	19.165138053808	8.39771132738732	6.19816052957427	2.7288971846835	2.52131596199529
chr2,206930237,206930851	353	Lrig2	0.0347651997331523	5.72101734538327	0.661527514438611	0.837094739002955	53.7628539779154	57.6393704591367	53.8015417207115	48.9033498887489	52.1281407259738	49.4539544170311	57.6289956314075	47.6284460593682	0.799443207665808	2.23843664012354	1.7836099792477e-08	2.32611664698968e-06	5.24380619156962	6.32849306746402	5.71637192509702	6.1121736807664	3.71459758663163	3.34563200934431	3.21284509968163	3.14523225320746
chr2,208239832,208240347	13944	AABR07012775.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58639788567269	2.42102258371808	7.56151128776421e-06	0.000243356935757964	6.18990484635434	6.62683948894245	6.00382601447344	6.32116892757582	4.23967048548041	4.59842197979982	4.1018480625936	3.79849232507915
chr2,208253287,208253981	27399	AABR07012775.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.660615257746896	2.24375001112792	7.39340344606806e-06	0.000238744456737751	4.70272688572177	6.25190052969862	6.13739675768822	5.55741762949542	3.57651192486502	3.485368331217	3.76083904026854	3.47539376974571
chr2,252744281,252745091	25926	Ttll7	0.131407000107225	7.86119930702778	0.0217685474669053	0.101665803254994	248.791360469505	252.042593331331	221.415154597104	210.650585808978	231.182118338519	239.814099476721	231.112926598782	224.100764289545	0.64433870705478	3.25347516378463	2.80857944923674e-09	5.1727172802851e-07	11.0327819277054	11.2823989932843	12.633040225353	11.0457000781931	6.88255007299145	7.17960121576483	7.93224818010001	7.41500082583424
chr3,3271181,3271920	273	Lcn9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62907529679504	2.8994208464594	1.55480811137002e-08	2.08404751683469e-06	8.88200754377625	8.77526671721872	9.14127044809606	8.89149835299752	5.76218634968243	5.78496912094491	5.88000041951546	5.64041926677433
chr3,7889502,7890113	0	Med27	0.0304757592761449	3.98680162518801	0.742424961454443	0.884497925521731	15.3104687512013	15.5815631681362	16.223731223233	16.1601336552887	17.2112426999638	15.4251124566145	14.8017677098368	15.0169323986165	0.618807010653996	2.10204720559731	2.14398804942782e-05	0.000534012384740657	4.57167485669214	5.22978207993512	5.00112908541711	5.4172267932123	3.71574051657862	2.9983372960828	3.14447395325727	3.28027731543721
chr3,9171656,9172732	13081	AABR07051399.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.678022144912151	3.0136350124859	1.98776530322198e-09	3.93105028449481e-07	10.2987179741115	9.58723557246414	9.85729843592977	9.44788828984521	5.75749979333519	6.68900149110791	6.35891069037344	5.70137985211433
chr3,10720582,10720872	25933	Gpr107	0.0845508758135314	5.88825926444447	0.230394119133594	0.477916556755034	62.6315670636029	64.015863429528	56.8672810129837	54.6398118498287	56.957139110619	59.6802218786983	62.9975639632933	54.9863042010827	0.758019979582571	1.67350445944983	3.10335692264928e-05	0.000705256130041687	3.63157984729622	4.26498234241864	3.29355167806341	4.23621129982439	2.72305643655461	2.43874432399435	1.98166757917257	1.96187355612264
chr3,11262247,11262650	0	Pomt1	-0.205950498876143	4.47186059589546	0.00693845741139475	0.0443051102274968	20.5073731536885	20.9610390987426	24.1252501059631	23.087204816445	20.5011988738889	19.9589127312947	24.2176866004272	23.0926638532712	0.624386577052675	2.03935600892577	1.32807141592551e-05	0.000370574931210888	5.18427013649177	4.5049881097573	4.64575793373001	5.00099372043197	3.31436326174112	3.06709858698807	3.07636600974229	3.08253786385167
chr3,45260873,45261339	16009	Pkp4	-0.00771977965463161	8.55682436161091	0.897909090099016	0.963550714181265	368.300603029073	389.361621332215	398.694798210334	370.298131724013	392.599967810605	351.524572349793	383.12428355638	357.836287755973	2.95274655293351	2.30178622951657	1.86503771434926e-05	0.000482118910008265	6.51325176743801	1.72496929069318	21.6287202943656	4.45408218719561	0.319481219981775	0.0730398239389921	1.64291421846599	2.39377915526033
chr3,46127774,46128329	0	Baz2b	-0.00763849193384268	5.9772899278811	0.929539884174057	0.978807467056933	63.8089648732332	65.9280646712656	61.9926327252473	63.4534533298689	60.0353021657102	61.0322580319195	73.8569645407423	52.9005107042083	0.753549512759465	1.94856070856967	3.1104613621988e-05	0.000706086196242905	5.11767413074422	4.28575191428047	3.86792527296514	5.48543758312089	3.59000592297593	2.51040674657706	2.32302795762449	2.68806330133851
chr3,51965968,51966861	0	Csrnp3	-0.115748488931978	5.87614931088144	0.0874310518534537	0.262360870165523	55.0782376150164	53.402766908127	60.709973538782	66.1100015271354	58.8435884828697	57.6574595777883	59.039732424937	57.9622252235027	0.594357889880631	3.36533382600439	1.73209733945501e-05	0.000454078006255317	10.6223616222766	11.7299587349393	15.258854828254	11.4631146296464	7.20884423452943	6.90415918777827	9.30107775854344	9.06834098369377
chr3,52131201,52131818	10911	Csrnp3	-0.115748488931978	5.87614931088144	0.0874310518534537	0.262360870165523	55.0782376150164	53.402766908127	60.709973538782	66.1100015271354	58.8435884828697	57.6574595777883	59.039732424937	57.9622252235027	0.606023992079776	2.13043183797958	3.54704012611691e-05	0.000779885514485019	5.52099120419263	5.08783524981591	4.57879311364074	5.34819028023292	3.64700544926021	3.6232840586874	3.14420733314409	3.07805954905225
chr3,54565122,54565492	0	Stk39	0.141356705011179	6.40403349300157	0.0849179562647258	0.257653506325168	90.7597659502811	98.8522302186503	83.1951030250253	71.8514741965293	83.8954172342384	81.2548457735542	90.5469054372959	76.0944528465714	0.775366101561748	2.36409158891027	4.11165348663974e-08	4.45517351821064e-06	6.12155009230859	6.48426582830201	5.79274883308441	7.01419910148379	4.38175360854009	3.55533141204639	3.34893127862479	3.53975062861223
