V1	V2	V3	logFC	logCPM	PValue	FDR	svz_EXTRA_14	svz_EXTRA_15	svz_18	svz_19	svz_16	svz_EXTRA_16	svz_17	svz_EXTRA_17	DAR_logFC	DAR_logCPM	DAR_PValue	DAR_FDR	DAR_Bo_14_svz	DAR_Bo_22_svz	DAR_Bo_23_svz	DAR_Bo_24_svz	DAR_Bo_25_svz_2000g
chr1,49650905,49651636	0	AABR07001519.1	-0.087781549493117	3.56123614218136	0.611059974607484	0.858318149058813	11.3499657518648	10.7103693592244	11.356292391518	11.9490667952455	11.733186189976	14.4483629441352	12.6350544048502	9.40149307167016	0.931868581432946	2.3055840112104	3.20778660501367e-05	0.000477147104890769	5.92785407969522	5.55157963173897	5.99547567082553	3.23047997977897	2.86585806270077
chr1,52458165,52458630	0	Pde10a	1.21056652598926	8.25587060719421	7.20062459885817e-19	3.37277256210517e-15	367.851429799282	359.408810219767	528.118499886831	451.638382712569	167.22783463713	207.493831573797	160.737996512021	202.117320958177	0.959848082141471	2.37598934708792	1.23713101536311e-05	0.000222479809784371	6.26339204247449	5.54836755050634	6.67287930467656	3.68759477532021	2.64333769678811
chr1,52544020,52545180	0	Pde10a	1.21056652598926	8.25587060719421	7.20062459885817e-19	3.37277256210517e-15	367.851429799282	359.408810219767	528.118499886831	451.638382712569	167.22783463713	207.493831573797	160.737996512021	202.117320958177	1.18992103837011	3.57332182545092	9.63332006833531e-10	8.47341340528279e-08	14.7636381944928	16.8945872279161	13.4675377684335	5.09642580632535	8.05775480938501
chr1,53001514,53002272	0	Sft2d1	-0.096070123521971	4.36001729195203	0.446017209382857	0.761627637167081	19.3234715088816	18.543301226801	21.7476881056967	19.3812858879329	21.2608905906897	20.2232156911245	20.0456506895528	22.9019810273643	0.737650509928005	2.89259438665348	3.79697467322543e-05	0.000545663760858959	8.61214778164641	8.38436433960018	8.71086483941142	5.30896134183909	4.96118655357119
chr1,53839944,53840719	934	AABR07001591.1	-0.128386705674673	1.17371461304511	0.654090566669213	0.876612364600457	2.3773219807778	2.34449237774909	1.28679624124376	2.20624275960571	2.25833086729147	1.8370969483137	2.61220521052962	2.27452285975781	0.775026770931108	3.62996419362792	3.83987491293724e-06	8.67936236250273e-05	14.4281173205302	15.5816180867805	13.691848509644	7.40061649036621	9.59901277182104
chr1,65550246,65551677	0	Trim28	0.0554009045352619	7.02436797235437	0.594652982724088	0.850749716273558	142.782692839869	135.184536334383	134.507478179209	117.82644970707	139.074233183853	122.918565369232	127.417369048696	120.904636100215	0.592425117585417	6.26592978689526	4.10344576011065e-05	0.000580759201535491	87.7991072336887	94.6577323094385	83.4972320358598	51.1721870935107	66.396839315624
chr1,65881010,65881874	17973	AABR07002068.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.868824104305253	3.39593521190725	4.1171057112168e-07	1.38130532433333e-05	12.4148857549702	13.4024791138081	11.8812883456456	6.01327361673739	7.72345338557841
chr1,71382898,71384496	0	Zfp444	0.0762931942352057	6.22869874132415	0.444455220745749	0.760781240141127	83.1544534071506	73.8000390237104	76.1728295535232	74.3481015135572	78.046094399716	72.3855827518608	74.4778204696758	66.7308100365188	0.912910769578513	3.3932025594576	3.39812011955776e-08	1.72927470541814e-06	12.6385975715625	12.9627744215517	12.3326485782572	6.23995171881525	7.1700396777462
chr1,72311374,72312503	0	Epn1	0.0940836169262338	7.6649916734769	0.415390567632125	0.739056502452092	224.058782017548	220.813820259471	220.750584142847	172.227078683224	217.783162966951	197.668854067533	194.004951115746	175.489095567356	0.739367279154632	4.83521699500618	3.18591630901369e-08	1.64460116082863e-06	33.8893603669743	33.4345801606708	33.8268356567169	20.0896998324748	20.2904106199653
chr1,72624477,72625417	0	AABR07071876.1	-0.0816152555573742	1.86801904480625	0.747261682815123	0.916579440738596	4.14661137941116	2.87748827937828	3.26785108728726	3.48691420557462	4.23716652652451	3.15041801483588	3.7851718208333	3.4101594871231	0.763579494679298	4.25989750168416	3.06932758697566e-05	0.000461342307850104	22.1454623663011	25.2829137311903	20.4823136489247	10.5303501772951	16.111396672279
chr1,73776972,73777545	6453	RF00003	-0.473250878735348	6.00465889573734	0.0675140662430887	0.271621200904425	78.2636819164508	37.88601954118	51.3713932688123	47.2196304486484	101.883086067347	78.1121902908408	84.2871915001451	33.8414843742541	0.933277153274985	2.58332371363786	3.38003543045049e-06	7.82519660015319e-05	7.15814855436763	7.18860848380759	7.01479520409774	3.5811208815345	3.8602465285594
chr1,78740167,78741300	0	Strn4	0.167480115008465	7.2229067998927	0.129453247503779	0.405049439751304	159.28475012501	154.580385271038	182.020671417142	135.874259304934	150.641894914107	141.672327411533	132.588784656181	137.602072051417	1.21158458498923	5.02102130298291	2.24960265284548e-06	5.66774105554685e-05	39.9289145041891	50.5708027751947	34.5169719165987	11.5913428867261	24.3938496494218
chr1,79864621,79865470	0	Nova2	0.324000483957368	5.53126990712018	0.00391240287644397	0.0354919852936028	54.3104638260189	51.4202186086484	55.5487553232926	43.9370487900697	44.9968477423641	40.5000627300459	39.6113923896823	38.8184818386001	0.95901698081732	3.04704580864873	2.24391563929193e-05	0.000359506028896263	9.61870396412738	11.6681353599099	8.60288494031495	3.59670105008631	6.62499467495222
chr1,80026791,80027137	1791	Fbxo46	0.154230844321514	3.77933172288087	0.309271315879166	0.643255567392889	15.6094254358549	12.8950985403948	15.4804839462923	13.4316089736233	14.3170945638702	12.080880894574	12.5818349496399	12.611954309056	0.772086223720384	2.82092347576366	2.64020187484585e-05	0.000407688843500018	8.16475187619129	8.38774684535159	8.03318978262389	4.50641310474712	5.07403095286165
chr1,80076758,80077605	3535	Gipr	0.36010308336813	2.52616583529727	0.217366155569355	0.538532869099803	6.80755765367917	8.68523899152281	6.26747738092814	3.67918681015943	5.7788068018274	3.25326965706749	4.21185865887391	6.57286502416663	0.926826773481574	3.11833323516191	8.06655149945148e-06	0.000157711599984036	10.737260694594	8.91830928607971	11.6486168292945	6.79569774785124	4.18342175368421
chr1,80194883,80196626	0	Rtn2	0.181357355618285	5.82203822770086	0.110856603625527	0.367568899043395	61.9520530499428	69.164056375958	59.7811905971886	49.1656138835017	56.1796014137785	51.4259550585333	51.926606327679	52.1561705742758	0.631750393083868	4.73092898457601	3.42583210090379e-06	7.91067430346578e-05	30.7576648221991	30.9321186433085	30.320588919533	19.1698652770227	20.4024283241815
chr1,80244710,80245618	11355	Ercc1	-0.0260717890564061	4.09913584136725	0.856701658331985	0.958621731396803	17.549177980415	16.6249972815532	18.4801352838848	14.8651735352131	18.6142160983107	16.4410808837215	16.5803033592317	17.109641449473	0.794137789305095	3.48467349473634	1.0506042629465e-05	0.00019462904239276	12.9741073910826	14.4950691474164	12.108725957089	6.24900600519777	8.93886921231612
chr1,80382432,80383113	0	AABR07002677.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21380792297219	2.96754711908145	2.77470809743381e-10	2.94813654129858e-08	9.73058739000508	10.5706730215342	9.16619774053519	3.58715903576552	4.85562018376006
chr1,80483230,80484031	0	Gemin7	0.00543367134567986	1.74686269779486	1	1	3.4862014102949	3.14384772576139	3.37461460662107	3.02327593710218	3.52321431268512	3.36217682095314	3.30537654721473	2.78843388118399	0.655800797856305	3.45082708397891	3.84219899212362e-05	0.000550781559952045	12.5267512859901	12.6343483768977	12.4450832594774	7.73787440622096	8.1611064599037
chr1,81449439,81450442	0	Zfp575	0.40561874543685	3.14970907683252	0.0535050881619969	0.234737491539504	8.75255726460437	10.4438694174252	12.5332226333085	8.24908552304795	7.27189287389502	6.98546824945816	6.2910910322826	9.62221109024626	0.948598664352247	3.49913134417464	3.37544872353543e-08	1.72103017526873e-06	13.5333430537738	14.7103882694832	12.899801800853	6.12979236381446	8.05479716562398
chr1,82119080,82121119	0	Erf	0.39256061222679	5.4260556327732	0.000478628958038604	0.00719325574155985	45.9003410945568	46.7844417151773	56.0303692760901	46.0430562251573	36.5740377896866	38.9251240785408	34.4401134639595	38.4078993906121	0.680856400134578	6.05164547688583	1.70669104720402e-08	9.70298009324304e-07	77.844843604275	79.0732137288817	76.4797052717451	46.420676739364	50.619117312539
chr1,82346466,82347085	2121	Ceacam1	-0.219743287619572	1.39584098694597	0.418154730151102	0.741630494454541	1.99660731832136	2.7174736993073	2.30346563688545	2.30700439840594	2.31668213862327	2.46805031784207	2.45246727332693	3.62484754621304	0.891888657981352	3.39119611032886	1.84356877061678e-07	7.01894842003358e-06	12.7504678105727	11.6462675368126	13.3474014293305	7.49638536743062	6.06123391474659
chr1,84207041,84208475	0	Sptbn4	0.367592858696667	7.91571217546431	0.000298384078912889	0.0049898714911444	267.967268800757	282.145099721098	294.566141240402	243.144316441032	214.702518386041	221.675595987219	202.001902148613	204.749164847458	0.654277469709213	4.38982679141254	1.83802877301806e-05	0.000306427563898045	24.6061578868507	22.6446363647211	25.5653109288229	16.958733195771	13.8885111800909
chr1,84214711,84215470	0	Sptbn4	0.367592858696667	7.91571217546431	0.000298384078912889	0.0049898714911444	267.967268800757	282.145099721098	294.566141240402	243.144316441032	214.702518386041	221.675595987219	202.001902148613	204.749164847458	1.15778515265823	1.95237692562292	6.03425582875739e-06	0.000125080611970824	4.80940039138086	4.35290398127009	4.8640221699816	2.3062333746261	1.87314300303141
chr1,84226187,84227052	0	Sptbn4	0.367592858696667	7.91571217546431	0.000298384078912889	0.0049898714911444	267.967268800757	282.145099721098	294.566141240402	243.144316441032	214.702518386041	221.675595987219	202.001902148613	204.749164847458	0.66687856904488	3.7889118804702	1.91806847966613e-05	0.000317117756327983	16.1058445850203	15.4619307346796	16.2903680638172	10.3875425918678	9.70232927058322
chr1,85516733,85517848	0	Eid2	0.0145861225313079	4.20647790378672	0.928103650235766	0.984826001220642	19.5966869138172	20.3015827664151	19.7659011145998	14.1430307602038	20.5404185335943	18.0173912913594	17.806482201729	16.6935900503991	1.04741576136346	3.64727844603096	3.3023135918848e-08	1.69595578762744e-06	15.2110231383014	17.3299765977195	13.9199920197783	5.90502606371521	9.0503835780573
chr1,86996447,86996698	0	Hnrnpl	0.114259667723612	7.55398453729431	0.254934258502911	0.585899584179123	204.405337030354	197.155231920803	202.912772900215	176.537698307894	192.17270262684	178.337668751047	178.064454964053	172.958418666668	0.904753097761633	3.02366724217289	2.67683419468821e-05	0.000412313675621532	9.3950165436976	11.2310377130563	8.48930867823197	3.8257510424675	6.51368361077116
chr1,87146856,87147935	0	Actn4	0.0197293434304579	7.28685847441945	0.84095376003053	0.953759663918402	152.864108131178	163.692098004996	163.433647150374	148.491698714843	153.068908312673	165.153997425903	152.794235350032	148.921913518968	0.871179887089798	5.34649470639365	6.79710055508913e-08	3.05294854103412e-06	48.7648324228297	53.8178875197539	45.5982478287377	22.5400295936896	31.4404512013636
chr1,87244002,87244446	4043	Dpf1	0.79575914061438	5.96252746261518	2.34699636684886e-07	1.69999963644125e-05	74.1920499482701	98.3109738526998	86.6712578457791	56.8529438705746	46.4870945340138	41.0765812105824	39.4515951424741	55.0069685047515	0.783509069544451	4.77709213504329	1.70266742558112e-06	4.51524886653528e-05	32.21162076697	35.5185586451437	30.2113291525691	15.8399670357789	22.0653912246933
chr1,87256619,87257078	0	Dpf1	0.79575914061438	5.96252746261518	2.34699636684886e-07	1.69999963644125e-05	74.1920499482701	98.3109738526998	86.6712578457791	56.8529438705746	46.4870945340138	41.0765812105824	39.4515951424741	55.0069685047515	0.696868855253306	3.25170864770789	2.8028968816109e-05	0.000427951430389781	10.9609055587927	11.2197103021167	10.7485559070138	6.35475234350173	7.16973013480461
chr1,87644167,87644921	5286	Zfp84	0.0577611642292184	5.62767698084037	0.559377442491575	0.829853444034165	52.4288475228322	52.3793187536096	47.7824334683275	48.7103298090599	49.4613706429772	47.2762143222059	49.154293913068	47.5038301259857	0.680957079241397	3.83037071354745	1.26378444178969e-05	0.000226698399230606	16.6650792221395	15.8970606384003	16.8559216494674	10.7327447506924	9.81209039155331
chr1,88097804,88099055	0	Fam98c	0.438585673255366	4.25832471966371	0.00383062159069365	0.0349758899236044	21.9246596028598	24.6709457952125	24.4795023896003	16.5524200158251	17.457659653983	16.1790665262804	15.0342796083272	15.9722055983267	0.720314301976593	5.35487479009155	6.29391716638401e-08	2.87687601806358e-06	48.0937831898464	49.9965943086049	46.7264875474973	27.0291315563893	31.5440141972151
chr1,89382762,89383528	0	Lsr	0.0453689156480373	1.91681848816796	0.869011786016398	0.963469964036193	3.43506147278603	4.31601623242884	2.89361362835517	4.25969688728321	3.03343997754011	4.57271963351826	3.99835876425663	2.83854084541339	1.24552434854246	4.57043797332788	8.02110030429802e-06	0.000156899450209823	28.9679872456417	38.1568279581698	24.5615383684217	7.77788847577419	17.9965373032551
chr1,90175449,90176476	0	RGD1308428	-0.37051503525459	5.8088750643486	0.000103534241674252	0.00214265561709365	49.1639204644275	47.5837077196342	48.532063968993	49.9433212829483	63.0671552214039	59.7252329356253	63.2288690042176	66.3736339212097	1.05046259777858	4.39343682145306	1.80479151644446e-06	4.73596894529468e-05	25.2771177957333	30.7377486463463	22.5214613910772	8.92196474798135	16.3363063964017
chr1,94403300,94404852	0	Uri1	0.139374812380106	5.14251743754733	0.19910068491924	0.515241772465039	38.9192587216045	38.1521774725755	37.2292604425165	33.3762944555373	35.689648927652	31.5693376432725	33.0005910059336	33.8064427306699	0.983660614035775	4.87532665134579	6.42296388110372e-09	4.19646849411208e-07	35.6788385267726	39.8773487437072	33.2666156180741	15.0334813426397	21.6251712213525
chr1,100368040,100369593	8529	RGD1309036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.735212846152289	3.27869006266819	7.53048533211102e-06	0.000149157531569534	11.2964490486722	11.3270578193456	11.2005727428273	6.58313549380697	6.94800457723654
chr1,100448903,100449526	0	Lrrc4b	0.116346670913645	8.12924483590079	0.239980314180859	0.567424427876397	293.655495939863	285.129123190029	321.885309567417	264.014048541687	281.568795080168	266.482352243068	256.913989814453	269.46812070329	0.689469613561095	3.49508404953706	2.44243322498069e-05	0.000383573905392964	13.1978520915866	12.3014147536786	13.5743944640425	8.767099564334	7.38480913465932
chr1,101045640,101046306	0	Prr12	0.207423974270743	7.19022168364822	0.038551999456894	0.188151162565008	164.874414489135	160.335145505572	159.791204801122	140.644545392766	144.583223924665	131.953820956907	133.65497351508	131.657314350127	1.04710388171061	3.83864289527472	2.74125162368161e-11	3.96479324636768e-09	17.8953815879084	17.5333513909334	17.7619864482258	8.5440585055043	8.60128841502167
chr1,101456507,101457911	0	Bax	0.0165527136855424	4.07326031454427	0.916089664162859	0.98098454286937	18.1012709840441	17.2111044074818	18.0517413639391	13.9402732192869	18.6678266128123	14.7591753729471	15.8872505444249	17.2142565282589	0.825694846093079	4.93867430497353	2.26705674565304e-08	1.23463017705052e-06	37.4684659330237	34.1870670309557	38.9144161478628	23.07410951558	18.518411212535
chr1,102414328,102416002	0	Kcnc1	-0.477783487440192	7.23176256565924	0.000183862523476563	0.00335973495434676	122.357935062832	160.228342659186	104.671746709708	114.9561624477	166.344753469186	165.099506357883	181.849576599414	186.091789583883	1.03253748414258	4.7445349387864	1.56297256375977e-09	1.25883630614704e-07	32.8826922819383	36.7185516970236	30.5513859997473	13.3008640627259	19.3090500228071
chr1,124310821,124312710	0	AABR07004090.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.712967366076073	4.74939640328251	8.28068247242427e-07	2.4626375928879e-05	31.4287207539182	33.1163568396188	30.2094136314617	17.3322263383552	21.1789088044809
chr1,126402559,126403830	0	AABR07004130.1	0.0964214648488266	2.3846182474687	0.719623713782754	0.901502400470292	5.59013360298309	5.91458578855238	3.48349893209569	6.15812904927267	4.46432630147248	5.93805685496247	5.97080863855635	3.40455117103917	1.19797838690561	3.97579301652715	4.51855629840388e-08	2.17963961335936e-06	19.3492908712351	23.4376578800256	17.2033369189691	6.14457584512005	11.2604493761173
chr1,128450208,128450955	30450	LOC103691157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.716209792681863	3.61810459563328	5.5322307760264e-06	0.000116297175215425	14.4281538715317	13.8283258339163	14.5933960839418	9.00226386862123	8.37912204875717
chr1,134377675,134378317	41611	AABR07004259.1	-0.218600428922543	0.181171478227717	0.688510040105234	0.893106838918285	0.886884698455432	1.33202575946316	1.4451971763663	0.145951139341057	1.8632197905864	1.05028040609569	0.799820425976999	0.719960749995426	1.14423588296069	2.46068357370107	1.06257078793925e-06	3.04096917722791e-05	6.93448068510702	5.76283214165795	7.57674716335562	3.79982701618056	2.31126051854085
chr1,135083565,135085303	0	AABR07004269.6	0.963017288868811	0.871971194746359	0.00165903322075358	0.0189477088788304	2.05098523789884	3.09038236801187	2.1964183536852	1.78997057095715	1.10250629100105	1.05000695641737	1.01301091599025	1.50236613688429	0.769053656447781	4.46681933396166	1.1156011962318e-06	3.17024203555386e-05	25.948253763019	28.1093144646913	24.5536464840077	13.294168455717	17.4310240127104
chr1,135847578,135848412	0	Slco3a1	-0.426578083504001	5.88875958577906	5.58524056239267e-05	0.00133931399970549	52.7608612645171	42.8414301389178	51.4245259601116	54.8172667787495	70.3912797236612	63.1394111998599	68.6667494540718	69.1121473912244	0.815665602495409	2.62106547163096	3.47118885173583e-05	0.000508222848142721	7.27000663676495	6.74846838259985	7.46572494095702	4.3833492677953	3.74731724979387
chr1,140381856,140382707	86573	Mrpl46	-0.122533826281163	3.96702145165338	0.398411571013319	0.727358632698345	15.11413434499	15.1862686577854	16.1767975827424	13.019128526998	17.1280116392422	17.1254113602212	15.9938328628562	14.522070541823	1.08131973983019	2.13224105332251	5.0439999383313e-06	0.000107813650693578	5.36862387432426	5.11710175458702	5.31717039798275	2.53945418124982	2.42551216450131
chr1,142197274,142198844	92	Furin	0.136066756808604	5.68064732873568	0.208288177857954	0.528124409105011	58.2400453789393	56.1092773157408	46.8723006516873	53.1723410809823	50.5073917413188	48.1168224449338	51.7132392450959	44.7620207697114	1.08985890863163	3.99758947769528	2.57771255733994e-05	0.00040035144944289	19.0137216417938	24.4246323555007	16.4131909496405	5.92092831908837	12.8084000582022
chr1,143751028,143752418	0	Hdgfl3	0.134888339365735	6.58657534628424	0.175216584328781	0.480887391208599	102.701127047311	105.398084013827	104.08108402194	89.7788945089574	95.5627124082443	89.3523737665942	89.1388845869609	92.011046548328	0.876140954341406	4.88790560447864	7.41295423074549e-06	0.000147170713235591	35.0077403067861	40.8638033293208	31.7977788663181	14.8115818061971	24.2764448283327
chr1,146260774,146261550	0	Abhd17c	0.39172419400714	4.02579591575462	0.0089107356997493	0.0666030096025942	15.8402844008419	20.6212756480551	18.8020043825486	18.2023324846095	12.1774364508736	15.0770172032497	13.1150120940934	15.6142856654304	1.59159501109406	2.12422469435631	2.19438394590928e-10	2.38848420294297e-08	5.59229006087166	5.99356771777702	5.3186813472392	1.61994998146219	2.09662320165074
chr1,148426415,148427112	0	Vbp1	0.121093005040001	5.49932840333844	0.30386557719014	0.637201484126469	48.0559439406162	46.5179914550884	53.994830777013	39.5267278524151	47.0352206648293	44.0200078411166	41.1041709161587	40.7826256665299	0.925679487134116	2.37607368939424	3.09901231816008e-05	0.000464194672914336	6.26339844849254	5.43875583808564	6.67272312043046	3.80226213061043	2.64301864602776
chr1,148449261,148450658	5903	Vbp1	0.121093005040001	5.49932840333844	0.30386557719014	0.637201484126469	48.0559439406162	46.5179914550884	53.994830777013	39.5267278524151	47.0352206648293	44.0200078411166	41.1041709161587	40.7826256665299	0.92655027943736	6.73616168946878	1.77391028713433e-05	0.000297576974746191	127.28068726106	152.401654689052	113.936338597769	49.9325334063652	88.1365254062501
chr1,157628318,157628749	0	Rab30	0.218934549836269	4.76002411996422	0.0485521927392273	0.220011419661922	28.0716828423319	27.0689403127674	30.5866044116185	30.4082779695995	24.1815833761052	26.4757708813624	24.4172533173494	24.7081302620805	0.893578319293041	2.85771267358477	2.62533856308722e-06	6.43649248753954e-05	8.72400514722845	7.94451888444881	9.16187343520765	5.18856661452652	4.07687604727527
chr1,162468979,162469456	0	Ints4	0.0352560127759098	5.54154220789879	0.725771520435094	0.904607185129851	47.0050585001482	44.5464750034948	49.1209534057613	47.4814899800627	46.102219662245	47.0142890217601	45.4224442580121	45.0743082383423	1.13069415222127	1.73631741155014	4.67606690573115e-05	0.000646892355329071	3.91459713797387	4.36058682622371	3.62189420043932	1.50528027430663	2.0970185179075
chr1,162767592,162768835	0	Pak1	-0.410387945522203	7.87727782716691	0.00037207336882857	0.00587606150438595	227.931384604659	201.311488411066	170.505923266172	207.513647299039	285.258531947575	250.617495079606	294.232667138502	242.791873810542	0.825366475530471	4.78478115157405	4.52691233239215e-06	9.88955284292391e-05	32.4352962639231	36.9389273262634	29.8733001177365	14.8062652762355	22.5092685951254
chr1,163662532,163663512	0	Thap12	-0.00951586079865747	5.39641500115165	0.933879229784225	0.987498753625399	43.6258389142439	44.9726475740961	42.0503491968144	36.8620349449722	44.6128870301211	39.8165096595182	41.5306229418451	42.6458082787775	0.585909987271571	5.03748776322853	2.50045593111004e-05	0.000390241389762094	37.4684082535912	39.3242508696663	36.092342957827	22.7589262273068	27.3543885335549
chr1,164425053,164426463	0	Klhl35	0.276499420852044	1.15998259764296	0.290126919296382	0.623183043404579	2.21593884947344	2.66419910939546	2.03603036825968	2.4105368150908	1.76423118389615	1.83815398417663	1.91926476131388	2.17298575302854	1.19905992120409	4.64827929797768	7.10210401652802e-06	0.000142182101847233	30.5338423693017	39.4616920881363	26.144908259948	8.70145866890161	19.2093400486416
chr1,164589405,164590546	0	Arrb1	0.307919934009631	6.51330829062883	0.00187498080111661	0.0208097973821284	104.748881775049	93.0893141786345	102.15283234889	103.782991279753	83.5009571932215	85.2561721822161	82.2614940960159	75.1567406412688	0.679676704879735	4.18989568337389	4.43993139887986e-05	0.000619959716077882	20.9151757938813	22.9910991103714	19.6890199659366	11.2166032412338	15.2258845970597
chr1,165933741,165934130	0	Arhgef17	0.265531429301311	7.57972299574176	0.0147141490095096	0.0956491493807813	211.549031893415	186.764719110687	236.391655742745	200.280723605741	181.983574789236	185.535521158696	168.201632607094	158.896810654714	1.21362821717525	3.00403047554915	6.08982717480183e-10	5.71368241094068e-08	9.95427447874873	11.007802544662	9.27979973121735	3.5884301329865	5.07680614521091
chr1,166045085,166045750	7661	P2ry2	-0.642285114176233	1.66953448982103	0.0153931733485918	0.0988144686589364	2.38105870839464	1.49214462466492	3.21277335850679	2.51341073655086	4.18327224459163	3.72948980514114	3.57200004311807	3.51355899721925	0.660738344959016	3.3726759275865	6.48384512630477e-05	0.000840406482771114	12.0793970035516	11.2125570534318	12.330164407183	8.07562741062699	6.94425641772532
chr1,166135276,166135757	0	Fchsd2	0.0177473658605286	6.17625955288801	0.867080060884973	0.9629502106659	77.5632816529111	67.8854039256365	69.6378447612371	75.5306032631102	74.2470340515733	74.9603554237773	75.2241584125624	62.6457765546183	0.686771942073769	3.1093253217111	7.44181625977394e-05	0.000938197483172726	9.84243882960956	10.3502689953618	9.5046934424219	5.54877814994875	6.72969222711111
chr1,166596803,166597533	0	Pde2a	0.692043341366173	8.15943073458249	0.000191423707763696	0.00346634786275187	269.084787844346	417.595941413081	427.197873272533	298.417374883693	180.670603641198	208.173888280206	172.466908606575	312.853317209835	0.862784060604227	2.42485161046632	5.00116666986087e-05	0.000682874194195011	6.37523815893258	5.76724403826663	6.67334416303625	3.9192956906453	2.97447119301777
