V1	V2	V3	logFC	logCPM	PValue	FDR	Bo_14_2b	Bo_15_2b	Bo_22_2b	Bo_23_2b	Bo_24_2b	Bo_25_2b	Bo_20_2b	Bo_21_2b	DAR_logFC	DAR_logCPM	DAR_PValue	DAR_FDR	DAR_Bo_14_2a	DAR_Bo_15_2a	DAR_Bo_22_2a	DAR_Bo_23_2a	DAR_Bo_24_2a	DAR_Bo_25_2a	DAR_Bo_20_2a	DAR_Bo_21_2a
chr1,25256800,25257491	0	Clvs2	0.0288823270622206	5.04910319695995	0.700687902634593	0.88096135556033	33.1369304420559	32.6372932468955	34.0864216488597	33.24966271392	33.1527003442178	33.8447184494772	30.7271156092821	32.8400255470117	-0.686259442183882	2.75213788259068	1.76394558951658e-07	4.83089434116262e-06	5.09080864434138	4.95452816974112	4.30905990703722	5.74491835530102	8.02581231652359	8.56846526679399	8.29596484610235	7.4767061103804
chr1,28611181,28611661	10595	Hddc2	0.192250737715319	3.05799226393953	0.0923800996765485	0.302496107378886	8.7454863910764	7.90174818451755	9.40189551756175	8.83882604593738	8.12540425025478	7.5335612807703	7.26609467735445	7.60943716076125	-0.658400808477676	2.1482870956448	1.76099072275517e-05	0.000255974032540902	2.96187228902885	3.4874799302845	3.30268775942811	3.42852674741211	5.1329308338523	5.0304768053635	4.94142252873626	5.72412838504251
chr1,31710724,31712015	0	Exoc3	-0.0283332002589921	5.87602167492661	0.689993765240234	0.875916886839463	57.8489344938457	55.8156081361197	59.9201551464934	58.3885442303024	60.5921971682464	62.7238915641579	53.1768513511327	60.2329670216439	-0.97562307397536	2.3903790962275	2.22938724347388e-05	0.000312764734376232	2.59156816882026	4.13201466613866	4.40787556145688	2.50225104661792	5.97494300863182	6.05626755105384	5.03837572215658	9.78929887844206
chr1,34787361,34788104	238937	AABR07001035.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.723642240943319	1.9680478213889	8.73615057894487e-05	0.000976491199842862	3.51738419749648	2.29177731340711	2.93621618671887	2.50204855188399	4.48001846517568	5.02900795926862	5.31151375080295	3.78377384997715
chr1,34826999,34827507	199534	AABR07001035.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.951880437402929	1.49779510946126	4.28118541831435e-05	0.000538033750392099	2.036354396684	1.7430804042275	2.4800877605821	0.926943073145003	3.08104646420547	4.09684195972657	3.07750342471136	3.69282270596545
chr1,43614060,43614736	0	Oprm1	0.254316308752921	4.51770841470619	0.0142528781076088	0.0909485039522475	26.3939110794174	20.9159273138506	24.3539841847145	27.4000903197808	23.0082865011666	18.3951023627878	19.3082439110803	22.34461952553	-1.04392316866528	1.88000572323147	4.22515646213543e-05	0.000532443542955013	1.3882787478736	2.47819990843474	1.64873831540185	3.61336219061693	4.66625766104819	3.7284547432146	4.1964196265788	6.27946012289857
chr1,46358973,46359531	19276	Zdhhc14	0.0836029727313854	5.83502355127824	0.237398158234715	0.52651397592111	59.3724126392589	55.4256769821363	59.1003654440115	60.4128778549724	57.3723793015976	56.2786649882176	50.4017988705668	57.1884448370239	-0.818778996559645	2.9681260457892	1.32086279505526e-11	1.22094278708753e-09	5.09074155808982	5.59735227303066	5.50437282383434	5.93036517110097	9.5194717945606	9.31584343899823	9.50903583864276	10.7095215850419
chr1,48809097,48809847	0	Agpat4	-0.0242759933005924	5.57015162442602	0.754044981481554	0.905384900242729	48.9403708329687	47.7601837709967	41.8739788659703	49.2197654397722	47.8796146298064	44.0513991341459	48.6091015638303	50.4591691228446	-0.724049750426118	2.50665414358585	1.92002162298504e-05	0.000274991264058226	3.98005606043437	4.86598017393871	4.77313581886445	2.96565670246125	6.3474847683343	7.72908880191603	5.68958055906648	7.66306097843016
chr1,49650905,49651636	0	AABR07001519.1	0.0276841603822513	3.55324886903005	0.827446857987689	0.939546395649363	12.2742069526393	10.0679999290872	11.7213346938824	12.7261005308988	12.5493823958465	11.1775018058896	9.8000251196631	12.4130021883045	-0.652417901082329	2.80086870574415	2.99148588763389e-05	0.000399985581198232	6.01650161897267	5.69047127118611	4.76856511349131	4.63342834417222	7.9334329182197	10.5201837052901	7.83169139020561	6.9219598565135
chr1,53379965,53380665	0	Rps6ka2	0.097742428511274	6.5941466075408	0.264131147584777	0.556723886633162	101.976011821086	97.9164533413836	93.2922336037887	105.741314088814	94.1492779648966	101.038070706048	76.6033498987551	101.159364030968	-0.716765202844755	2.40635651053481	9.82486232370691e-06	0.000156335214460934	4.16524073546044	3.02464548651016	4.6822156669269	3.61399625950148	6.15989089561619	5.40497588242089	7.26850710540656	6.64694541539472
chr1,53480974,53481668	0	Rps6ka2	0.097742428511274	6.5941466075408	0.264131147584777	0.556723886633162	101.976011821086	97.9164533413836	93.2922336037887	105.741314088814	94.1492779648966	101.038070706048	76.6033498987551	101.159364030968	-1.21722360922043	1.95090127498649	9.14988993795285e-08	2.72348873587372e-06	1.48085853065501	2.29419617762575	1.55691165333926	3.5207063272939	5.13277337170261	4.37996051837588	4.94128916048155	6.18638113211193
chr1,56789927,56790149	15038	RF00066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.802195473853381	2.25360265909692	2.19193277897472e-05	0.00030844771142182	2.59157690999227	4.50097082438625	2.74982808926675	3.52117347928839	5.60006029869015	6.51860310475284	4.57126956751834	6.64764402940908
chr1,57772552,57773162	17067	Chd1	0.0515043531133312	5.56073617217933	0.430708638824119	0.714486052516235	48.4607225652376	46.9799804964638	47.7942407195943	48.3323715119157	47.0737184512233	43.8794641446571	47.4727271459359	46.3767184783383	-0.702768190666787	1.83861188495237	7.10686166859879e-05	0.000822803446093259	2.86940112648813	2.20055444233728	2.3844108227453	2.87248058653905	4.19950495678352	4.19173465016846	4.75254078060982	3.69188199016581
chr1,65576297,65577375	0	Slc27a5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.710573422516344	3.57023261250809	7.95236257698677e-08	2.40425271028429e-06	7.86747934520414	7.97966727762192	7.79423147728161	11.8600052624692	14.6510161691062	12.485993329084	15.6581184960831	15.3249588397326
chr1,77865610,77866315	0	Ehd2	-0.437859766420311	2.81261620721131	0.00584944067634689	0.0480154622363234	5.05752783036053	6.36195645999298	7.24365067740709	4.63122417186864	7.32526874274002	9.08826125896902	8.66068608419384	6.49173651898386	-0.596626378696337	2.7741267831726	5.59133558103425e-06	9.61526397459825e-05	4.72048296793666	5.69037912256096	5.32107351716111	5.46712654768191	7.83953705603764	7.73199480876107	7.4590713662775	9.04801770189458
chr1,79823270,79823774	6820	Ccdc61	0.0720579831200368	2.42466015876142	0.62446377691625	0.8391991321107	5.37561396858097	5.34944004735363	5.1211601889214	5.51334299414235	5.06976804770884	5.45716507108411	4.47209297438453	5.36573852301783	-0.694627432761081	2.32528882335048	1.71193805915089e-05	0.000249419864451289	3.14696502904742	3.94653204161418	3.9459307794309	3.70656106071176	5.78654295320193	5.40403806799437	5.40834298370517	7.29450910277472
chr1,85378041,85378569	1519	Zfp36	-0.222767800746543	1.97922515245299	0.268596943456419	0.56205191969864	3.13063790912598	4.97701600465928	2.89833538010677	2.92423964855284	3.22307718428974	4.54475407053705	4.73706859287332	3.76567180553195	-0.63058287288123	3.44237283501395	1.88006247758929e-05	0.000269994286607378	8.42296507127766	6.32410640235138	8.34834239353716	10.4703470376588	13.0647092061893	10.4379036376396	15.6541345603424	12.8314757127744
chr1,85484901,85485391	0	Dll3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.767823067570023	1.85242426681318	8.54040481013579e-05	0.000957703897999581	2.31396700787494	2.66140923596844	3.21390931427838	1.94616232281462	4.01389974512313	4.09913532820295	3.82349373727339	5.35559906251729
chr1,96709962,96710628	352682	AABR07003167.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.779159449111363	2.14089087375741	2.45499658784838e-05	0.000339612204975673	3.60991184122132	2.38275565804465	2.75072841872824	3.70634185584823	5.31941356789999	5.21665225567482	6.52182605982878	4.33750228292724
chr1,105324071,105324706	0	Slc6a5	0.00491865495575902	2.24737065578305	1	1	4.73335596213784	3.79160170429887	4.78510835756991	5.10510051055407	5.06722683908223	5.12315535130594	3.15757321930324	5.04471987875212	-0.865787969212337	2.35825089331281	5.37179546704399e-07	1.27716650880949e-05	2.86927236138225	3.9473121344171	3.76245573142255	3.42860299815632	6.06694608043703	5.77672627743968	5.59539737509442	8.12586280348319
chr1,111776856,111777365	72633	Luzp2	-0.421797089763147	6.16240752603119	4.53827505426661e-10	4.32388068101332e-08	61.6993997187833	57.518273099613	63.6325639970452	61.4702419401423	85.2145223918995	82.7660511264808	76.6762625494004	82.7408776850987	-0.670289225278679	2.34529386619563	3.71421608818923e-05	0.00047832968126803	3.88753428389177	3.11708160188472	3.39284238864753	4.72551657535696	6.06573355901695	5.49707143311791	6.98861852479537	5.53823195929298
chr1,116387185,116387868	177922	LOC100912195	0.116461620964688	5.26433067352729	0.0984197540988834	0.314665332764655	40.757656319046	37.827646914932	39.7050397853364	41.0313643938915	38.1402630357468	34.9394464412041	36.3176632750816	37.565089006689	-0.640205482989823	2.20374552029662	2.06010904352675e-05	0.000292453536025284	3.7024341289988	3.11831199218496	3.76265300141725	3.24332519935451	5.2265607395836	5.30967921863907	5.68554129360216	5.35415019201577
chr1,121160234,121160898	14552	Gm25533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.684973190734546	2.83859482176639	1.38073076929799e-07	3.89700424303208e-06	5.09076554909584	5.59807622942917	5.87355383879306	4.81871719559	8.30648427256193	8.38385194371403	8.01842174749285	9.69427751798557
chr1,124209662,124210111	78020	AABR07004090.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.795314946192846	2.09853799140087	1.74581821983323e-06	3.54561392290801e-05	2.59162219651624	3.02803739505371	2.47486278859048	3.89154977866791	5.22593565177873	4.84465544358732	5.22026882915167	5.53925739549968
chr1,125046198,125047178	0	Trpm1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.757217597685572	3.57999021637766	1.07510642946177e-13	1.83787453178657e-11	8.42291988882224	8.16420729981398	8.99153961720526	9.45151411405243	14.5587058605197	13.5091132754417	15.3798083278711	15.7867155925711
chr1,127770445,127771040	0	Cers3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.966733965690343	2.90718360525674	2.75995534433905e-13	4.09170767259037e-11	4.81310032704822	4.31004365047091	5.04612793446998	5.65226237300233	9.51926353408859	8.47924489194957	10.5315503908909	10.2474920700975
chr1,128647029,128647903	0	Ttc23	-0.349245385556463	1.39458430248129	0.0990910310001072	0.315756698632063	1.92673082379846	1.93567507203159	3.03888952983673	1.78761157183709	2.81626313868718	3.38266201757798	2.55948607284508	2.32441931169258	-0.64764473012361	3.24333249522291	1.21934347652704e-05	0.000188479629948366	6.47910484341716	6.78830003014282	5.59030709472234	10.0993843329158	11.5711147374401	10.7134279466992	12.1165279891558	10.9849710828138
chr1,128659660,128660217	0	Ttc23	-0.349245385556463	1.39458430248129	0.0990910310001072	0.315756698632063	1.92673082379846	1.93567507203159	3.03888952983673	1.78761157183709	2.81626313868718	3.38266201757798	2.55948607284508	2.32441931169258	-0.724398866133192	2.14835949696993	8.5273871724605e-05	0.000956399033692095	2.96188485528786	2.56661500714922	3.11882182457708	4.16951661002222	5.31925506714804	4.10151584512571	6.14994897203927	5.6315695709331
chr1,129039112,129039865	0	Igf1r	0.00586568902691694	5.98435773703905	0.943723783582839	0.989707548260473	63.6252989217919	60.3108826746592	64.7101478357828	64.4692221305857	65.0174586932351	65.5430820133201	57.0333139079284	64.6379852037813	-0.800802642823856	2.88479488351175	1.0158281961032e-06	2.22915528776574e-05	6.75709110387241	4.49314411697814	5.13704492092083	4.63342084467465	8.7733562246753	10.7082875874238	10.1582067443239	7.01347686718948
chr1,135050485,135051752	7945	AABR07004269.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.703796199151424	3.05320066275502	1.64364727772061e-05	0.000241144894311737	7.31239406488707	4.30585255639195	6.60706254404476	6.48638306642961	9.89253945657579	8.85181512863562	12.7637355915489	8.76838520316872
chr1,135530072,135530768	50537	RF00003	-0.855389767089757	6.43707261857383	3.1123751993775e-16	1.18451853322731e-13	65.3068034936352	49.5916739240013	64.6211774632088	66.7315834560369	126.004778930309	107.361208893836	92.5924786844216	119.662558188821	-0.76970134530272	2.21465810468131	2.1347905912803e-06	4.22406664180339e-05	3.4247373712987	3.4874794503893	2.75000510956583	3.52115618715204	5.50636134705857	6.61093219874154	5.50032651528534	4.89172176158925
chr1,136328012,136329129	29447	AABR07004305.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.727977177959936	2.76436859872202	1.07311620658086e-06	2.33268845985617e-05	4.07252052292582	5.13894382004153	4.861820396823	5.83753086409364	8.11934578390295	7.17494768502554	7.83156564702408	9.87958205870122
chr1,140570092,140570754	5642	Mir7a2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.663051839203344	3.02882600704682	4.86213104780824e-05	0.00059664087373973	6.47924023167661	4.48997590111547	6.05446144430008	7.69058714868502	9.79866056813552	8.01472142335342	12.2051531298653	9.13834870791835
chr1,140573395,140573850	2546	Mir7a2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.617525402091345	2.61163975409743	4.54291785665017e-05	0.00056416928230909	4.6279925031756	4.12686464614265	3.94198971445128	6.02267289107625	7.27873772366269	6.80076307538772	8.01451276516199	6.6459531887402
chr1,142469746,142470441	0	Crtc3	-0.194600008272479	3.07144228586241	0.0765403397491608	0.271059931718702	7.78244909452716	7.98774164836677	7.26953064788278	7.70416412536223	8.6913047248679	8.61070368049078	8.92386980196617	8.97059759864289	-0.619495671478124	2.79360499620383	6.80270508582376e-05	0.000793427365080732	5.09076855510406	6.51944214656	4.40004713068653	5.28187136726227	7.93307383294435	10.1482346091591	7.08759197223079	7.56902110509308
chr1,142577722,142578331	0	Iqgap1	-0.0945911034169569	4.93797336647837	0.263708488340667	0.556228690143887	28.7251372409863	28.4489119613967	32.0109792316067	28.7917308597826	32.1063809920511	34.8232888031643	27.9888315581907	31.1586988282938	-0.697359427286455	1.96371791197605	2.06917734931755e-05	0.000293464863427852	2.86936371838912	2.93657224180416	2.75185672214043	2.779947936375	4.47986009073109	5.02888032716932	4.47493578729679	4.43083588911935
chr1,153870445,153871190	0	Me3	0.212787915166654	5.7140529234393	0.0079939355331976	0.0600849942280331	56.8852444785055	53.7991707249714	55.3912047413226	58.7082232046758	49.7287227146187	51.8795283790082	41.1621252132219	51.340143290408	-0.968443603447659	2.12945531480558	1.27271590705872e-07	3.62614045717297e-06	3.33223230573968	2.93657236203892	2.84398511610697	2.22416131620781	5.22709744019219	6.98231103972401	5.31422366126021	4.70695403111856
chr1,161475616,161476104	0	Tenm4	-0.0111834601027629	8.03381523748041	0.878303712469168	0.963609100044596	259.076190510459	250.878024217999	271.726729109482	261.940265147791	268.929173557186	282.964012774295	233.139940053759	266.966368275696	-0.65538846215769	2.81520062041721	3.06543412930006e-05	0.00040813897405377	4.90562404965472	4.49289414372646	4.6762995499168	7.22710490385356	8.49189660752838	7.17525877920436	9.50529711976536	8.40057815168579
chr1,170317557,170318929	0	Cavin3	-0.322562066489599	3.00945704979867	0.0042255110674133	0.0373157948751863	6.82059688440464	7.13356592652202	7.34230125271935	6.73305718861387	8.69117811656654	9.42720872662337	8.40861978055748	8.57108059435656	-0.607357657417151	3.41259024687076	1.21278158494945e-05	0.000187590974647878	6.75669474423424	8.9025432037454	8.80909944533194	8.71029147099781	12.2262068169925	10.902018901164	11.3758079818126	16.0664582065397
chr1,173611891,173612286	0	Tub	-0.0927804277740971	5.86193022758352	0.192320441671754	0.468366348361307	54.801299461446	57.918702428628	57.2817161955318	54.5003375004377	58.9054796657754	65.6116893109589	55.5488338829938	59.5132992307561	-0.871420035411602	1.83858817151309	4.28291619381514e-07	1.0496404239384e-05	2.22141330604554	2.47770468602606	2.20092663618594	2.68715214436414	4.29314383147373	4.37802836497117	4.28843244295182	4.61597936921727
chr1,173742516,173743350	0	Lmo1	0.0599234901777874	3.61121268552342	0.567185585693782	0.803670922139633	12.6760286437716	11.2346108655347	12.4629505068744	12.891097501865	12.5507154026879	11.5905083219076	10.8183643952597	12.3339461316108	-0.754378001029221	1.96377999734365	5.66811357248449e-05	0.000679879028200608	2.86937373617839	2.10774026710836	2.66001849393675	3.42831993969006	4.66610039360079	4.00710392481114	5.68329933046631	4.33831553683072
chr1,174051441,174052233	3869	Stk33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.942420801514364	1.95948935842271	7.466057578675e-08	2.2821414145783e-06	2.22139405595657	2.38498956355995	2.20036249503306	3.33559772201927	4.85281732481087	4.37927900452106	5.12635946011617	5.1699468350634
chr1,176270590,176271193	25000	Galnt18	-0.237393572267593	5.08262331391741	0.00736933041531363	0.0566599281993113	31.4509736701591	31.1674368097941	29.0678983141266	32.1102638660909	36.4531283773579	39.9563421192808	30.6009457495852	39.0847633916943	-1.05926008597226	1.38094426451767	2.86268572197556e-06	5.44641888637691e-05	1.57351913981249	1.28335476060643	1.19101996855484	2.22367570518137	3.26631417402078	3.16736778726138	3.82030894246719	2.86116873269274
chr1,177354002,177354784	0	Parva	-0.107258685207295	4.15760675887721	0.219585218803977	0.505807138099534	16.9296632045514	17.3683284108674	16.7592814916326	17.0303034196876	18.1868095337362	20.0145658094545	16.4411957585642	18.822229548014	-0.710303999600945	3.42671091544888	2.65997133110699e-05	0.00036223535629005	6.1087307869904	7.61429431087987	8.441800735799	9.91442037461266	12.7859153472914	9.60145763627346	12.7719015403834	17.3597338597512
chr1,177534721,177535438	0	Tead1	0.213807919258574	3.29724785168728	0.0913033444089509	0.300322786430871	10.3503802723732	8.43719231490196	12.3588212855238	10.461125980186	10.0543089778159	8.44928635508362	8.62350680827584	8.73135782822196	-1.12259362846862	2.07500794184226	3.22291335362654e-11	2.62511980147035e-09	2.12882133931235	2.56926405170001	2.10825171903048	3.33559771608364	5.50604984114182	5.12420649820422	5.50005810095731	6.00100138172006
chr1,178639673,178640229	0	Spon1	0.048490535411208	6.57639927131899	0.585503886545655	0.814419184761003	101.41277195833	83.2450554842504	97.8959301491425	105.00820750165	102.430590726146	90.0630199991153	82.060460421501	100.279114358578	-0.956145058131884	1.96804524886761	7.28375380525244e-09	2.93188029623749e-07	2.40654009151994	2.56926421391782	2.29247944860283	2.87246244271991	4.85297546782053	4.93685067066799	4.84766917985908	5.07745049155659
chr1,180951382,180951789	1134110	Ythdc2	0.0686251262040531	4.62842988867933	0.441153856878038	0.721620448854845	25.4337353527484	22.3158359355492	27.1430113970458	25.786288701384	25.7460908246867	24.0031773911789	21.9396227541671	24.3493277676451	-0.680156391098307	2.32542615418209	1.53803642183541e-05	0.000228066852922152	3.70239791240963	3.85430047477002	2.9326177622271	4.35497584743958	5.87948122355202	6.70472114937838	5.96601578504709	5.26103738872374
chr1,182008345,182008782	77117	Ythdc2	0.0686251262040531	4.62842988867933	0.441153856878038	0.721620448854845	25.4337353527484	22.3158359355492	27.1430113970458	25.786288701384	25.7460908246867	24.0031773911789	21.9396227541671	24.3493277676451	-0.751963998130692	2.14458832548309	2.28093287880655e-05	0.000319284486314785	3.88762673258569	2.84312931220359	3.57968390196769	2.31690138536129	5.04031098531083	6.1456135839598	5.49944742851135	4.61480408175165
chr1,185036612,185037714	66942	Nucb2	-0.0721815881155829	4.73700684769182	0.405567609488096	0.693627771537127	25.4349999696965	23.8703244391252	28.6231957641348	25.4657799324379	28.4031713461878	28.9560607661757	24.5735004334822	26.8334475776336	-0.700022844803315	2.79841329260594	1.46654706299219e-08	5.42925700722542e-07	4.99821754244735	5.0461067691837	5.22951602635519	5.37444618960516	8.21280987316841	8.01165059657712	8.38975274831958	8.95512581410567
chr1,185099633,185100417	4239	Nucb2	-0.0721815881155829	4.73700684769182	0.405567609488096	0.693627771537127	25.4349999696965	23.8703244391252	28.6231957641348	25.4657799324379	28.4031713461878	28.9560607661757	24.5735004334822	26.8334475776336	-0.685487305426073	3.70559884033791	1.54912940070119e-05	0.000229466035361887	7.68222915638759	9.17325227684689	8.98765020021064	13.6203874295018	15.8645433360216	12.3024880458486	16.1263314334055	19.2047649535507
chr1,185397265,185397829	0	Plekha7	-0.261092180647211	4.22665182009571	0.00795893535641299	0.0599523947376475	16.3690122585862	17.8369906391719	17.0033994260889	16.3032863053318	19.5561946219902	23.5592630281749	17.5694559564903	20.3447921413101	-0.804788446267497	2.77183734742861	1.66887272674439e-09	8.11395606484699e-08	4.81311586566967	4.21836859104779	4.86236981349367	5.4669591629357	8.39908653493329	7.54715543333662	9.22661976708051	8.67776650655659
chr1,185927086,185928103	0	Sox6	-0.0953606284653113	4.97520934489982	0.196243606189689	0.473384019525333	30.0881004477513	32.4156939368545	28.6535792701996	29.8449533852336	31.3853811206281	33.1027183019615	32.1822673836935	32.6796480023168	-1.06699377628358	2.34217819778271	7.16668848435592e-07	1.64515421261902e-05	3.98020082833147	2.93525061208982	2.29006773828331	3.42847460067509	6.34675330820015	8.65746433892927	7.17632664437265	4.33611829066925
chr1,187280474,187281169	18842	Xylt1	-0.0255751585657542	5.54589120156829	0.737622283442478	0.89856600107183	47.9777229917571	42.3197935489865	45.4035102906008	48.8940473327841	49.7262527473502	44.9538242668265	43.7781817876423	49.4981471999403	-0.734741023114359	2.14452317212743	6.32770186721271e-05	0.000745942637620645	2.59159773099667	2.93515963600369	3.30317297023269	3.89162503070919	5.2262487856732	4.10151518790647	5.40643235027426	6.46350405703963
chr1,188662115,188662583	0	Iqck	0.179775712449804	2.45482160732689	0.279341007532623	0.574270240932021	5.936367902315	5.42484613373628	4.88111893429499	6.40102638673386	5.06932235520136	5.53716303372639	3.58715631910561	5.84446574107807	-0.690015532624544	1.90245717230068	5.84201426766048e-05	0.000698559612793101	2.31394168503134	3.02921191343333	2.56808596627924	2.96516264385461	4.29314347358672	4.28512567365663	4.00959400609946	4.98573332080284
chr1,206167013,206167626	0	Adam12	-0.274873163212459	3.05713116892097	0.063015493912618	0.240951853972549	6.9018232413458	7.52123525681111	8.32491192024939	6.81616988814161	8.69182783996746	11.5523577273387	7.00447600703391	8.57149535105231	-1.12601027199003	1.86179201505703	1.02088143993361e-07	3.00381239321561e-06	1.57343617535626	2.20224542917743	1.64917970855964	3.24281233220452	4.75933855735625	4.10019015534229	4.56828783577833	5.53988792282412
chr1,208369874,208370763	60998	AABR07005949.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.603545784323335	2.65723523656161	6.48590900025695e-05	0.000761481132310988	5.27597671869592	5.23153070371305	5.32285469483879	3.61432233387114	7.00033612092896	8.65958334724501	6.71366060021299	7.20025208911414
chr1,210222278,210223027	139386	RF00017	-0.452942761205311	9.62033075643954	0.000330446758105703	0.00503459027310695	705.974468195904	494.594060171507	721.913369623171	735.120623939092	1067.49980394024	853.11681748453	736.705721859892	980.957518635799	-1.09007581491459	1.9767498486833	8.17226024491345e-05	0.000922998802277876	3.51745225848968	1.64862290072375	1.74039101870478	2.68715222033483	4.85360156514547	6.3308101225316	6.52107186167076	2.76669791526884
