chr17	44737908	44739417	LOC100364835
chr17	44737908	44739417	LOC100910554
chr17	44747794	44748842	Hist1h2ah
chr17	44757672	44758878	LOC684773
chr17	44765988	44766678	Hist1h1b
chr17	44767188	44767599	Hist1h1b
chr17	44793064	44793283	Hist1h2ac
chr17	44793445	44794634	Hist1h2ac
chr17	65955376	65955932	Ryr2
chr17	77223825	77224455	Mcm10
chr17	80320353	80321958	C1ql3
chr17	80881957	80883101	Vim
chr17	85914088	85914992	Armc3
chr17	8607202	8607782	Slc25a48
chr17	9791568	9792196	Rgs14
chr18	27423391	27424405	Kif20a
chr18	28453481	28453852	Spata24
chr18	28454097	28454922	Spata24
chr18	44141306	44142930	LOC103694210
chr18	73359854	73360936	Katnal2
chr1	8932544	8933298	Nmbr
chr1	89483482	89484250	Fxyd7
chr19	10380368	10381019	Drc7
chr1	92774374	92776096	Tshz3
chr19	33424692	33425149	Ttc29
chr19	37370101	37371292	AC116220.1
chr19	37427653	37428293	Tppp3
chr19	37435990	37436443	AC116220.1
chr19	37794782	37795928	Tsnaxip1
chr19	41378973	41379889	Hydin
chr19	41380251	41380726	Hydin
chr19	49016312	49017155	Dynlrb2
chr19	52224766	52225993	Dnaaf1
chr19	55380472	55381896	Cdt1
chr19	61332060	61332680	Nrp1
chr19	61332974	61335019	Nrp1
chr19	9843154	9843927	Gins3
chr20	12657600	12658088	Col6a1
chr20	14576812	14577411	Rsph14
chr20	1979585	1980957	AC108572.3
chr20	2057516	2058238	RT1-M6-1
chr20	2058559	2059163	RT1-M6-1
chr20	2075863	2076775	RT1-M6-2
chr20	2098978	2099937	Rnf39
chr20	2103374	2104487	Rnf39
chr20	4039364	4039794	RT1-Bb
chr20	4043342	4043948	RT1-Bb
chr20	4592205	4592697	Slc44a4
chr20	4592813	4593414	Slc44a4
chr20	46044207	46045737	Ak9
chr20	50394159	50395067	Popdc3
chr20	5508431	5509266	Kifc1
chr2	102370956	102372367	Tceal3
chr2	102685165	102687149	Bhlhe22
chr2	104460302	104461289	Crh
chr2	112831229	112831962	Ect2
chr2	113066311	113067657	Ghsr
chr2	122948852	122949505	Qrfpr
chr2	123281979	123282908	Ccna2
chr2	123395039	123396696	Trpc3
chr2	125750370	125751725	Fat4
chr2	125752875	125753634	Fat4
chr2	142885004	142885941	Frem2
chr2	144322528	144323526	Sertm1
chr2	147819395	147820161	Ankub1
chr2	164548981	164549777	Mlf1
chr2	174012373	174013666	Serpini1
chr2	182723166	182724285	Sfrp2
chr2	187113568	187114629	Lrrc71
chr2	198382143	198382864	Hist2h2aa3
chr2	198772563	198773047	RF00004
chr2	198773474	198774587	RF00004
chr2	204624249	204626014	Vangl1
chr2	207454650	207455758	Wnt2b
chr2	208623036	208623711	Pifo
chr2	210240732	210241291	Kcnc4
chr2	210241518	210242711	Kcnc4
chr2	210738149	210738664	Gstm6
chr2	21698529	21699816	AABR07007642.1
chr2	227411645	227412166	Synpo2
chr2	231961040	231961606	Neurog2
chr2	231962552	231963379	Neurog2
chr2	236233079	236234534	Lef1
chr2	240020859	240021947	Tacr3
chr2	25152053	25152761	Crhbp
chr2	251969890	251971121	Wdr63
chr2	257484066	257484802	Nexn
chr2	26437806	26439407	Iqgap2
chr2	47096606	47097600	Itga2
chr2	50099600	50100895	Hcn1
chr2	58724340	58724979	Capsl
chr2	61007566	61008479	Rxfp3
chr2	84530784	84531806	Ropn1l
chr2	8940054	8941298	Adgrv1
chr2	91495993	91497229	Pcsk1
chr2	9503695	9504681	Adgrv1
chr3	100768046	100768347	Bdnf
chr3	100770897	100772657	Bdnf
chr3	100786683	100787041	Bdnf
chr3	100787587	100788394	Bdnf
chr3	100789134	100789496	Bdnf
chr3	101474539	101475251	Bbox1
chr3	101546689	101547694	Fibin
chr3	104018650	104019338	Chrm5
chr3	105213693	105215116	Grem1
chr3	110020728	110021523	Fsip1
chr3	111421942	111422712	Nusap1
chr3	111544541	111546379	Itpka
chr3	11820331	11820849	Cfap157
chr3	119805032	119806220	Adra2b
chr3	120086752	120088401	Kcnip3
chr3	121822034	121822935	Ckap2l
chr3	124939980	124940552	RF00004
chr3	138461076	138462070	Ovol2
chr3	142739347	142740887	Sstr4
chr3	148438614	148439379	Ttll9
chr3	150800903	150802243	RF00004
chr3	15378494	15379806	Morn5
chr3	170398741	170399434	Cass4
chr3	176102230	176102923	Col9a3
chr3	176438672	176439439	Birc7
chr3	22639283	22640305	Lhx2
chr3	23291164	23291967	Wdr38
chr3	35271459	35272377	Lypd6b
chr3	35678890	35679665	Lypd6
chr3	43118642	43119919	Nr4a2
chr3	47677050	47678522	Tbr1
chr3	56030375	56031373	Ccdc173
chr3	56802680	56803737	Erich2
chr3	58181291	58182583	Dlx2
chr3	59152903	59153908	Cdca7
chr3	63187904	63188491	Pde11a
chr3	66417407	66418231	Neurod1
chr3	6772357	6772889	Olfm1
chr3	6773393	6773999	Olfm1
chr3	7051841	7052193	RGD1306233
chr3	72287956	72288416	Rtn4rl2
chr3	72289856	72290564	Rtn4rl2
chr3	7278545	7279725	Spaca9
chr3	79611500	79612306	Agbl2
chr3	80885840	80886675	AC135645.1
chr3	82081542	82082394	Tp53i11
chr3	8965686	8966380	RF00004
chr3	94808375	94808969	Prrg4
chr3	9635993	9636380	RGD1311084
chr4	10019539	10020658	Fbxl13
chr4	101157223	101158115	Dnah6
chr4	116278079	116278472	Cyp26b1
chr4	116967246	116968694	Emx1
chr4	122338046	122338919	Cfap100
chr4	14489718	14490932	Sema3c
chr4	153464763	153465809	Bid
chr4	153773851	153774962	Tuba8
chr4	154043222	154044372	Iqsec3
chr4	160455028	160455657	Tspan11
chr4	160455786	160457320	Tspan11
chr4	163214087	163214824	Clec1a
chr4	179476363	179477623	Casc1
chr4	183655701	183656381	Etfbkmt
chr4	18395085	18396019	Sema3a
chr4	45331894	45334141	Wnt2
chr4	50860140	50861640	Cadps2
chr4	61419528	61420488	Lrguk
chr4	70902472	70904099	Ephb6
chr4	77346046	77347606	Ezh2
chr4	85914980	85915611	Neurod6
chr4	9347510	9348348	Reln
chr5	126225590	126226437	Ttc22
chr5	137264667	137265490	Cdc20
chr5	139227258	139228235	Foxo6
chr5	139597471	139598601	Cited4
chr5	140869099	140870582	Hpcal4
chr5	1416632	1416941	Jph1
chr5	1417065	1418122	Jph1
chr5	1418206	1418485	Jph1
chr5	143062150	143062517	Dnali1
chr5	143062718	143063608	Dnali1
chr5	144345894	144346231	Tekt2
chr5	147412143	147412857	RGD1561149
chr5	147413617	147414136	RGD1561149
chr5	149995726	149996563	Ptpru
chr5	157164066	157166134	Ubxn10
chr5	158734105	158734835	AABR07050265.1
chr5	158735100	158735888	AABR07050265.1
chr5	160554388	160555670	Fhad1
chr5	164808778	164809565	Nppa
chr5	164926490	164927170	Draxin
chr5	168018443	168018977	Tnfrsf9
chr5	169258758	169259675	Plekhg5
chr5	169273230	169273804	Plekhg5
chr5	169275624	169276118	Plekhg5
chr5	169451130	169451729	Gpr153
chr5	169451952	169452771	Gpr153
chr5	172808905	172809872	Gabrd
chr5	25583478	25584865	Pdp1
chr5	38843982	38844838	Mms22l
chr5	50636673	50638469	Mob3b
chr5	57027903	57029313	Mir207
chr5	57946796	57947892	Dnai1
chr5	58504887	58505760	Unc13b
chr5	58660243	58661477	Unc13b
chr5	59001540	59002186	Arhgef39
chr5	63781582	63782242	Nr4a3
chr5	78393964	78394732	AC099453.1
chr5	78483190	78484181	Rgs3
chr5	79874209	79874955	Tnc
chr5	9380395	9381297	Vxn
chr6	109299776	109301332	Fos
chr6	11062563	11063440	Stpg4
chr6	123973242	123974421	Kcnk13
chr6	125027375	125028454	Ccdc88c
chr6	129321352	129322116	D430019H16Rik
chr6	129538751	129539482	Ak7
chr6	1318812	1319038	Strn
chr6	1319051	1320137	Strn
chr6	137958808	137959949	Crip1
chr6	146098753	146099436	Dnah11
chr6	146784303	146784869	Sp8
chr6	25617204	25618011	Fosl2
chr6	26642074	26643002	Slc30a3
chr6	33885152	33886411	Sdc1
chr6	3656560	3658305	Tmem178a
chr6	36818026	36819511	Kcns3
chr6	42312128	42313423	LOC690276
chr6	43884201	43885040	Rrm2
chr6	49825060	49825811	Alkal2
chr6	51018922	51019582	Gpr22
chr6	59460243	59460866	RF00004
chr6	7421305	7422512	Zfp36l2
chr6	79253734	79256553	Sstr1
chr6	80131534	80132216	RF00004
chr6	92643015	92644223	Pygl
chr6	93739992	93741146	Dact1
chr7	116254173	116255131	Cyp11b3
chr7	116355541	116356681	Ly6e
chr7	117055120	117055855	Mapk15
chr7	117186010	117186872	LOC680875
chr7	121028913	121030236	Nptxr
chr7	124620100	124621201	Scube1
chr7	126242897	126243300	RF00004
chr7	126243441	126244133	RF00004
chr7	12633848	12634605	Cfd
chr7	130350008	130350830	Odf3b
chr7	140483728	140485122	Ddn
chr7	54858946	54859505	Caps2
chr7	57680422	57681070	Trhde
chr7	74901499	74902485	Rgs22
chr7	77160334	77161837	Klf10
chr7	77161870	77162956	Klf10
chr7	82058310	82059859	Rspo2
chr7	82687814	82688434	Tmem74
chr7	84022625	84024927	Kcnv1
chr7	91588178	91589081	Aard
chr7	94374681	94375588	Nov
chr7	94773921	94775054	Dscc1
chr7	94794779	94795778	Deptor
chr7	94795936	94796178	Deptor
chr8	107698039	107699327	AABR07071287.1
chr8	115357638	115358604	Grm2
chr8	127788709	127789596	Dlec1
chr8	128621860	128622847	Ttc21a
chr8	130223911	130224781	Lyzl4
chr8	130538007	130538802	Ackr2
chr8	21742545	21742844	Olfm2
chr8	21743036	21744653	Olfm2
chr8	22049064	22050736	Icam5
chr8	23014174	23015372	Ccdc151
chr8	39907966	39908576	Robo3
chr8	40022643	40023700	Nrgn
chr8	40077616	40078800	Spa17
chr8	44135727	44137477	Scn3b
chr8	44846611	44847765	Clmp
chr8	48093688	48094831	Nectin1
chr8	48570288	48570724	Ccdc153
chr8	48570999	48571437	Ccdc153
chr8	48774337	48774805	Upk2
chr8	49163041	49163361	RF00004
chr8	49676236	49677141	Fxyd6
chr8	53145728	53147448	Zbtb16
chr8	58646897	58648972	Tnfaip8l3
chr8	59561327	59562421	Chrna5
chr8	62892780	62893419	Ccdc33
chr8	63599043	63600131	Hcn4
chr8	66892712	66893566	Kif23
chr8	68525513	68526578	Iqch
chr8	79053825	79054466	Mns1
chr8	83420190	83421063	Hcrtr2
chr8	83421294	83421885	Hcrtr2
chr8	84521643	84523373	Mlip
chr8	94820889	94821951	Mrap2
chr8	97537627	97538962	Adamts7
chr8	98737575	98738695	Zic1
chr8	98738854	98739185	Zic1
chr8	98754041	98754780	Zic4
chr9	119871129	119872362	Ndc80
chr9	13877178	13877755	Lrfn2
chr9	19880010	19881004	Cyp39a1
chr9	26931801	26932629	Mcm3
chr9	43607194	43608155	Vwa3b
chr9	43738427	43739118	Vwa3b
chr9	46474654	46475388	Rfx8
chr9	47281691	47282510	Slc9a4
chr9	47385250	47386998	Slc9a2
chr9	47964856	47965379	AABR07067469.1
chr9	59593410	59594274	AABR07067728.1
chr9	63638373	63640080	Satb2
chr9	64897966	64898837	Sgo2
chr9	66335043	66335872	RGD1562029
chr9	71444737	71444948	Fzd5
chr9	71445055	71445232	Fzd5
chr9	71446223	71447153	Fzd5
chr9	78368227	78369360	Bard1
chr9	79559394	79560666	RF00004
chr9	79576917	79578509	RF00004
chr9	79592052	79593095	RF00004
chr9	79596422	79597609	RF00004
chr9	82053546	82054008	Wnt10a
chr9	88964175	88964997	Daw1
chr9	89193612	89195798	Sphkap
chr9	93734433	93736036	Nppc
chr9	94280126	94280973	Prss56
chr9	95361794	95362402	Hjurp
chrX	115907677	115908552	Trpc5
chrX	115909065	115909812	Trpc5
chrX	139464005	139465375	Gpc4
chrX	140877286	140878374	Zic3
chrX	157150886	157152319	Pnck
chrX	21710433	21711728	Ribc1
chrX	32745423	32746004	Grpr
