chr13	111869892	111870577	Irf6
chr13	15395485	15396425	LOC304725
chr13	31081007	31082194	Cdh7
chr13	35441310	35441693	Inhbb
chr13	36377333	36378587	C1ql2
chr13	37491421	37492983	Htr5b
chr1	33910451	33912255	Irx1
chr13	42262228	42264026	Lypd1
chr13	48847744	48849154	Mfsd4a
chr13	48977671	48978229	AABR07020966.1
chr13	49074368	49075443	Klhdc8a
chr13	51533723	51534391	Syt2
chr13	51931691	51932143	Lgr6
chr13	51957238	51958080	Ptpn7
chr13	51958651	51958954	Ptpn7
chr13	55878145	55879216	Lhx9
chr13	57130380	57131932	Kcnt2
chr13	60435621	60436680	B3galt2
chr13	60848381	60849970	Rgs2
chr13	61003473	61004297	Rgs13
chr1	36185180	36186668	Ube2ql1
chr13	67350381	67351537	Ptgs2
chr13	73921473	73922481	Tdrd5
chr13	83530477	83531597	Gpr161
chr13	84955813	84956433	AABR07021666.1
chr13	85818216	85819226	Rxrg
chr13	87846830	87847850	Nuf2
chr13	87847980	87848259	Nuf2
chr13	88060745	88062257	Rgs4
chr13	89564987	89566156	Pcp4l1
chr13	89974907	89975847	Cd244
chr13	90443076	90443504	Nhlh1
chr13	90443910	90444285	Nhlh1
chr13	90831912	90832746	Igsf9
chr13	92987641	92988460	Grem2
chr13	93746450	93747553	Opn3
chr13	94354929	94356202	Pld5
chr13	95589448	95591092	Zbtb18
chr13	98772882	98774026	Stum
chr13	99661912	99662996	Cnih3
chr13	99663115	99664226	Cnih3
chr14	103321508	103323674	Meis1
chr1	41033645	41034823	Ccdc170
chr14	104708599	104709170	AABR07016572.1
chr14	107615699	107617046	B3gnt2
chr14	112946053	112947235	LOC103690141
chr14	12385747	12387793	Bmp3
chr1	42467380	42468418	Fbxo5
chr1	43475185	43475962	Oprm1
chr14	35148279	35150012	Kit
chr14	37769616	37770421	Slc10a4
chr14	38575377	38576275	Atp10d
chr14	6058262	6058872	Abcg3l3
chr1	4652696	4653573	Rab32
chr14	77079205	77079724	Slc2a9
chr14	81487503	81488500	Tnip2
chr14	81724915	81726093	Cfap99
chr1	48433215	48433872	Slc22a3
chr14	84977017	84977872	Cabp7
chr14	85310813	85311804	Rasl10a
chr14	85312737	85312967	Rasl10a
chr14	85483832	85485240	Kremen1
chr14	87310924	87311842	Adcy1
chr14	87312251	87313045	Adcy1
chr14	92116525	92118230	Grb10
chr15	10119817	10121068	Rarb
chr15	110113729	110114464	Itgbl1
chr15	12826540	12826972	Fezf2
chr15	12828175	12828811	Fezf2
chr15	18492863	18494117	Kctd6
chr1	52353821	52354622	MGC94891
chr15	2373745	2375139	Zfp503
chr1	52495738	52496386	Pde10a
chr1	52543078	52543548	Pde10a
chr1	52544020	52545180	Pde10a
chr15	29368929	29369781	AABR07017624.2
chr1	53219514	53221029	AABR07001573.1
chr15	32386506	32387379	AABR07017901.1
chr15	33766373	33767077	Ap1g2
chr15	34186577	34188327	Cpne6
chr15	3650262	3651287	Plau
chr1	5365284	5366787	Fbxo30
chr15	40936961	40938474	Spata13
chr15	42946615	42948049	Ptk2b
chr15	46613431	46614183	Fam167a
chr15	46784168	46785290	Xkr6
chr15	51064888	51065757	Nkx3-1
chr15	52556502	52557210	Gfra2
chr15	58015939	58016848	Kctd4
chr15	58017015	58017372	Kctd4
chr15	6585677	6587822	Zfp385d
chr15	80712350	80713724	Klhl1
chr15	82481181	82481995	Dach1
chr15	82482598	82483114	Dach1
chr15	83707240	83708522	Klf5
chr15	95513756	95514678	Slitrk6
chr15	96817517	96819575	AABR07019254.2
chr16	14347676	14348420	Cdhr1
chr16	20890356	20891564	Homer3
chr16	21089148	21089802	Hapln4
chr16	28714505	28716760	Spock3
chr16	37495363	37496102	Hpgd
chr16	3911062	3912488	Anxa11
chr1	64432531	64432853	Prkcg
chr1	64433456	64434040	Prkcg
chr1	64434288	64435525	Prkcg
chr16	49462257	49463368	Ankrd37
chr16	49573949	49574737	Pdlim3
chr16	54318893	54319566	Mtus1
chr16	54332425	54333298	Mtus1
chr16	54358076	54358777	Mtus1
chr16	6182810	6183541	RF00402
chr16	7006885	7007911	Itih3
chr16	7757589	7758930	Hacl1
chr16	82438583	82439798	AABR07026539.1
chr16	82440349	82440740	AABR07026539.1
chr16	83205055	83206966	AABR07026557.2
chr17	10208015	10209435	Unc5a
chr17	10363769	10364232	Tspan17
chr17	10364380	10365272	Tspan17
chr17	1084605	1085729	Ptch1
chr17	1086286	1087001	Ptch1
chr17	1093257	1094334	Ptch1
chr17	11099645	11100646	Drd1
chr17	16694594	16696057	Id4
chr17	21521050	21521994	Mak
chr17	21676733	21677924	Gcnt2
chr17	21705556	21706555	Gcnt2
chr17	21739736	21740177	Gcnt2
chr17	24242062	24243128	Rnf182
chr17	28824141	28825322	AABR07027407.1
chr1	72889484	72889744	Tnnt1
chr17	43614392	43615131	Hist1h1a
chr17	43615750	43616636	Hist1h1a
chr17	46795109	46795448	Elmo1
chr17	55708992	55710053	Jcad
chr17	56909520	56910729	Bambi
chr17	65955376	65955932	Ryr2
chr17	80320353	80321958	C1ql3
chr17	89170831	89171801	Gad2
chr17	955038	956012	Fancc
chr17	9638413	9640287	Dok3
chr1	80073141	80073617	Gipr
chr18	32272546	32273119	Fgf1
chr18	36370688	36371188	Sh3rf2
chr18	37596746	37597622	Stk32a
chr18	44141306	44142930	LOC103694210
chr18	5313024	5313993	Zfp521
chr18	5314196	5314763	Zfp521
chr18	5315584	5315885	Zfp521
chr18	53915598	53917364	Adamts19
chr1	85496624	85497811	Selenov
chr18	56193276	56194231	Camk2a
chr18	61376143	61377267	Oacyl
chr18	62849567	62851084	Gnal
chr18	63016142	63017453	Impa2
chr18	70733059	70734187	RF00283
chr18	72004398	72005744	Zbtb7c
chr1	87467402	87468580	Sipa1l3
chr18	76877276	76878034	Kcng2
chr18	76878653	76879793	Kcng2
chr1	89214914	89215317	Dmkn
chr1	89483482	89484250	Fxyd7
chr1	90684553	90685800	Chst8
chr19	10167337	10168019	Cngb1
chr19	14652624	14653588	Rasd2
chr19	24545117	24545858	Clgn
chr19	37224670	37225670	Hsf4
chr19	37225827	37226551	Hsf4
chr19	37427653	37428293	Tppp3
chr19	39064335	39065254	Has3
chr19	41378973	41379889	Hydin
chr19	41380251	41380726	Hydin
chr19	42053718	42054426	Pkd1l3
chr19	42429545	42431195	AABR07043823.1
chr19	42436325	42436747	AABR07043823.2
chr19	42437372	42438964	AABR07043823.2
chr19	42921236	42922206	Zfhx3
chr19	46525493	46526427	Vat1l
chr19	52224766	52225993	Dnaaf1
chr19	55257205	55258301	Cyba
chr19	55929256	55930455	Cpne7
chr19	60016912	60018715	Pard3
chr19	6011953	6012703	AABR07042733.1
chr19	6031366	6032725	AABR07042733.2
chr19	61332060	61332680	Nrp1
chr19	61332974	61335019	Nrp1
chr20	10679771	10681309	Sik1
chr20	11527995	11528766	Tspear
chr20	12657600	12658088	Col6a1
chr20	14282343	14283285	Adora2a
chr20	2057516	2058238	RT1-M6-1
chr20	2058559	2059163	RT1-M6-1
chr20	2075863	2076775	RT1-M6-2
chr20	2098978	2099937	Rnf39
chr20	2103374	2104487	Rnf39
chr20	2194274	2195401	Trim15
chr20	32353217	32354221	Stox1
chr20	40235702	40237294	Hs3st5
chr20	40617590	40618602	Pkib
chr20	45814692	45815482	Gpr6
chr20	45815510	45816261	Gpr6
chr20	46199738	46201310	Mical1
chr20	46214169	46214422	Smpd2
chr20	46214705	46215710	Smpd2
chr20	4879744	4880657	LOC108348108
chr20	50394159	50395067	Popdc3
chr20	50564783	50565593	Lin28b
chr20	6500444	6501721	Cpne5
chr20	6930337	6931349	Pi16
chr20	6931646	6932610	Pi16
chr2	102311162	102311626	Mir124-2
chr2	102685165	102687149	Bhlhe22
chr2	113066311	113067657	Ghsr
chr2	121151995	121153726	AABR07010030.1
chr2	121154275	121154572	AABR07010030.1
chr2	123395039	123396696	Trpc3
chr2	125750370	125751725	Fat4
chr2	125752875	125753634	Fat4
chr2	136991000	136991556	AABR07010468.1
chr2	136991726	136992782	AABR07010468.1
chr2	142885004	142885941	Frem2
chr2	144322528	144323526	Sertm1
chr2	151314225	151315857	P2ry1
chr2	152909557	152911163	Gpr149
chr2	152911284	152911942	Gpr149
chr2	158098332	158099463	Ptx3
chr2	174012373	174013666	Serpini1
chr2	181025096	181026327	Gucy1b1
chr2	181101652	181103178	Gucy1a1
chr2	187320657	187321721	Crabp2
chr2	187321768	187322364	Crabp2
chr2	187401340	187402116	Hapln2
chr2	187447006	187447757	Iqgap3
chr2	188843409	188844368	Kcnn3
chr2	189253581	189254971	Il6r
chr2	195935530	195936465	Cgn
chr2	19808852	19809264	Atp6ap1l
chr2	198772563	198773047	Itga10
chr2	198773474	198774587	Itga10
chr2	204886082	204886916	Ngf
chr2	206063988	206064295	Syt6
chr2	210738149	210738664	Gstm6
chr2	21698529	21699816	AABR07007642.1
chr2	217962657	217963637	Olfm3
chr2	219260863	219262359	Gpr88
chr2	219262529	219263511	Gpr88
chr2	21999799	22000656	Ankrd34b
chr2	22000692	22001608	Ankrd34b
chr2	220535562	220536258	Palmd
chr2	225872353	225874213	Mir760
chr2	227411645	227412166	Synpo2
chr2	227657626	227658883	Prss12
chr2	231961040	231961606	Neurog2
chr2	231962552	231963379	Neurog2
chr2	232244816	232245747	Fam241a
chr2	242881304	242882648	Ddit4l
chr2	24922349	24924132	Pde8b
chr2	257484066	257484802	Nexn
chr2	257863165	257864715	Ak5
chr2	26437806	26439407	Iqgap2
chr2	26697405	26698454	Sv2c
chr2	26699004	26699750	Sv2c
chr2	36246316	36247857	Htr1a
chr2	47096606	47097600	Itga2
chr2	48501157	48502094	Isl1
chr2	52332279	52333527	RGD1306227
chr2	5578656	5578895	Nr2f1
chr2	5579846	5580200	Nr2f1
chr2	56887078	56887849	Gdnf
chr2	56888011	56888448	Gdnf
chr2	8940054	8941298	Adgrv1
chr2	9503695	9504681	Adgrv1
chr2	98608840	98609951	Zfhx4
chr2	98610053	98610731	Zfhx4
chr3	100768046	100768347	Bdnf
chr3	100770897	100772657	Bdnf
chr3	100786683	100787041	Bdnf
chr3	100787587	100788394	Bdnf
chr3	100789134	100789496	Bdnf
chr3	10375545	10376241	Ass1
chr3	104018650	104019338	Chrm5
chr3	105213693	105215116	Grem1
chr3	107761116	107761689	Meis2
chr3	110491909	110493559	Ankrd63
chr3	11820331	11820849	Cfap157
chr3	119015099	119015916	Slc27a2
chr3	119805032	119806220	Adra2b
chr3	123702212	123703752	RGD1311739
chr3	124144155	124144620	Adra1d
chr3	124144892	124145965	Adra1d
chr3	126334900	126335919	Bmp2
chr3	14021864	14022354	Traf1
chr3	14022456	14023175	Traf1
chr3	142739347	142740887	Sstr4
chr3	147642969	147643911	Tcf15
chr3	155102510	155103107	Slc32a1
chr3	159421179	159421919	Mybl2
chr3	165359856	165360751	Nfatc2
chr3	165700069	165700831	Zfp93
chr3	170039628	170041276	Cbln4
chr3	175838542	175839905	Slco4a1
chr3	176282887	176283174	Bhlhe23
chr3	2261894	2263955	Nsmf
chr3	22639283	22640305	Lhx2
chr3	30043998	30044573	AABR07051952.1
chr3	3311442	3312407	Kcnt1
chr3	3325216	3326540	Kcnt1
chr3	41018207	41019548	Kcnj3
chr3	41019612	41020389	Kcnj3
chr3	44177177	44177882	Cytip
chr3	45683470	45684680	Tanc1
chr3	47024012	47025433	Rbms1
chr3	50120958	50122078	Fign
chr3	52211491	52213060	Galnt3
chr3	55451357	55452467	Spc25
chr3	56860318	56860686	Gad1
chr3	56861145	56862109	Gad1
chr3	56862368	56862893	Gad1
chr3	56867093	56867415	Gad1
chr3	59981426	59982001	Sp9
chr3	66192151	66193773	Itga4
chr3	66417407	66418231	Neurod1
chr3	67667272	67668671	Frzb
chr3	6772357	6772889	Olfm1
chr3	6773393	6773999	Olfm1
chr3	72287956	72288416	Rtn4rl2
chr3	72289856	72290564	Rtn4rl2
chr3	79611500	79612306	Agbl2
chr3	80885840	80886675	AC135645.1
chr3	82081542	82082394	Tp53i11
chr3	93648809	93649807	AABR07053136.1
chr4	116967246	116968694	Emx1
chr4	117961406	117962638	Tgfa
chr4	122779967	122781525	Hdac11
chr4	129429856	129430722	Fam19a4
chr4	147036618	147037892	Syn2
chr4	153773851	153774962	Tuba8
chr4	15504981	15505625	Hgf
chr4	157836483	157837323	Scnn1a
chr4	159078854	159079641	Kcna5
chr4	160455028	160455657	Tspan11
chr4	160455786	160457320	Tspan11
chr4	163214087	163214824	Clec1a
chr4	172119785	172120683	Mgst1
chr4	176788837	176789516	Kcnj8
chr4	18395085	18396019	Sema3a
chr4	25506525	25507673	Steap2
chr4	25825138	25826212	Cdk14
chr4	32372549	32373183	AABR07059679.1
chr4	32372549	32373183	AABR07059679.2
chr4	32373402	32373836	AABR07059679.1
chr4	32380178	32380751	AABR07059679.2
chr4	32391387	32392197	Dlx5
chr4	32392380	32392663	Dlx5
chr4	33638451	33639041	Tac1
chr4	34961973	34962436	AABR07059778.1
chr4	41363506	41364648	Foxp2
chr4	42202655	42203772	Mdfic
chr4	45331894	45334141	Wnt2
chr4	49368994	49370230	Wnt16
chr4	57204286	57205583	Strip2
chr4	58052316	58053315	Mest
chr4	727343	727847	Shh
chr4	77346046	77347606	Ezh2
chr4	84193443	84194886	Chn2
chr4	84422784	84423110	Chn2
chr4	84424241	84425699	Chn2
chr4	85914980	85915611	Neurod6
chr4	86629401	86631020	Pde1c
chr4	90881800	90883233	Snca
chr4	97783496	97785195	Gadd45a
chr4	97829573	97829950	AABR07060862.1
chr5	100647822	100649876	Nfib
chr5	104362464	104363233	AABR07049085.1
chr5	119903176	119904374	Raver2
chr5	120567698	120568550	Lepr
chr5	126225590	126226437	Ttc22
chr5	127770021	127771141	Echdc2
chr5	135025797	135026442	Tspan1
chr5	135962337	135963327	Ptch2
chr5	135963670	135964076	Ptch2
chr5	137188173	137190489	Hyi
chr5	13759558	13760739	Oprk1
chr5	139227258	139228235	Foxo6
chr5	139597471	139598601	Cited4
chr5	1416632	1416941	Jph1
chr5	1417065	1418122	Jph1
chr5	1418206	1418485	Jph1
chr5	144581222	144582011	Clspn
chr5	149995726	149996563	Ptpru
chr5	150079199	150079616	Tmem200b
chr5	153789774	153791068	Rcan3
chr5	155647862	155648637	Wnt4
chr5	157517172	157517925	Htr6
chr5	157518396	157519642	Htr6
chr5	164808778	164809565	Nppa
chr5	165723006	165723739	Casz1
chr5	165723843	165724511	Casz1
chr5	168120285	168120846	Per3
chr5	168122952	168123968	Per3
chr5	169258758	169259675	Plekhg5
chr5	169273230	169273804	Plekhg5
chr5	169275624	169276118	Plekhg5
chr5	169451130	169451729	Gpr153
chr5	169451952	169452771	Gpr153
chr5	17061332	17062177	Penk
chr5	172808905	172809872	Gabrd
chr5	25583478	25584865	Pdp1
chr5	34812350	34813718	Nkain3
chr5	38843982	38844838	Mms22l
chr5	5866716	5867717	Slco5a1
chr5	61077232	61077518	Shb
chr5	61078103	61079226	Shb
chr5	61473582	61474313	Ccdc180
chr5	62619816	62621054	Gabbr2
chr5	62621558	62622581	Gabbr2
chr5	63781582	63782242	Nr4a3
chr5	74366219	74367383	Ptpn3
chr5	74367729	74368687	Ptpn3
chr5	75318199	75319088	Svep1
chr5	9380395	9381297	Vxn
chr6	105096298	105097827	Slc8a3
chr6	108414429	108415402	Syndig1l
chr6	109109935	109110988	Zc2hc1c
chr6	109936046	109937013	Tgfb3
chr6	11494019	11495623	Kcnk12
chr6	124735370	124736409	Rps6ka5
chr6	125027375	125028454	Ccdc88c
chr6	127126886	127128367	Prima1
chr6	129321352	129322116	D430019H16Rik
chr6	1318812	1319038	Strn
chr6	1319051	1320137	Strn
chr6	133700259	133700583	Mir493
chr6	133711493	133712017	Mir431
chr6	133711493	133712017	Mir433
chr6	133731848	133732311	Mir341
chr6	133877200	133877814	Mir381
chr6	135890627	135891467	Tnfaip2
chr6	135891473	135891874	Tnfaip2
chr6	136549860	136550774	Rd3l
chr6	136719201	136720872	Kif26a
chr6	137184513	137185066	Adssl1
chr6	146098753	146099436	Dnah11
chr6	146784303	146784869	Sp8
chr6	147875879	147877453	Tmem196
chr6	1657057	1658077	Qpct
chr6	25617204	25618011	Fosl2
chr6	26642074	26643002	Slc30a3
chr6	27023112	27024747	Dpysl5
chr6	27189310	27190382	Kcnk3
chr6	34154534	34155741	Ttc32
chr6	3656560	3658305	Tmem178a
chr6	43743540	43744750	Grhl1
chr6	49825060	49825811	Alkal2
chr6	51018922	51019582	Gpr22
chr6	51316497	51317116	Prkar2b
chr6	51355553	51357160	Prkar2b
chr6	51661608	51663150	AABR07063829.2
chr6	56624979	56626900	Meox2
chr6	71348559	71349990	Prkd1
chr6	72359427	72360662	Coch
chr6	8886588	8887094	Six3
chr6	8887392	8887898	Six3
chr6	92643015	92644223	Pygl
chr6	96478444	96479541	Prkch
chr6	98156616	98158187	Kcnh5
chr7	115046259	115046857	AABR07058412.1
chr7	11581397	11582319	Gng7
chr7	11582769	11583273	Gng7
chr7	116355541	116356681	Ly6e
chr7	11698727	11699397	Tmprss9
chr7	117351897	117352506	Smpd5
chr7	11736706	11737795	Lingo3
chr7	119768003	119768570	Sstr3
chr7	12043095	12043883	Atp8b3
chr7	121028913	121030236	Nptxr
chr7	121841231	121842159	Grap2
chr7	124620100	124621201	Scube1
chr7	125796932	125797546	Arhgap8
chr7	12633848	12634605	Cfd
chr7	12651801	12652972	Plppr3
chr7	12653082	12653481	Plppr3
chr7	12898517	12899364	Gzmm
chr7	130118992	130120261	Mapk12
chr7	130407354	130408599	AC125982.1
chr7	132856783	132858245	Lrrk2
chr7	141325492	141326285	Asic1
chr7	143966729	143967947	Sp7
chr7	145117031	145118636	Pde1b
chr7	25919000	25920308	Ric8b
chr7	26375606	26376229	Aldh1l2
chr7	2940436	2941706	Esyt1
chr7	34326508	34326926	Hal
chr7	41473119	41474319	Dusp6
chr7	41474761	41475670	Dusp6
chr7	54858946	54859505	Caps2
chr7	70466741	70467581	Slc26a10
chr7	70630339	70631051	Gli1
chr7	72985367	72986324	Matn2
chr7	73222129	73223024	Erich5
chr7	77160334	77161837	Klf10
chr7	77161870	77162956	Klf10
chr7	82058310	82059859	Rspo2
chr7	82687814	82688434	Tmem74
chr7	94374681	94375588	Nov
chr7	95668644	95669913	Sntb1
chr7	97462489	97462969	AABR07057997.1
chr8	116053908	116054756	Cish
chr8	116153862	116155001	Cacna2d2
chr8	116469427	116469953	Sema3f
chr8	117694772	117695134	Col7a1
chr8	118893283	118893834	Nradd
chr8	118894013	118894659	Nradd
chr8	119691202	119692581	Dclk3
chr8	120446449	120446773	Arpp21
chr8	127900158	127900834	Slc22a13
chr8	12821762	12822245	AABR07069218.2
chr8	12822443	12823641	AABR07069218.2
chr8	129200783	129202144	Entpd3
chr8	130126975	130128099	Cck
chr8	130223911	130224781	Lyzl4
chr8	130282164	130282563	AABR07071765.1
chr8	130282645	130284036	AABR07071765.1
chr8	130427769	130428471	Hhatl
chr8	130428960	130429494	Hhatl
chr8	132344512	132346199	Tmem158
chr8	22049064	22050736	Icam5
chr8	22946987	22947866	Plppr2
chr8	22948095	22949154	Plppr2
chr8	22972833	22973763	Epor
chr8	29452394	29453110	Opcml
chr8	29453190	29454234	Opcml
chr8	40022643	40023700	Nrgn
chr8	44135727	44137477	Scn3b
chr8	44846611	44847765	Clmp
chr8	48093688	48094831	Nectin1
chr8	49440243	49441203	Scn4b
chr8	49573398	49574065	Il10ra
chr8	53145728	53147448	Zbtb16
chr8	53410848	53411697	Tmprss5
chr8	53678538	53678932	Drd2
chr8	55171003	55171884	LOC689959
chr8	58646897	58648972	Tnfaip8l3
chr8	61290034	61291680	Lingo1
chr8	61519120	61519694	Odf3l1
chr8	63599043	63600131	Hcn4
chr8	6810845	6812154	Trpc6
chr8	70435721	70436087	Slc24a1
chr8	70915591	70916420	Rasl12
chr8	81949229	81950190	LOC100360828
chr8	84833914	84835753	Lrrc1
chr8	85951328	85951985	Cd109
chr8	94423823	94424271	Prss35
chr8	98737575	98738695	Zic1
chr8	98738854	98739185	Zic1
chr8	98754041	98754780	Zic4
chr9	110057001	110057665	AABR07068587.1
chr9	114619508	114619790	Mtcl1
chr9	118586162	118587043	Dlgap1
chr9	118848542	118849009	Dlgap1
chr9	118849096	118849471	Dlgap1
chr9	16933928	16935428	Crip3
chr9	19612536	19614189	Rcan2
chr9	19748601	19749910	Rcan2
chr9	21337990	21339562	Ptchd4
chr9	46206076	46207073	Tbc1d8
chr9	47281691	47282510	Slc9a4
chr9	47385250	47386998	Slc9a2
chr9	64095580	64096596	Tyw5
chr9	66335043	66335872	RGD1562029
chr9	69496355	69497303	Nrp2
chr9	71397887	71398824	AC111319.2
chr9	71397887	71398824	Ccnyl1
chr9	71399027	71399268	AC111319.2
chr9	71399027	71399268	Ccnyl1
chr9	71444737	71444948	Fzd5
chr9	71445055	71445232	Fzd5
chr9	71446223	71447153	Fzd5
chr9	72053003	72054402	Pth2r
chr9	77833221	77834695	Vwc2l
chr9	82646943	82647270	Asic4
chr9	92530051	92531769	Slc16a14
chr9	93734433	93736036	Nppc
chr9	94251484	94252312	Ecel1
chr9	94280126	94280973	Prss56
chr9	94702680	94703538	Neu2
chr9	94721312	94722001	Neu2
chr9	97065946	97066503	Gbx2
chr9	98312364	98313818	Ramp1
chrX	104494025	104494349	Pcdh19
chrX	104984715	104985407	Xkrx
chrX	108286678	108287451	Il1rapl2
chrX	115907677	115908552	AABR07040959.1
chrX	115907677	115908552	Trpc5
