logFC	logCPM	PValue	FDR	Bo_14_4a	Bo_15_4a	Bo_22_4a	Bo_23_4a	Bo_24_4a	Bo_25_4a	Bo_20_4a	Bo_21_4a	V1	V2	logFC	logCPM	PValue	FDR	Bo_20_4b	Bo_21_4b	Bo_22_4b	Bo_23_4b	Bo_24_4b	Bo_25_4b	Bo_14_4b	Bo_15_4b
chr10,64656978,64657913	0.770053720912977	3.29195336818842	1.59852228035314e-07	1.21564039549205e-06	13.8947419277987	10.1477775756976	10.7559636061907	13.7455310327604	6.11637374067696	8.44219326475684	6.68013819707852	7.20073711515988	chr10,64656978,64657913	Abr	-0.35293731406372	8.70199414538212	1.40497232381936e-05	0.000170175576641018	367.371525231027	366.6178555998	366.230746598097	362.345870179639	472.372413758873	469.951625368707	468.692049751213	456.925797234273
chr10,65502800,65503521	0.708960831311443	3.24649739718853	1.06247480189635e-06	6.56776589484678e-06	12.7388598070383	10.5310323179585	9.5703821804973	13.444551158442	6.79023368082157	8.24910519153483	7.05796786927174	6.20153348135426	chr10,65502800,65503521	Supt6h	-0.230526014990256	8.26279327220067	0.00647484132392348	0.0328891424539206	296.718506517469	275.413287832213	279.956425137981	278.050178495877	344.458226744755	334.622448734247	324.251961746805	322.625836037011
chr10,68518420,68519453	0.740576097092716	3.87555094983894	9.68918546752213e-07	6.05126318065e-06	20.3632060461139	15.2177083902682	14.1719006078647	22.9255624974486	10.0900505647217	12.715010495267	11.1053409700549	9.57342892530848	chr10,68518420,68519453	Asic2	-0.231471584205385	4.97235156782978	0.100296352426276	0.258295403784377	34.7390989156745	24.7389875373105	26.6252365638498	28.9073209676568	37.3798647212018	28.395273386991	39.9469569762606	29.3095145772237
chr10,72271948,72272753	0.857692999865981	2.15864245842246	0.000104378726185902	0.000385267018564502	4.54360325151479	7.09766117959965	6.26051259547288	4.17973934017531	3.67942552168651	2.62720729694045	3.57827055432301	2.29058819332101	chr10,72271948,72272753	Car4	-0.424183951437933	3.65656605290484	0.0138134457895068	0.0594788695730451	7.63917398869685	12.9630376699698	11.5410531655426	10.4673293695909	11.8994726446095	17.2827013752751	13.1769756037064	14.8296386363896
chr10,75053735,75054913	0.639142080532934	4.40554113973926	2.39751391008556e-11	4.44240905661371e-10	25.3930216129365	23.396118344246	29.0061119457257	24.5683454745144	14.8450492023096	15.3570826397743	18.1669655701315	17.3458045293954	chr10,75053735,75054913	Tspoap1	0.199052198921994	7.49711379685619	0.111455535176014	0.279266357298999	158.60350919076	218.37946024629	203.693978258558	191.120519237443	145.304385138128	171.615205698341	150.642956721856	204.759055501544
chr10,77537158,77537617	0.802552384409737	2.0682759015542	4.17688663402497e-06	2.21338410589809e-05	5.40497038421184	5.45329384445796	4.60857064951223	4.95420424282827	3.00557761318048	3.49228455443866	2.63378730789729	2.56734404536742	chr10,77537158,77537617	Tmem100	0.0744792759795019	3.59676670804521	0.655216074700182	0.825444140361382	11.6013157922735	12.1973578617969	12.0962936930677	13.1722289192661	10.631244138066	9.39780137698459	15.5665750474464	10.9997894700896
chr10,80787972,80789351	0.63687618136144	2.73355574176587	3.70900797700876e-06	1.99660663155752e-05	8.01290374194844	8.18234336674524	7.96901211836923	7.33615621510374	5.0428998503697	5.53408033509096	4.79845141621471	4.88333909069642	chr10,80787972,80789351	Car10	1.04690068246556	4.52103711943798	3.22263216589016e-07	5.84223828654673e-06	24.5212554309697	32.643250056223	30.8668443221789	34.9407184449109	11.0557899792619	9.75838770675664	22.0460700350637	16.6404245286427
chr10,86283554,86284285	0.692900250180388	2.56413190514382	3.860073399999e-06	2.06656133593737e-05	7.43239613209435	7.40265029242765	7.2458428457624	6.25122095900414	4.26786146975166	5.04636114978586	3.85639035303168	4.35387472244035	chr10,86283554,86284285	Neurod2	-3.08795568257774	6.03633094662836	6.47878415689099e-16	5.58633163927926e-14	28.4971871467375	7.27025390221849	9.38216435363126	9.97835902684864	200.270190608716	70.3127796067635	105.690111503001	92.733912671439
chr10,87153431,87154221	1.1859892862894	2.37948264057821	7.1048825313096e-10	9.45767527778335e-09	7.04782972060665	8.46376046840682	7.15541398033086	5.27300378255454	3.29520677804048	3.78232562377647	2.53877284655108	2.65484890582319	chr10,87153431,87154221	Krt222	-0.244145387842478	4.73911766519069	0.0200716957976622	0.0799391210232528	22.5776820753924	25.296598617227	24.6796922686734	24.7482046479621	27.4560775537324	28.2477559604226	31.2118846347574	28.3357941472016
chr10,89090543,89090826	0.784557526133508	2.3018281556142	1.13339505951679e-06	6.95385093807698e-06	5.98628256197196	6.23415685408411	5.60637543200422	6.23579246858446	3.68344685449508	3.49774576462981	3.95434936599761	2.82637120077834	chr10,89090543,89090826	Cntnap1	-0.0601129263022075	8.50071346455317	0.535050806491728	0.744629840018223	317.974858078035	374.381026426838	361.225547247331	364.564935997275	338.969260321391	346.792340214726	411.195494564553	381.526223491069
chr10,89959813,89960524	0.777339130798042	1.87578952521614	1.54709597489165e-05	7.09062572654344e-05	4.63301273984299	4.19215312167996	4.1600756485098	4.65069758778691	2.42571157795736	2.81531689691056	2.63522770588989	2.39439190306282	chr10,89959813,89960524	Mpp3	-0.383317722460669	6.43146314981328	0.0273610363012818	0.101389432396584	61.0639012531802	80.5326797864952	76.750256799499	80.8309877171752	86.0990829649089	112.198624014772	129.356033663888	62.5865628302591
chr10,90731133,90732003	0.897329444474272	2.91143329208191	1.97982088011603e-09	2.37596354702277e-08	9.27025773859656	8.77583804110216	11.4372269895465	8.72596587885969	4.56221577896495	4.66760798601724	5.83726349163545	5.4286417511592	chr10,90731133,90732003	Adam11	-0.535902431746047	8.18796322444613	2.44919262593876e-07	4.5415405198187e-06	268.444324959119	219.137385757864	228.719876834604	235.555908374383	376.98129210776	331.422780237984	371.598349115766	300.067471360929
chr10,90999261,90999679	0.880952065576297	2.09527312165195	5.90354143613191e-05	0.000232333258848528	4.5424230283683	6.61304403499229	6.44943475508533	3.59084117691051	3.19738942636198	2.72200695624466	2.91744731439271	2.65998968361215	chr10,90999261,90999679	Gfap	-0.823361311364292	9.22134024523552	4.88989621496436e-14	3.20700998658107e-12	464.356489745344	425.387270679627	431.579436962854	402.48215966823	831.191140480927	874.011376623218	625.818690964158	719.328958835328
chr10,91253134,91254342	0.724513358038977	3.83799363474814	6.95168383190417e-12	1.44769468335434e-10	16.9949897423898	18.4109408408707	17.4731933499526	17.5294257268661	11.2452638273954	10.3012523051562	12.1442957634612	8.94320858688613	chr10,91253134,91254342	Fmnl1	-0.157340860859559	6.97000126960766	0.0752171363560138	0.21212093482575	122.5502739607	115.390494391412	117.071308309298	118.609930304191	134.953202951039	129.139954306737	137.887111857763	126.223369369703
chr10,91710054,91711224	0.601566282106725	3.93512819319486	3.86223687429827e-10	5.46236505828028e-09	19.1133127860928	17.5431296083698	17.4661034349741	18.8102480377724	11.6390937747811	13.0127348513138	12.0458056107357	11.3637711710027	chr10,91710054,91711224	Rprml	-0.648625447962891	4.95373791581109	1.07364017563e-06	1.74875323057751e-05	28.8337295688064	22.0371598162443	23.2192300218009	22.0429519391847	43.2222589322605	38.5629815000044	30.0893415568434	38.8490597317591
chr10,94353710,94354407	0.799535074183585	3.83401803865295	2.53921915517975e-12	5.78975023334356e-11	17.2846396914116	19.3811713252108	16.9203646556414	18.022579099225	11.2428200892679	10.2022591018507	11.6735161117705	8.04415018854403	chr10,94353710,94354407	Limd2	-0.825084914158023	5.64881672594115	1.55088359232226e-09	4.46680376611229e-08	33.9713140883866	39.2276198182066	37.8193573667431	33.4118190835965	63.921708940022	79.6075696732199	47.3528913184603	65.0266286345077
chr10,94364586,94365079	0.946791543284703	1.88799309127708	1.45936553512945e-05	6.73398446489259e-05	4.5385252528321	4.0978130731468	6.09432029543853	3.7770657643614	1.94353146704441	2.23636920498444	2.44692415401011	2.94871589962897	chr10,94364586,94365079	Strada	-0.171866089406095	4.8529539145565	0.125264674756471	0.302547523273858	23.6190725458877	29.4557474831885	28.0864454262935	27.0355231858734	28.3012207440657	33.2951552201556	29.7340782170673	30.5638492397732
chr1,100297435,100299250	0.771379959754883	4.46390876179395	4.96554084869959e-18	3.75132238668443e-16	26.6503778328153	27.4783307534759	28.9860439019859	27.3349147492463	16.194541307739	15.06584323911	19.0167844847757	14.4587636429012	chr1,100297435,100299250	Shank1	-0.0302403981465366	10.4702195878942	0.750212855621088	0.884383197141633	1432.73519704682	1400.97908449624	1402.70268989158	1377.84367805449	1418.10352376275	1303.91571330593	1349.07622853575	1662.07614442211
chr1,100321068,100321515.1	1.22673148785015	1.43692643988824	1.2423903781577e-07	9.68831592255912e-07	3.76404688684605	3.99041164709258	3.62296906258276	2.78567836401272	1.45523313083453	1.93875382270162	1.12762995362933	1.51053706983048	chr1,100321068,100321515	Shank1	-0.0302403981465366	10.4702195878942	0.750212855621088	0.884383197141633	1432.73519704682	1400.97908449624	1402.70268989158	1377.84367805449	1418.10352376275	1303.91571330593	1349.07622853575	1662.07614442211
chr1,100322534,100323514	0.833902477371444	3.59271371881638	1.08743304426922e-12	2.69658275437504e-11	15.9277102443236	15.2007448068482	16.4944182519843	13.2911907479002	7.95585361796703	9.51435777771004	7.80855923956197	8.89495251826439	chr1,100322534,100323514	Shank1	-0.0302403981465366	10.4702195878942	0.750212855621088	0.884383197141633	1432.73519704682	1400.97908449624	1402.70268989158	1377.84367805449	1418.10352376275	1303.91571330593	1349.07622853575	1662.07614442211
chr1,101095864,101096653	0.845529111331276	3.60622952155703	3.6360470898699e-05	0.000150932010827286	16.9861197418683	18.3959806730887	10.8114545515275	15.6448589389427	9.78604073383623	12.2136685376186	6.58141960059571	5.80969478817867	chr1,101095864,101096653	Fcgrt	-0.233199325826578	4.16171077990691	0.121137718927782	0.295581176216427	17.0907933303881	15.3151201129807	15.7806345388729	17.1232633501543	19.5001457210367	17.9324179076616	24.6559891331346	14.6883359430157
chr1,101161077,101161514	1.07588924500721	2.69639468495257	2.75333956035437e-09	3.21047689415742e-08	8.11253125771998	9.92717216726424	10.0743905187531	6.07353828699575	4.16900769553053	4.36937622017599	3.66867481318852	3.99765589985878	chr1,101161077,101161514	Slc17a7	-2.3794510296525	10.1263760825717	1.39928047713947e-11	5.70968030338002e-10	689.948338831592	199.517544123302	254.160943651489	297.665198441144	2908.35451478036	1098.08887810446	2283.70690833058	1209.60097600433
chr1,101166927,101167189	0.70665490151161	1.90726701263372	0.000282919133616752	0.000931084294705805	4.15341278254303	4.96407454021584	5.08268523830761	3.48134909548379	2.81145473510021	2.72046761453927	2.63464052997149	2.66464809363438	chr1,101166927,101167189	Slc17a7	-2.3794510296525	10.1263760825717	1.39928047713947e-11	5.70968030338002e-10	689.948338831592	199.517544123302	254.160943651489	297.665198441144	2908.35451478036	1098.08887810446	2283.70690833058	1209.60097600433
chr1,101360787,101361213	0.593876819586977	3.58427568526478	1.94395232012298e-07	1.44870266006522e-06	13.7121609404154	13.6453627722163	15.1323351147211	14.3581164494873	9.21389184437466	8.55607696200891	11.1099809210214	8.78545015939538	chr1,101360787,101361213	Lin7b	0.0614051448250783	4.82572593033311	0.627770146740723	0.808739535640879	24.5914286710078	32.0204230456024	30.3112443228323	28.3523658065008	25.0631908727818	31.2303474989412	24.3102984108922	29.8683081513494
chr1,102190522,102191800	0.899101142967587	3.70207277085097	1.17174825065179e-10	1.85156809873293e-09	15.7413984523349	15.0162048356585	20.508796840183	15.5601127392485	7.95845183356133	7.49163723378028	11.1116022377249	9.24900247287238	chr1,102190522,102191800	Abcc8	-0.292577695518491	5.59316769732301	0.0101905774666276	0.0471301397015067	37.0964650908752	47.8217104754057	45.3275179357061	42.8407643165085	49.2095873437356	61.7522441058015	49.6746351928099	51.3803794690062
chr1,102414328,102416002	0.59946568421218	4.91976565977793	1.71323308591154e-10	2.61411404170138e-09	33.8945067631813	40.0318887378893	40.3225112746755	30.7352147254264	25.1111190721173	23.0306396550055	25.2233586485928	22.3763459899495	chr1,102414328,102416002	Kcnc1	0.0887780983013438	7.10303244201871	0.422873270770302	0.653957304620213	118.101134081762	156.074568606645	147.938881450949	144.120754628428	119.678826810356	151.474384866616	135.280671094623	126.014417648816
chr1,103256189,103257684	0.664947735147085	4.50049984864938	8.81793340487909e-14	2.7592627815164e-12	27.0352189753113	29.3204534139638	29.9918288478986	23.7965208602676	17.4548750647282	17.8744652153035	17.2212652032102	16.9687823703643	chr1,103256189,103257684	Ptpn5	0.29406583184938	7.10586571359063	0.0580683870397389	0.177551300443315	146.447858631411	156.558233820453	157.115393468279	146.19934748111	123.197119668985	176.506226494094	94.20779807519	100.601343233072
chr1,105348086,105350121	0.763767146245621	3.85547104200384	6.48411992586139e-14	2.09192229716702e-12	18.0544718403583	19.1881643792672	18.2928953108747	16.4546949679945	10.8594944517701	11.3623832587479	10.5398056116386	9.66893184426694	chr1,105348086,105350121	Nell1	-0.363651692475801	6.24188909324376	0.00291125301001483	0.0170618719312509	72.3223799777543	60.847266009246	63.2625289550973	67.8667139965206	89.3346300529461	77.344867970745	103.78163875989	69.619841631582
chr1,106998087,106999089	0.757656454862135	2.72145034508276	0.000110879835227058	0.000406557359696304	8.10997429066687	10.4053352396666	7.6898790977712	6.06801615554322	5.32906792536893	6.10895223270882	3.57178250543075	4.07080456103342	chr1,106998087,106999089	Slc17a6	0.671932529757321	4.86204699781194	1.17398735176703e-05	0.000144739316398373	47.1069961428846	28.3416164912214	31.9779348449209	34.799212074346	25.9745948165595	19.1447107834654	23.2507758094245	20.8859145624254
chr1,112811548,112812617	0.657546884812869	3.38046601147703	4.30366940152222e-06	2.27242621465382e-05	14.0889570402075	12.8596284307524	11.1178339920289	12.0873150612191	7.66291618672711	10.2804713469525	6.30000317691939	7.54550516571802	chr1,112811548,112812617	Gabrg3	0.804125626259606	3.65711407472917	1.40461097221866e-08	3.35259740012607e-07	16.7435328947985	14.76058048921	15.2939758243556	16.6380100710777	8.80017507167139	7.40488697163044	10.707439728262	9.39911091966321
chr1,112946151,112947686.1	0.778801629063662	3.8359862034948	1.65785851584822e-12	3.9492515833683e-11	18.0537987754198	19.3807086274277	18.5697465184928	15.2761402933716	10.4726834039536	11.55379207754	9.59659776954285	9.94505159501227	chr1,112946151,112947686	Gabra5	-1.4793583257783	7.03690561180144	6.14044270456389e-12	2.67235165779696e-10	102.687906816564	51.695899910528	59.7158428979294	62.9426001570803	262.368032841642	191.254184746247	196.438907579387	122.460931529546
chr1,125967051,125968578	0.839665514419829	4.1309088775935	1.63430109984778e-09	2.00320770354638e-08	19.8970589742282	25.6078640134	22.3650314931886	21.2023010283934	14.2442884798583	10.9879973678509	15.5365743006664	9.00452942503239	chr1,125967051,125968578	Fam189a1	-0.403692385191176	4.85380122852473	0.000645837224217519	0.00480321851498916	29.1112993151473	22.4527902109953	23.6362104240981	23.9154464547385	36.2535203636975	29.4604095458121	32.4112972317347	33.0006347546593
chr11,30050088,30050993	1.18266235822611	3.11146740642359	1.68382442148159e-14	6.12232691462949e-13	13.0281476219804	10.6291934432425	13.2399468908881	10.1210845104581	4.27376071823031	6.01663366546103	4.42028620851341	5.97474165748955	chr11,30050088,30050993	Tiam1	-0.474944589246714	7.17446057840954	6.56327594451217e-05	0.000665786433312426	106.847275714579	128.768040383949	122.563720338855	124.918882398743	150.372551123075	139.534088195724	200.803812099845	180.738195673521
chr11,32307339,32307658	0.857639610827214	2.25027292276327	0.000204002436330994	0.000698338227376536	5.79366465230946	5.94351689639573	4.13554015388373	7.79315611270776	3.68139235941637	3.3030669090003	4.14439623873936	1.92148768131871	chr11,32307339,32307658	RF00004	0.191731984111739	5.71391041269689	0.554929068596978	0.759208219206784	72.533817097916	47.9555919488657	54.364192560205	48.4535864641776	55.9643157452908	92.6698980455096	22.8370492651299	24.0153238488154
chr11,34864902,34865357	0.871336517087062	1.6873849183984	6.70861814401267e-05	0.00025986817472416	4.24619540834212	3.99450297179614	2.96999230973298	4.54509832520073	2.22975560575466	2.71475163709394	2.06998145567977	1.583884017452	chr11,34864902,34865357	Dyrk1a	-0.0505126952408457	6.66895869892662	0.56377663481736	0.766854755034574	97.1918482719841	101.322614528663	100.525811993747	100.30898064858	101.021981262198	101.390975956921	105.758304204501	105.4071435181
chr1,135083565,135085303.1	0.896618920903301	3.9539992903189	1.44578554724945e-14	5.35487749962612e-13	21.3322265329209	19.8779145019185	21.4752592038753	17.0603482918982	9.70358598449693	12.5209026660783	9.12385477625766	11.4803052443432	chr1,135083565,135085303	Fam174b	-0.453419100243629	3.5343925910411	0.000376367647573066	0.00301531246568991	9.65665725849716	9.70255704757337	9.66323084682491	9.63566895031973	13.3755837066226	13.1632026536775	13.7389694791054	12.670784407648
chr1,136841165,136842730	1.07195477013184	3.18441417784217	4.5259450447871e-18	3.45055354348104e-16	12.4531800863555	12.2760021992292	12.2249598584159	11.3971337945092	5.62549615609093	6.31068160621273	5.74047314413057	5.32201634061517	chr1,136841165,136842730	AC126641.1	-0.435058637990457	8.83801857895661	0.013079761075285	0.0571039189223519	530.221156678052	302.784405901769	343.496182102108	379.606740333499	646.393077772906	478.493912358826	608.408823336645	370.522946537196
