logFC	logCPM	PValue	FDR	Bo_14_2a	Bo_15_2a	Bo_22_2a	Bo_23_2a	Bo_24_2a	Bo_25_2a	Bo_20_2a	Bo_21_2a	V1	V2	logFC	logCPM	PValue	FDR	Bo_14_2b	Bo_15_2b	Bo_22_2b	Bo_23_2b	Bo_24_2b	Bo_25_2b	Bo_20_2b	Bo_21_2b
chr15,33070322,33070734	0.648905627659422	2.77618445405266	8.92879368915442e-05	0.000994811880069065	6.57157124541647	9.36365225187777	6.50789419987451	10.0997263080598	5.41185884295592	5.03041764521899	4.755451355738	5.53928809901264	chr15,33070322,33070734	Mrpl52	-0.0480834983890162	4.35040639160601	0.618835004439933	0.836061887575348	20.858816557066	20.860162882345	16.782161362616	21.0798184843473	20.279375333666	19.2144368196838	20.5516818684099	22.2643272021697
chr15,70790953,70791490	0.756889757609304	2.35143689268568	7.79299005075849e-07	1.77014394086028e-05	6.10895112189088	5.77912425177049	5.59401219294014	7.22743420294328	3.82556700840667	3.44705378322503	3.91442619108151	3.41529291784164	chr15,70790953,70791490	Tdrd3	0.0909550128769416	4.40608005489951	0.284156066640388	0.578999418973003	20.9427181279274	21.5521944245174	23.8386208088704	20.5224903535954	20.4393405892713	21.0179398363565	20.8478661230707	19.2256510610735
chr16,20823727,20824181	0.805071575821961	2.45849124957766	1.97501476957163e-08	7.09959359068131e-07	7.21974172715164	6.42168668508247	7.34159464630498	6.02340946825586	3.9193020188181	3.8192080712847	4.00800720687831	3.69232526640608	chr16,20823727,20824181	Upf1	0.193706013799172	6.74273406807586	0.0241197772561424	0.130723704509065	108.960850412877	113.346520185339	124.619099105181	109.566571376564	99.3006359438903	115.501774111949	86.9095017340379	97.5608401366158
chr16,39380408,39381012	0.613063754551778	2.53827596188466	5.45494515712744e-06	9.42049570986683e-05	6.84944693367976	6.60570838019515	7.43351318439621	6.30132606353749	4.47930067966741	4.19234185311656	4.47445373907531	4.61591732304945	chr16,39380408,39381012	RF00026	-0.19453541813867	5.00561397013198	0.00716789769868775	0.0557256650013344	29.4465543768482	29.070381046013	31.6031885102787	29.1160702178128	34.7618906295556	35.0058098403775	33.2416145931002	33.4818978370916
chr17,15642303,15642614	0.880879386930491	2.81455354752256	2.69340963542225e-11	2.25211983935778e-09	8.97833418532342	7.88760093416056	9.81984443369559	8.80311278114569	4.94557759585447	4.19327768741071	5.12614845881552	4.98516818039319	chr17,15642303,15642614	Ippk	0.281749311736781	4.72377728185994	0.00338788548044764	0.0316240796705298	28.7240322326729	26.4276358957574	30.5305205860612	29.6783201772252	24.7821767508473	26.2175449357202	19.3988974093717	24.5887688505673
chr1,73771027,73771592	0.843864312821968	2.53234759755468	8.014451692148e-05	0.000908584490673284	6.01625405050438	10.5652018709598	6.41906411939471	5.74563892689935	3.91978990583933	4.93427577574907	2.89299877537022	4.2467609053368	chr1,73771027,73771592	RF00003	-0.855389767089757	6.43707261857383	3.1123751993775e-16	1.18451853322731e-13	65.3068034936352	49.5916739240013	64.6211774632088	66.7315834560369	126.004778930309	107.361208893836	92.5924786844216	119.662558188821
chr19,37574755,37575225	0.706365899799571	3.83203733552552	4.50295295609226e-08	1.46364997634785e-06	14.9944816307398	21.943603145129	14.8547292943611	17.8840439749987	10.9177981510855	11.7341943410689	9.04633014007155	10.9857206391796	chr19,37574755,37575225	Ripor1	0.207480251593247	7.05896988785152	0.00301065125639179	0.028815403027084	141.533445813473	137.375614540111	148.735138202538	143.377592560741	126.49712126101	130.841396711275	112.409542876312	124.952615197575
chr19,49792507,49792900	0.654398058419097	2.55545649968919	8.34512792054375e-07	1.87525669085013e-05	7.31228630481449	6.88140169249658	6.78822565096847	6.85717991918467	4.57221520203273	4.56389091786345	4.47438453931106	4.06134343973146	chr19,49792507,49792900	Cmip	-0.21487439571054	7.63246643086698	0.00249037560374105	0.0248050028591799	180.848544272533	187.236295156691	185.393472179467	180.603658473783	210.99364601642	233.379980892702	193.047191829091	214.822866408174
chr20,3361293,3361682	0.705184079885979	2.64350227716105	7.9458409565158e-08	2.40333050582532e-06	7.58993044531414	7.43193849077226	8.16748170772462	6.85735843093828	4.66585932740136	4.47147964798118	4.56787938175834	4.7081379247827	chr20,3361293,3361682	Atat1	-0.172072130387712	5.70620063915433	0.00696262827109859	0.0547459929227246	49.4236434636101	49.3872180748716	47.6346199738012	49.3057278784658	55.363240003886	55.042010516356	54.0821251797335	56.1479789976453
chr20,5140484,5140879	0.682555101693317	2.34154264780455	5.04260338456265e-06	8.8206064357456e-05	5.36839595162896	6.2402547926683	5.77879692941398	6.67158890443622	3.91888732728247	3.35439137890421	3.63591075333487	4.06223189155547	chr20,5140484,5140879	Prrc2a	-0.0858594330753234	9.37475207654752	0.2108349995754	0.494681643874687	644.600048928623	655.822875239655	626.27658613485	649.173962180686	679.410022754421	726.69064389172	623.879338787629	704.38154040626
chr3,11756812,11757066	1.66744178864328	1.47357384007865	2.46819908047565e-10	1.55163022428483e-08	4.90581901723225	4.12975139276846	4.4055009697242	2.31714216978856	1.21329667824815	1.58250355621695	1.11904097466383	1.01513486743821	chr3,11756812,11757066	Sh2d3c	-0.283279229910085	4.54617891071941	0.000549628917757371	0.00753286061390683	20.5407709410406	21.2444704839697	21.5394574236662	20.3577215137689	25.2682001318917	27.7103804086488	23.5855630032579	25.3913025139162
chr3,12413995,12414299	0.806151862674599	2.15172309597394	2.1448495910022e-07	5.72020479905418e-06	5.27590100052359	5.22935497037346	5.504827630427	5.65243022028549	3.17266042538855	2.88817735063729	3.16925207674361	3.13872298806745	chr3,12413995,12414299	Ralgps1	-0.104614158639774	6.56182241900447	0.174088993852653	0.443979961246889	92.0276651445711	83.56418963031	94.3395998186571	93.6621355802172	102.675666147022	102.042208543612	85.1255564772669	101.242184806267
chr3,162060452,162060705	1.01605665014708	1.70116249745699	3.88367482909009e-06	7.07771369089821e-05	2.96176910164698	4.2212219137607	4.22056639443865	5.00352964356133	2.05299504275524	1.49183198444286	1.86492488079772	2.67804439936882	chr3,162060452,162060705	AABR07054578.1	-0.0196972439203403	4.22702401067825	0.835115578588377	0.943654647325244	17.7333696798152	18.0621424013425	20.3717607134725	17.6018959662882	18.9099487607452	20.6739226446919	17.1635496204932	18.1033443057867
chr3,177004321,177004954	0.981331116519596	2.71380902197071	1.73767368815267e-13	2.72802948130527e-11	8.88581479749147	8.90194352252049	8.5322505375795	7.50609445149289	4.38573781256497	4.65640755676419	4.10220396264905	3.969087991051	chr3,177004321,177004954	RF00003	-0.855389767089757	6.43707261857383	3.1123751993775e-16	1.18451853322731e-13	65.3068034936352	49.5916739240013	64.6211774632088	66.7315834560369	126.004778930309	107.361208893836	92.5924786844216	119.662558188821
chr3,55950225,55950630	0.61753138842454	2.21425621429434	4.3718314738438e-05	0.000547241692750138	5.46104894454671	5.32155247771947	5.5049195618154	5.28189528634254	3.63909318714534	3.4466827183368	3.54227021309836	3.41547570801633	chr3,55950225,55950630	Fastkd1	-0.216734873540959	4.32009201878269	0.0192474764547281	0.111630515206578	17.5730063361817	17.5171512681688	20.9432774291351	17.2784798882265	21.8061147879703	22.9952597109182	20.2446756922634	20.1866998524725
chr4,159288179,159288596	0.837420527763259	2.99507362790229	3.03355081137731e-09	1.3754083619836e-07	10.4593396862647	8.16022641621006	9.90786228907205	11.3972335428852	5.87822630811915	4.75264695909423	6.52256123795583	5.16905839171101	chr4,159288179,159288596	Kcna6	-0.0474035789162904	7.22249739715648	0.488068113848491	0.756073221890211	150.116315071153	141.795406998141	142.645268571366	152.374405450817	155.787833646761	152.211019737216	139.964496048268	158.751944428363
chr5,139005380,139006678	1.31693564591587	3.27900605458999	1.54110511986661e-14	3.16210480390331e-12	18.0497234969349	12.0152136172382	13.0255897639681	11.2130118815512	5.59874254847223	6.42462406219573	5.96450712333201	3.78287928053767	chr5,139005380,139006678	Hivep3	-0.206801485145914	6.23517440558635	0.000847972495463732	0.0106015746831054	70.0441268028213	70.0869081307625	69.5863413090028	69.419154626023	81.0330152615587	80.451860884514	79.850898824482	80.8989814786472
chr5,1416632,1416941	1.09362454233273	1.41850669224765	1.33031276541229e-06	2.81377548391205e-05	3.60987080403888	3.85566212510649	3.67081741909451	2.40960960886837	1.58648573476556	1.86217335669644	1.39891014671943	1.47685925692364	chr5,1416632,1416941	Jph1	0.327159417760739	3.68551244676405	0.000712963924142671	0.00926584817688711	13.8012173488513	15.0460815032657	13.9523265438268	13.7884201141036	10.9452724282604	12.2386032417688	10.686545986863	11.2938710857097
chr5,151855054,151855458	0.617488271404307	2.69341830468049	4.70434555339744e-05	0.000581089491603779	8.6082110034342	7.0632549192701	8.8118021663558	5.93103295461601	4.94605762841863	5.12271868226158	5.03362700902588	4.7076891698215	chr5,151855054,151855458	Zdhhc18	0.180217010947647	4.61325724107282	0.0859949050891743	0.289760881416327	24.7142211660059	25.9726945818824	27.5579382070104	25.1426349573756	22.452149962598	27.5221835687886	18.6144581534623	22.7480233127576
chr5,168120285,168120846	0.623826733076403	2.51512902873439	8.9231702241533e-06	0.000143771647032588	7.03460333864565	7.25077718148405	6.42082476704437	6.116028761468	4.38598166925745	4.93527810650759	4.10240800649801	3.96899985455856	chr5,168120285,168120846	Per3	0.0377158665630942	6.5605365058995	0.714504410834812	0.887040338590612	95.7190725625706	78.1222393135868	109.828841787739	98.2847284955649	103.394649650257	96.5810605143607	77.7538515959809	94.434967509856
chr5,169273230,169273804	0.640287900901626	2.93724746074486	1.03448283623573e-05	0.00016355648477722	7.58974108010371	10.3730200056826	9.91105624609374	8.52527951256292	5.87909225519773	5.31078084117821	5.03611503337194	7.10982746657269	chr5,169273230,169273804	Plekhg5	0.256129973951055	4.76752566360866	0.0138348083017339	0.0889188920744543	30.7275763358665	26.4252124012831	28.40281024936	32.4281338945469	26.2295065066212	25.6509826564987	19.6738365169996	27.3093041074638
chr5,170680251,170680500	0.924088128153784	1.64358584509538	7.85197476316411e-07	1.78120452409208e-05	3.70237875987222	4.13013205245433	3.94525261659642	3.61398812156798	2.05299531123297	2.04921977843895	1.86492510378652	2.12334490747641	chr5,170680251,170680500	Ajap1	0.346932929423262	5.55506206460902	3.31659917018989e-05	0.00074215716906369	51.1106568603961	51.8652830748071	54.7178317009593	52.2266691495503	41.2812333552106	47.1452166698992	34.9558292945822	41.8106899017993
chr6,108383536,108384084	1.64554523811432	2.16273438708051	6.02128079534841e-22	7.57958826518458e-19	5.55347972061492	6.97525689885778	6.60579671403872	6.85702341238325	2.23911173320183	1.77067232991845	1.95799847640878	2.30817046590963	chr6,108383536,108384084	RF00026	-0.19453541813867	5.00561397013198	0.00716789769868775	0.0557256650013344	29.4465543768482	29.070381046013	31.6031885102787	29.1160702178128	34.7618906295556	35.0058098403775	33.2416145931002	33.4818978370916
chr6,126040019,126040660	1.16468969160779	1.57795300298483	3.37440620386544e-08	1.13851675983635e-06	3.51723029306131	3.48516597264899	4.77435957137585	3.70662737239289	1.7729499850827	1.30524124139604	1.77104654412815	2.03133797552397	chr6,126040019,126040660	Slc24a4	0.764452231695532	5.83397210951882	7.13304781190619e-11	8.211921293457e-09	66.3581680908395	86.3986753543762	66.5485005230693	67.3177470975556	37.1855876456917	53.4051488066583	36.1022344581419	42.0517025644312
chr7,123585603,123585940	0.617618656308596	3.00562043565573	1.34580489361612e-05	0.00020464629036815	10.8296872026163	7.79352141716446	9.08096986594039	10.2854638371264	6.4383145411828	5.86914031678656	7.26793929168358	5.16834264376826	chr7,123585603,123585940	Ndufa6	0.109286433716787	5.71213051571287	0.105924582895764	0.329064113493361	55.119873610157	55.4363297064148	50.6976182572371	55.7099019059282	50.1332246899121	49.9940851427369	48.723006404065	52.3822426723558
chr7,142906299,142906743	0.839154485920571	2.03022178527968	2.64657735874211e-06	5.07711656567335e-05	4.35023320663066	6.06014171528051	5.0459450022953	4.54070349547948	2.79963457092724	2.88735217628792	2.33191034409677	3.13914561235083	chr7,142906299,142906743	Nr4a1	0.737509792652917	5.10060009744576	9.89229404226766e-24	9.76157444242341e-21	42.2038472427178	40.4631451040977	45.1400963592257	43.1422026939963	26.4727237604486	26.1512260363578	24.3098221166585	25.6314692243591
chr7,14368362,14369023	0.613742682983993	4.20676941795604	8.6038175240587e-15	1.84420031721573e-12	23.5103800877868	21.7453417548293	22.0178905923522	21.1276431258104	14.7438273277651	14.9026925800031	14.7279372043481	13.3844634599099	chr7,14368362,14369023	Akap8l	0.0813899739267449	6.12468731001646	0.359165243025805	0.652751199078002	69.7250427951377	64.0236908583474	82.3430989686936	70.3128366201206	71.6137931067749	73.3942998970058	59.4432048444306	66.3223573954888
chr7,54022300,54023107	0.74200964953203	3.45674721610888	7.73036891565755e-08	2.34430294133436e-06	12.8657725839898	16.9864593600672	12.1975098453943	11.9541042920646	8.11876440693465	9.59046622948256	6.80836246872172	7.75399906013239	chr7,54022300,54023107	Osbpl8	0.219054483397375	7.53056208391107	0.0116667608310483	0.0789306076792025	197.135606311762	193.353275228287	201.488757514562	203.061857054069	172.366265065588	193.309517898161	139.894974143512	177.655460780009
chr8,130126975,130128099	0.701850593593033	2.88173631951892	4.06146694235493e-07	1.00318088579023e-05	8.70061723802224	8.99244478066957	10.4643773440435	7.41358789677979	5.50581497511955	5.12403301426645	5.22100586745087	6.00109387721761	chr8,130126975,130128099	Cck	0.147295719250309	4.25775877523518	0.555145587893229	0.797394083670717	22.9403480895339	9.80012154485475	21.531092012603	25.6001623382835	25.4055055355603	12.2183503550173	13.603095931928	20.9000382368384
chr8,26431186,26432000	0.925118649886254	1.98886534990512	2.15982441324e-07	5.74827949179674e-06	4.72052787846629	4.58635167241593	4.49350489553873	6.02278138247585	2.79895083078775	2.32948714085491	2.79600650029346	2.49230854683977	chr8,26431186,26432000	Sept7	0.0746429039848367	7.52407881572501	0.227379404288234	0.515473644703414	188.469836296812	187.154092107254	191.500497131462	187.576482349624	181.217797738501	176.798186679494	180.414609819619	178.298875219874
chr8,36313727,36314061	0.592157214721724	2.76152143455781	1.392851156225e-05	0.000210367925283773	8.88588407293094	8.07506575481572	7.7975598588179	6.95012175958991	5.31909822353404	5.95962853560939	5.22040544826535	4.5224611884866	chr8,36313727,36314061	St3gal4	-0.0511909167418507	5.37328968747361	0.572971827799134	0.806675161914901	41.9605374077793	38.7587100089478	37.984299648241	43.5403120120538	43.2105019124224	44.5984530091428	34.3690685132177	46.0519971231784
chr8,64489380,64489871	0.817699304651117	3.357754386799	4.55296408298115e-13	6.34245302456976e-11	14.2544054634633	12.7538608086294	12.4757205990039	11.8612847460592	7.46507626917248	7.91600039455531	7.36409638617175	6.36857853363315	chr8,64489380,64489871	Pkm	0.241181079646824	8.97519883609448	0.00108783389771373	0.0128448079460813	546.233068192332	527.813426067194	547.024641199019	559.316626299238	470.024341192963	492.453812167122	404.192784782656	478.424183247697
chr8,73362802,73363277	0.815501149587142	2.03841832420462	1.47339356460814e-06	3.07070830981577e-05	4.81309420719645	4.49407549111499	5.78288466723312	4.91123209178177	2.89278537091125	2.33009128343501	2.98259423586331	3.13907915232944	chr8,73362802,73363277	RF00026	-0.19453541813867	5.00561397013198	0.00716789769868775	0.0557256650013344	29.4465543768482	29.070381046013	31.6031885102787	29.1160702178128	34.7618906295556	35.0058098403775	33.2416145931002	33.4818978370916
