logFC	logCPM	PValue	FDR	Bo_14_5a	Bo_15_5a	Bo_22_5a	Bo_23_5a	Bo_24_5a	Bo_25_5a	Bo_20_5a	Bo_21_5a	V1	V2	logFC	logCPM	PValue	FDR	Bo_14_5b	Bo_15_5b	Bo_20_5b	Bo_21_5b	Bo_22_5b	Bo_23_5b	Bo_24_5b	Bo_25_5b
chr18,56193276,56194231	-0.644338570896873	4.795069369724	2.7063979308652e-12	1.90186202557237e-09	25.1152588584864	18.1016584083623	21.1466354158112	21.6725876313432	33.3143966543671	30.5325233991255	33.2952663981242	37.4239677414395	chr18,56193276,56194231	Camk2a	0.288261166128761	10.718247266433	6.29179172503544e-06	0.000159734467468247	1897.48735561119	1911.20308189677	1477.81067196115	1515.19078260596	1746.80129383622	1853.64036182269	1679.62662357858	1395.05487099842
chr18,70549202,70550162	-1.04810813565326	3.47515689789574	9.42894623908733e-15	1.74993989161892e-11	8.76035423356204	5.56144640681175	7.00204551742614	7.15477420219006	14.4362943708062	12.5511597628012	14.5622021116159	17.4172076827303	chr18,70549202,70550162	Myo5b	0.0375633947546264	7.16803128650897	0.721636416970319	0.873187083722861	130.453651770474	141.925119660515	161.895045897514	151.181458837481	180.865176567013	128.954726358698	123.899013252686	130.288802574141
chr18,83777510,83778497	-0.760925318802061	2.36207471512845	7.3258161890568e-08	6.94953999449699e-06	3.42929342032947	3.6863768503502	4.13711011553356	3.54315730299279	5.75565303828061	5.78678421183362	6.632728250742	6.89934466103571	chr18,83777510,83778497	Cbln2	-0.327499766880724	3.77336467202845	0.0214653673769239	0.100627642064346	11.3612023552144	9.8533351584548	14.451200247563	17.1380345899015	13.2927630956684	13.4776857426032	11.1330682938576	17.5028501164684
chr2,102370956,102372367	-0.626689825855096	2.81241304129516	5.48790087639096e-06	0.000189062233857237	6.1295273193902	4.66138742346577	4.9347097836688	5.83383243099677	9.21692507180565	7.25219477449142	7.65565557746192	9.19816938629431	chr2,102370956,102372367	Tceal3	0.263818993390333	3.3474743038632	0.040613300969809	0.157303257987791	10.6688953441878	11.8228535132475	9.6050621701011	9.37431704817763	11.4744527416113	9.87067969908714	10.5698439434593	6.98355284473751
chr2,161564187,161565344	-0.723172434286056	2.75779840257971	1.3913758731885e-05	0.000382198015473459	5.04726412033257	5.51570759709127	3.7298546377365	5.6248228523676	10.2243033188462	8.91914741790756	6.55947593195985	7.20275124079003	chr2,161564187,161565344	RF00002	-0.304398404924525	6.63210659570925	0.173333940327754	0.403521884900474	89.8587915940235	69.353708531786	92.0462260436687	100.1148427633	84.175185740095	110.887239986855	62.6866418832561	182.898934831296
chr2,220298015,220300173	-0.606076102593092	4.51699767221069	1.28644215622076e-11	6.74738910937787e-09	16.6141195420584	17.6961858556987	20.2702933378688	17.5057506231147	25.6220814053057	24.3995985945318	29.1272910392209	30.5334063269373	chr2,220298015,220300173	Plppr4	0.104681561423282	9.08177254133402	0.074004623297116	0.235069467316095	544.69131573221	566.838514318744	551.215467882179	526.167928092245	600.689794531613	533.284437334811	506.567700623277	504.505261773497
chr3,100770897,100772657	-0.65013729986652	4.7488298851866	6.04334102994375e-08	6.00031642096514e-06	23.4965700714054	16.5640274464431	22.4189921657083	20.6310645414915	30.9892406000449	26.2856173432326	33.7755075681014	39.4135933636428	chr3,100770897,100772657	Bdnf	-0.175002437030517	5.00460367314847	0.0430447821297694	0.163391067590503	28.4040050605892	28.7562020693185	36.148000081279	35.3288585929481	34.0025684476543	28.9569275805585	29.9026640776424	34.2189588106044
chr3,100787587,100788394	-0.736004935690894	3.06485970687683	5.28689367610265e-07	3.11875021328432e-05	6.80147554331687	4.96527965871311	6.70813023226422	6.11297506135281	9.73082239946674	8.16085054658705	10.59790937709	12.4966559529429	chr3,100787587,100788394	Bdnf	-0.175002437030517	5.00460367314847	0.0430447821297694	0.163391067590503	28.4040050605892	28.7562020693185	36.148000081279	35.3288585929481	34.0025684476543	28.9569275805585	29.9026640776424	34.2189588106044
chr3,22045905,22046752	-0.652258096469628	3.47481583643343	1.26215843523617e-08	1.77390853788017e-06	8.81711378491841	7.9723644338659	9.49021439928284	7.78164946882065	11.3070638988323	13.1736470766891	14.7018695576974	14.380601826995	chr3,22045905,22046752	RF00026	-0.196181414479284	4.54999581567417	0.124522849446187	0.330226047888328	22.586760440027	24.0708766413471	24.0592631120388	23.8571024847254	19.6633217528267	20.5644488803238	32.3587040005517	19.2758007012938
chr3,48096660,48097183	-0.984790463710282	2.17622419325039	1.68782456715773e-09	3.49046942844124e-07	2.48554795955989	2.94825529152748	3.28081594747888	2.98679416114651	5.7618040273453	4.67392159810041	5.94848056626641	6.77438665692356	chr3,48096660,48097183	Slc4a10	0.0666081859461964	8.24978378920539	0.371226255159066	0.62026729637883	294.930053894974	315.074813477709	327.089568353321	293.831779922958	350.265729442876	284.867218315736	271.904927570077	296.169917801466
chr4,169998733,169999356	-0.63236215904685	3.17059922592208	2.03227531226867e-05	0.0005125370013147	6.99863494379587	6.06349738335022	8.41172954376169	6.2534411797073	8.72236881550804	9.41321750356415	12.3098144158776	12.5556238213473	chr4,169998733,169999356	Grin2b	0.034339475655039	9.20824094809426	0.561168812197256	0.77314061956752	578.708490588523	592.831495261136	611.712662823033	602.913187473843	644.840587116917	577.271812218141	561.106342021149	561.752283388091
chr4,54936324,54937190	-0.67264120156629	3.37131932619899	4.5665969895691e-08	4.8608067162059e-06	9.63584659563413	6.36958941041015	7.3630249207103	7.98807620944582	12.652024946405	11.5030496731072	12.1004311833354	13.7939994741659	chr4,54936324,54937190	RF00045	-0.166145789640351	6.55871099158434	0.00555863833953886	0.0375071040622534	89.234962797549	91.0005520402783	100.564182963495	98.7136134834019	87.9524682552928	86.6789653456518	105.430453388541	93.5643968843536
chr4,56804874,56805521	-0.588650813867877	2.59904223375001	5.86461627980676e-06	0.000199289573215349	4.98172185278608	4.43017003061638	4.43262535228289	5.00064422911492	7.69058797400711	6.55358958808113	6.6305659310465	7.48570313130968	chr4,56804874,56805521	Irf5	-0.13335726217629	3.5115934287189	0.216229865793032	0.460384235803929	10.3222678704279	11.1170053843136	12.5926858413641	12.1027167083859	11.6838270334689	9.87229818979496	12.3228009134328	10.1700307940909
chr5,29538069,29539014	-0.683866712311888	3.00853302206257	1.68858123881698e-07	1.32131025564121e-05	6.66667172733817	5.17974933162452	6.5657001944154	5.76627567430876	8.79913523434805	8.64593249419142	10.3250473010794	11.1074156503272	chr5,29538069,29539014	Calb1	-0.197745929461984	6.42324117740728	0.13879272674157	0.35354180052535	69.9703667493802	67.8598894015221	96.5725255264308	115.007106256683	102.28833037605	79.1704179072253	74.5248766025746	80.1097347219322
chr5,62621558,62622581	-0.632232874316992	3.71448096260469	9.31309079046538e-12	5.26633456644277e-09	11.24461745424	9.52135206355124	9.50706539631208	10.3497755451811	16.0978543892194	15.6824110366717	15.1083501054817	16.1446949736983	chr5,62621558,62622581	Gabbr2	0.230313908554288	8.84156206833993	9.92332087314453e-06	0.00023291719181494	501.253340631342	496.515529085212	420.624657289948	412.693905832124	483.702910092854	499.123537958602	413.882943167427	441.195327316916
chr5,68058525,68059610	-0.76360285413924	2.24414199801537	1.8892753284689e-06	8.32811434530496e-05	3.83968092959313	3.03218281940515	3.71020472039089	2.98819445487219	4.55442480128912	5.99328256750712	6.42849487019934	6.10739618805624	chr5,68058525,68059610	Plppr1	0.278300236915895	4.01213315829807	0.00704059093110109	0.0448317572364762	18.0138079733137	18.9037540483896	14.3064001770571	13.9924755682777	16.4440114083971	16.7767133125193	17.0159925068803	12.5511485711195
chr6,29317115,29317628	-0.668657767298743	3.14792402772785	8.93338614795644e-10	2.00809758625849e-07	7.3394322307037	6.27573588559307	6.36177799772209	6.8765786719495	10.9981240683377	10.3860187667579	10.2543723561347	11.0936861402014	chr6,29317115,29317628	Klhl29	0.0357476610959649	6.09247887036446	0.712126144081559	0.867973114421667	71.2226235326492	75.4842602803747	66.4758416872938	63.8746147518232	63.6746164876757	65.4264814492879	81.6778090685766	57.0721592553555
chr6,72359427,72360662	-0.61573544506808	2.35750327052512	2.6468743660816e-06	0.000107473453138076	3.90254843529522	3.83581231755413	4.06986938599632	3.89012560266209	5.82596628855445	5.71644854594684	6.15353311938267	6.36998837574164	chr6,72359427,72360662	Coch	-1.17602675035645	3.48845362524984	9.8275167596335e-31	1.92113913341178e-27	6.85895947997855	6.79879383467389	15.3732461361002	15.5309657052133	6.78713204931011	6.76631443136457	16.380113946276	14.2820393560644
chr6,80131534,80132216	-0.590908545172051	2.26508906781249	2.16681525812086e-05	0.000538401150697033	3.83659274193164	3.4712094674913	3.92602716223432	3.61246434252434	5.22744076768438	5.2982713999402	5.81192173679799	6.04367272759825	chr6,80131534,80132216	RF00004	-0.398169826027416	5.7246607068279	0.0106512091159501	0.0609072902393069	38.5160344575554	39.1048704374321	65.6794148186463	76.9487065750658	61.7745898769335	42.6888938649356	50.0776271087738	47.2614030999186
chr7,12948502,12949892	-0.633792113302076	4.17018363209984	3.10253466465417e-09	5.60011375467166e-07	12.1021441670907	14.0055087454279	15.983796197049	13.8236352176842	20.8580728256135	18.1981304532307	22.8368893246434	24.8294473448768	chr7,12948502,12949892	Shc2	-0.119823557334964	5.2853922851059	0.0982321243954204	0.28275313214702	37.7588764554999	38.3816613701668	40.4257313805434	40.2270838487501	36.2450551935887	36.6058638507469	44.0735215927688	37.2399094313899
chr7,137141677,137142313	-0.715405793481155	3.1872343596434	4.27963168011595e-10	1.11425906704487e-07	7.61032378736802	5.98806289375682	6.57422275742353	6.87670620345522	11.1943018644124	10.2482352981432	10.8700913809297	12.1514272703483	chr7,137141677,137142313	Ano6	0.124933801213436	4.57801752750333	0.160139591525088	0.385393980026258	25.6350726882207	26.7637670101848	22.7039119148706	21.0592719171476	22.951594861614	23.746038797246	25.577137460387	21.5643420348399
chr8,36126077,36127135	-0.630851422946213	3.88025691388512	6.07854864509437e-11	2.26789396639472e-08	9.67936216142651	12.8017248684551	12.2785342617898	10.9762323523379	16.8166153144233	17.7034465670464	18.3239011577587	17.914417984117	chr8,36126077,36127135	Kirrel3	-0.129068818244746	6.28301665900081	0.0410678248297091	0.158614765726712	72.3291657995239	72.0972673686329	83.5517346535852	84.2307406654182	79.0643479246918	73.5537240052321	76.5241351871265	80.5425481993968
chr8,83071353,83071880	-0.722395591610662	1.84888559641379	2.17592460432113e-05	0.000539923204612162	3.23628056893955	2.07855245952413	2.64261323549977	2.43181810193144	3.83479381001478	4.18244816242268	4.44437738836784	4.73176348843435	chr8,83071353,83071880	Hmgcll1	0.146708440998138	4.44557951196978	0.104315222875366	0.293895307767451	22.6549727811125	24.9215291243104	22.1982518486267	18.4012861132329	23.0199076151893	20.4229151659938	21.0273134719612	20.5831228136804
chr9,84202747,84204340	-0.674390996457518	3.42810876855197	4.48260151958455e-08	4.77842681279896e-06	8.27748904061546	7.24286179138049	8.92096067203667	8.19671034827229	12.6470698139797	10.6700535825533	13.4695061027319	15.3149842346211	chr9,84202747,84204340	Sgpp2	0.653961314487308	5.11323767075618	2.89853696404817e-09	2.16740873311667e-07	45.6591050513021	47.5085212081963	25.7680337387105	22.1805640615921	34.5692160977987	40.8668616940013	30.792478393679	28.4068731126174
